"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",4730.13,35.69,2.21%,4803685,3466.39,1.39,-0.17%,-26.23%,-23.12%,-58.50%,-51.22%,-47.05%,6.65%,58.60%,106.03%,58.18%,54.53%,12.54%,89.47%,12.08%,-4.33%,-23.56%,-48.76%,2.68%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3573.51,15.61,-0.57%,6565778,9327.11,0.70,12.14%,-3.10%,-21.12%,-18.82%,-3.82%,54.55%,8.20%,12.50%,-33.24%,309.77%,,12.81%,78.81%,23.78%,4.68%,2.59%,-22.53%,-1.20%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2904.91,11.62,0.17%,13246317,16212.13,0.82,8.19%,3.11%,6.31%,31.00%,52.89%,29.69%,6.87%,67.06%,86.71%,89.56%,62.87%,7.23%,58.28%,18.26%,6.29%,6.49%,5.95%,-1.53%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",44256.09,73.95,0.46%,18762209,20062.17,0.94,14.53%,11.74%,-12.53%,12.15%,6.01%,58.59%,6.55%,25.20%,39.33%,61.99%,,4.89%,54.86%,7.38%,12.23%,6.42%,-8.81%,-0.27%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",22705.05,89.00,-4.30%,10935413,14657.24,0.75,-3.03%,-1.01%,20.97%,-9.43%,12.23%,-28.61%,6.13%,343.73%,108.51%,6.57%,,6.36%,44.65%,11.41%,-3.26%,11.82%,3.38%,-3.26%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9475.15,24.24,-3.77%,4005971,6366.22,0.63,-1.82%,-1.62%,-17.16%,23.61%,8.41%,-24.52%,6.30%,-19.52%,-191.71%,-73.19%,,3.37%,77.66%,16.56%,-1.66%,4.94%,-3.04%,-4.75%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1201.45,24.05,0.50%,2323963,3926.97,0.59,3.75%,0.67%,25.92%,78.94%,88.78%,83.45%,6.86%,63.51%,49.95%,687.32%,31.29%,16.48%,60.80%,19.41%,1.78%,0.61%,31.24%,-0.29%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",3152.75,43.72,5.68%,2913892,3317.58,0.88,24.74%,21.88%,4.05%,126.41%,102.03%,52.49%,7.05%,-715.68%,27.46%,55.86%,,9.52%,50.59%,9.81%,20.31%,13.36%,41.01%,4.19%
"DKNG","NASD","DraftKings Inc","Consumer Cyclical","Gambling",19586.09,22.02,3.53%,20452887,11913.98,1.72,1.24%,-11.14%,-14.32%,3.53%,-36.10%,-48.70%,5.14%,1084.75%,-145.99%,-4.58%,,10.97%,81.55%,9.16%,-5.84%,-8.12%,-15.66%,5.71%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9137.32,29.60,2.53%,4611427,5549.30,0.83,-7.87%,-5.25%,-0.64%,150.00%,105.98%,63.63%,6.36%,212.96%,221.42%,70.40%,,8.91%,61.48%,7.07%,-5.86%,-3.58%,37.18%,2.00%
"WRBY","NYSE","Warby Parker Inc","Healthcare","Medical Instruments & Supplies",3301.57,26.71,1.67%,3832605,2768.40,1.38,18.71%,4.83%,-8.65%,21.46%,22.58%,-2.77%,8.34%,21.52%,358.04%,9.81%,37.69%,18.63%,101.58%,17.25%,9.81%,4.98%,5.87%,1.67%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5689.36,70.97,1.24%,1504844,3062.70,0.49,1.88%,36.98%,-7.59%,17.40%,54.38%,85.79%,5.21%,109.04%,-13.90%,46.92%,102.11%,12.26%,101.30%,27.70%,14.11%,20.49%,16.71%,-0.64%
"DINO","NYSE","HF Sinclair Corp","Energy","Oil & Gas Refining & Marketing",18990.87,106.82,0.97%,2073135,2790.14,0.74,-7.83%,10.67%,56.42%,68.97%,131.81%,97.78%,5.42%,218.68%,350.42%,53.15%,16.19%,4.12%,88.19%,5.85%,-0.88%,9.58%,53.40%,2.24%
