"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6520.66,49.20,-4.22%,2303998,3539.71,0.65,-17.21%,-2.71%,-18.89%,-41.15%,-32.76%,-7.24%,5.84%,58.33%,106.03%,58.18%,52.47%,11.58%,89.39%,15.29%,-11.36%,-4.54%,-32.21%,-5.57%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2875.62,16.60,-0.36%,6238953,12893.87,0.48,-14.03%,24.72%,-52.38%,-12.17%,2.28%,87.36%,6.41%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.58%,3.15%,-2.67%,-15.07%,-1.75%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2869.92,11.48,0.88%,10764953,30738.84,0.35,-11.28%,30.01%,-47.91%,36.34%,51.05%,28.41%,6.29%,67.32%,86.71%,89.56%,59.63%,7.00%,59.52%,16.17%,-1.70%,3.06%,10.50%,0.00%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",23361.65,92.02,4.90%,18025580,13768.25,1.31,28.29%,40.12%,-11.66%,49.94%,16.04%,-26.53%,7.12%,338.71%,108.51%,6.57%,,5.42%,44.52%,12.77%,28.00%,31.72%,8.24%,8.60%
"FUTU","NASD","Futu Holdings Ltd ADR","Financial","Capital Markets",12029.07,125.63,8.48%,3003615,2383.17,1.26,15.70%,20.49%,16.65%,-12.74%,-23.49%,-35.49%,6.45%,-5.27%,43.54%,35.05%,12.04%,4.51%,43.01%,6.20%,15.03%,22.44%,-10.07%,6.47%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9690.14,24.79,8.54%,8052658,7135.53,1.13,21.34%,9.21%,-16.31%,15.09%,10.87%,0.98%,7.27%,-17.43%,-191.71%,-73.19%,,3.54%,77.65%,15.24%,16.42%,1.40%,-1.82%,8.49%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",15062.96,42.21,6.03%,32011886,45699.32,0.70,0.50%,16.31%,-29.39%,-7.13%,11.76%,82.57%,8.34%,-283.10%,-802.55%,2.30%,56.25%,21.48%,63.34%,31.90%,4.19%,-1.54%,-8.85%,5.09%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24878.73,38.46,9.35%,47782091,59156.88,0.81,2.81%,29.02%,3.67%,23.55%,31.40%,-12.73%,6.16%,19.51%,418.57%,93.16%,18.32%,23.68%,72.59%,16.23%,14.41%,25.25%,22.58%,6.45%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1216.44,24.35,-0.90%,3476431,6198.93,0.56,-20.37%,18.20%,40.91%,82.95%,91.13%,110.82%,11.75%,63.51%,49.95%,687.32%,31.29%,14.90%,60.70%,20.82%,-5.90%,7.45%,45.28%,-2.33%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2612.63,36.23,1.34%,2056809,4309.20,0.48,-15.72%,3.10%,-15.15%,94.26%,67.42%,20.81%,7.75%,-716.26%,27.46%,55.86%,,9.49%,50.22%,8.89%,-13.43%,-15.01%,22.69%,-2.56%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9547.87,30.93,-2.77%,3380887,6145.54,0.55,-1.12%,9.14%,41.30%,151.46%,115.24%,85.10%,5.70%,202.01%,221.42%,70.40%,,8.65%,61.55%,7.09%,1.58%,2.79%,55.73%,-4.21%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2581.61,50.38,-0.59%,1345609,3400.52,0.40,-13.67%,-4.02%,-8.32%,149.04%,157.57%,105.88%,6.53%,37.62%,,47.64%,28.14%,8.93%,121.89%,13.81%,-8.71%,-17.79%,42.16%,-3.89%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",4092.20,10.23,9.29%,8909115,3535.76,2.52,26.30%,69.37%,14.81%,78.85%,61.87%,35.32%,7.28%,-84.37%,-140.14%,60.92%,,4.85%,14.14%,29.05%,39.94%,52.16%,57.29%,8.60%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",2965.61,13.59,-0.80%,2896112,2565.19,1.13,7.26%,40.54%,86.68%,92.49%,66.34%,82.91%,5.25%,34.30%,39.56%,13.73%,18.94%,6.66%,43.01%,4.42%,24.14%,38.86%,65.20%,-0.26%
"WRBY","NYSE","Warby Parker Inc","Healthcare","Medical Instruments & Supplies",3213.81,26.00,-0.80%,1916334,2992.16,0.64,1.52%,4.59%,1.92%,16.91%,19.32%,-0.61%,6.55%,21.52%,358.04%,9.81%,38.77%,18.59%,101.81%,16.94%,-2.81%,-3.40%,5.94%,-1.89%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4049.61,52.89,-1.20%,1743967,2924.18,0.60,-14.61%,0.57%,-29.83%,-1.07%,15.05%,84.80%,8.02%,59.85%,-13.90%,46.92%,84.02%,13.06%,106.84%,29.00%,-6.65%,-17.66%,-10.93%,-2.65%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7883.89,66.51,-4.32%,1731445,2945.25,0.59,-11.56%,5.98%,73.84%,89.54%,145.24%,158.19%,5.75%,519.20%,16421.43%,56.23%,,4.84%,89.29%,10.88%,-3.76%,13.54%,55.03%,-3.69%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5460.94,18.93,3.56%,4200543,6436.69,0.65,21.35%,41.80%,-4.25%,14.17%,114.87%,341.26%,6.64%,222.91%,235.56%,497.89%,,16.12%,47.18%,12.87%,29.53%,24.20%,30.48%,3.50%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",10716.28,60.17,4.79%,5235069,6063.50,0.86,6.18%,39.51%,-10.18%,2.96%,19.10%,-16.79%,6.23%,107.20%,39.60%,119.66%,,8.13%,78.99%,19.54%,15.50%,16.10%,4.16%,5.24%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4687.82,18.47,-1.55%,1294626,2791.46,0.46,-5.48%,-4.00%,-14.41%,-38.19%,-35.19%,,6.25%,4435.39%,29.24%,26.33%,,6.68%,33.02%,18.60%,-6.07%,-5.72%,-19.74%,-2.79%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4422.91,67.45,3.13%,6471649,10508.42,0.62,-18.05%,40.87%,-49.13%,92.27%,312.54%,2275.00%,12.52%,308.78%,208.25%,164.77%,,26.55%,71.53%,16.01%,-5.28%,0.58%,28.20%,-1.10%
"TER","NASD","Teradyne Inc","Technology","Semiconductor Equipment & Materials",57287.94,366.43,0.42%,1679244,4124.75,0.41,-9.36%,9.46%,-5.84%,11.35%,89.31%,213.00%,6.23%,132.49%,385.31%,103.99%,57.45%,3.59%,99.68%,5.17%,-4.45%,-4.82%,18.47%,-2.10%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",49035.56,282.65,1.84%,1797527,5319.60,0.34,-6.85%,0.05%,-11.32%,120.13%,69.90%,62.30%,6.69%,117.07%,190.33%,104.45%,64.96%,4.51%,74.49%,6.41%,-8.35%,-18.65%,28.60%,-1.15%
"ALGM","NASD","Allegro Microsystems Inc","Technology","Semiconductors",6978.90,37.44,5.08%,2780828,2804.14,0.99,-4.95%,-20.00%,-26.24%,-4.10%,41.93%,17.88%,6.10%,90.32%,217.85%,27.45%,56.91%,4.86%,79.92%,8.85%,-9.01%,-23.31%,-4.03%,1.66%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",4802.31,31.31,2.89%,2415738,6927.35,0.35,-6.59%,-15.79%,-37.84%,59.66%,116.08%,104.64%,5.60%,1796.67%,1193.88%,16.57%,,16.47%,100.35%,9.89%,-6.29%,-25.57%,11.08%,-0.63%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",11033.00,89.48,-0.73%,1440706,2715.72,0.53,-2.31%,10.16%,22.56%,140.60%,43.26%,88.38%,5.29%,19.55%,81.82%,28.73%,20.70%,7.83%,93.17%,8.64%,2.40%,3.16%,39.24%,-3.00%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3663.90,23.00,0.26%,3488908,6157.29,0.57,-13.50%,14.77%,30.68%,30.16%,125.93%,217.24%,10.13%,303.76%,61.59%,23.27%,73.85%,9.21%,93.76%,15.25%,-8.45%,7.38%,26.23%,-1.29%
"AEVA","NASD","Aeva Technologies Inc","Technology","Software - Infrastructure",1126.45,16.16,-1.82%,1385581,2119.55,0.65,-23.16%,4.06%,-42.55%,23.74%,21.69%,15.02%,9.16%,10.76%,64.76%,11.34%,16.51%,3.41%,58.02%,11.06%,-21.41%,-22.20%,-4.50%,-5.22%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",945.84,15.28,-1.74%,3218992,3542.13,0.91,-20.42%,24.13%,96.65%,306.38%,227.90%,89.34%,6.31%,206.12%,34.40%,17.67%,1.20%,11.79%,57.70%,4.61%,-11.10%,2.46%,104.81%,-1.67%
"UUUU","AMEX","Energy Fuels Inc","Energy","Uranium",3991.94,15.97,7.33%,8064044,8716.95,0.93,13.34%,36.38%,-13.21%,-29.86%,9.83%,46.11%,5.97%,34.21%,-34.98%,496.11%,,6.44%,73.56%,20.63%,16.05%,16.99%,-8.30%,6.47%
