"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"RCAT","NASD","Red Cat Holdings Inc","Industrials","Aerospace & Defense",1699.71,11.13,8.80%,18363915,12562.91,1.46,20.85%,45.11%,14.27%,-1.07%,40.35%,18.78%,9.58%,-1.37%,-77.17%,527.26%,-3.53%,11.04%,50.01%,23.31%,28.84%,15.63%,1.21%,-2.11%
"DXYZ","NYSE","Destiny Tech100 Inc","Financial","Asset Management",975.04,32.00,0.25%,1992403,3471.70,0.57,23.60%,17.86%,-29.70%,4.61%,4.47%,13.23%,8.02%,,136.77%,-13.60%,,,10.82%,2.42%,25.55%,16.03%,4.56%,-1.07%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",39276.97,118.16,0.69%,3542200,3293.68,1.08,31.22%,72.82%,41.00%,66.87%,76.33%,104.25%,7.06%,18.44%,263.40%,35.25%,22.01%,-1.59%,83.82%,3.18%,37.66%,50.20%,58.47%,0.25%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1029.00,26.11,5.79%,4270385,1516.46,2.82,116.86%,171.98%,196.70%,350.95%,304.81%,231.77%,16.08%,117.29%,-277.09%,25.69%,,1.54%,22.56%,9.81%,91.59%,105.05%,203.93%,5.79%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",25771.42,39.84,1.74%,61624537,57289.53,1.08,27.98%,61.43%,20.62%,30.92%,36.11%,-12.42%,7.93%,19.52%,418.57%,93.16%,18.32%,7.87%,66.08%,16.23%,30.17%,29.30%,25.23%,1.74%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",243031.59,1641.11,7.39%,20693052,13521.47,1.53,35.38%,16.30%,18.69%,160.37%,591.34%,3415.66%,9.24%,197.18%,28017.46%,371.59%,54.03%,-1.69%,85.66%,4.67%,21.25%,-0.88%,81.69%,-0.35%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1701.52,34.06,25.04%,15829574,5951.58,2.66,30.45%,104.69%,101.18%,187.18%,167.35%,245.44%,9.77%,63.51%,49.95%,687.32%,31.29%,65.62%,63.36%,20.82%,46.76%,51.58%,109.07%,7.01%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",3629.02,42.08,35.70%,9899182,1472.83,6.72,46.01%,62.03%,30.52%,87.11%,44.36%,24.90%,6.00%,74.31%,-65.19%,47.57%,,39.25%,73.78%,10.76%,53.28%,45.18%,45.84%,7.73%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2737.72,76.46,6.17%,1408601,1659.95,0.85,53.58%,16.56%,37.45%,3924.47%,3924.47%,52.93%,10.90%,-248.07%,-1144.50%,,31.26%,21.55%,31.31%,8.84%,30.39%,11.86%,-90.38%,9.22%
"ARX","NYSE","Accelerant Holdings","Financial","Insurance Brokers",4272.38,19.58,0.36%,19773088,3133.80,6.31,57.14%,40.26%,34.02%,78.81%,19.76%,-30.89%,4.80%,-13.68%,-179.32%,82.58%,9.21%,4.85%,28.78%,10.72%,44.06%,45.88%,44.36%,0.05%
"NESR","NASD","National Energy Services Reunited Corp","Energy","Oil & Gas Equipment & Services",3661.93,36.31,1.14%,1813259,2227.23,0.81,25.12%,30.24%,39.71%,76.95%,131.86%,427.00%,6.77%,119.89%,173.86%,59.07%,62.48%,7.19%,84.51%,5.96%,22.72%,30.45%,66.23%,0.61%
"PARR","NYSE","Par Pacific Holdings Inc","Energy","Oil & Gas Refining & Marketing",4024.00,80.32,-2.22%,764149,1026.00,0.74,21.16%,8.58%,33.47%,93.96%,128.57%,184.62%,6.72%,152.41%,699.13%,56.80%,1.29%,-1.38%,104.37%,9.42%,2.74%,20.06%,50.86%,-1.92%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",4373.10,134.06,8.73%,3298913,2487.92,1.33,30.07%,59.22%,26.07%,380.67%,563.99%,610.82%,11.61%,2094.44%,143.11%,33.69%,,2.96%,72.72%,13.93%,39.83%,43.48%,133.76%,0.34%
"SKHY","NASD","SK Hynix Inc ADR","Technology","Semiconductors",1212321.17,166.33,0.40%,20521108,44417.01,0.46,20.61%,9.20%,,,-2.16%,,5.89%,509.03%,1182.30%,232.92%,106.80%,-97.43%,0.00%,,10.96%,8.25%,8.25%,-1.76%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",4767.85,29.93,-0.30%,3660800,6366.52,0.58,30.36%,47.29%,69.29%,86.60%,194.01%,333.14%,11.54%,303.76%,61.59%,23.27%,73.85%,16.87%,91.98%,15.28%,26.89%,45.28%,69.67%,-0.37%
"NIQ","NYSE","NIQ Global Intelligence plc","Technology","Software - Application",5146.98,17.45,3.50%,1631260,1738.74,0.94,49.40%,56.50%,112.80%,63.54%,5.82%,0.23%,8.12%,369.54%,-116.32%,8.01%,84.61%,1.48%,23.09%,11.08%,40.67%,65.40%,41.61%,1.99%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1752.08,22.93,1.69%,6259668,1941.72,3.22,25.99%,-3.70%,-11.94%,107.89%,81.41%,122.84%,9.49%,134.90%,-101.12%,,,90.35%,18.98%,13.37%,10.97%,-15.66%,32.09%,-12.63%
"GRRR","NASD","Gorilla Technology Group Inc","Technology","Software - Infrastructure",454.39,16.37,6.09%,1176368,1510.39,0.78,24.49%,42.60%,16.68%,33.74%,49.91%,-2.56%,6.08%,-591.70%,-507.27%,54.61%,,-2.73%,14.15%,17.36%,28.62%,7.00%,19.60%,7.13%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",69868.06,277.68,8.88%,28892194,20858.74,1.39,47.73%,61.66%,25.56%,209.46%,231.74%,305.61%,10.49%,-7.25%,-127.74%,454.04%,,16.06%,65.03%,29.79%,34.94%,24.95%,89.60%,7.59%
"NN","NASD","NextNav Inc","Technology","Software - Infrastructure",3358.47,19.90,1.97%,2246040,2796.31,0.80,21.98%,43.75%,-10.30%,23.34%,19.56%,32.72%,13.67%,63.03%,50.10%,-4.33%,,-0.91%,67.59%,20.06%,34.88%,19.28%,19.74%,1.14%
"WIX","NASD","Wix.com Ltd","Technology","Software - Infrastructure",3102.30,74.13,-7.41%,2080657,1768.83,1.18,23.14%,40.42%,40.64%,4.48%,-28.65%,-38.43%,9.25%,-34.77%,-283.72%,14.93%,7.03%,6.19%,147.12%,21.64%,23.29%,41.11%,-6.35%,-4.96%
"CLMT","NASD","Calumet Inc","Basic Materials","Specialty Chemicals",4194.50,47.72,-2.19%,758471,1041.88,0.73,20.87%,16.16%,52.31%,83.68%,140.16%,247.05%,7.25%,-446.03%,35.75%,40.77%,,-4.15%,52.51%,4.85%,9.69%,22.02%,62.43%,-2.35%
"EROC","NYSE","ERock Inc","Industrials","Specialty Industrial Machinery",3668.37,16.72,6.77%,4817841,2618.00,1.84,57.88%,64.73%,,,-16.82%,,11.24%,,,,,8.99%,2.08%,19.78%,43.91%,25.79%,25.79%,4.17%
