"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CLSK","NASD","Cleanspark Inc","Financial","Capital Markets",3410.53,13.28,-1.48%,14050250,21147.71,0.66,20.07%,14.58%,-16.84%,37.90%,31.23%,37.33%,7.11%,-428.26%,-215.54%,-30.53%,,13.34%,97.35%,29.88%,9.00%,2.47%,5.77%,-3.28%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",11823.04,95.92,-3.59%,2853612,4600.84,0.62,23.66%,11.98%,-14.85%,95.04%,108.79%,227.37%,8.67%,-119.47%,-207.87%,81.44%,,0.35%,79.06%,12.12%,12.18%,1.09%,26.68%,-3.59%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",17854.79,45.37,-3.32%,29210444,44330.33,0.66,23.22%,17.11%,-16.01%,19.02%,20.12%,50.28%,8.10%,31.53%,-361.57%,-26.74%,,19.83%,57.48%,27.69%,8.48%,12.84%,-0.61%,-3.18%
"RIOT","NASD","Riot Platforms Inc","Financial","Capital Markets",8281.96,22.07,-0.85%,14764770,18493.46,0.80,24.06%,13.76%,-12.75%,50.75%,74.19%,45.10%,7.92%,-30.93%,-217.77%,13.89%,31.07%,11.75%,84.72%,14.40%,9.76%,5.95%,17.76%,-2.13%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",345796.49,535.25,0.26%,7260171,7620.20,0.95,25.94%,16.90%,40.20%,272.22%,325.21%,341.30%,9.05%,151.26%,273.59%,56.72%,52.09%,-5.11%,38.00%,4.66%,12.77%,20.40%,107.79%,-0.60%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",79310.32,269.28,-2.86%,12074679,15147.55,0.80,26.05%,27.85%,3.72%,74.86%,209.91%,389.60%,8.37%,251.74%,431.21%,165.52%,118.32%,1.74%,85.14%,6.59%,19.80%,18.69%,39.58%,-1.36%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5181.26,67.67,5.80%,5144617,2903.71,1.77,36.32%,15.48%,-1.37%,25.25%,47.20%,171.55%,6.58%,65.80%,-13.90%,46.92%,85.84%,13.17%,106.86%,27.85%,19.43%,13.96%,13.27%,1.18%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",3117.21,95.56,5.25%,4302401,2612.85,1.65,24.77%,-10.02%,1.33%,127.74%,373.30%,256.17%,7.37%,,143.11%,33.69%,,2.97%,75.05%,14.01%,-4.94%,5.22%,50.56%,6.63%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4518.65,68.91,-0.93%,8323192,10439.87,0.80,22.81%,-6.64%,-12.06%,55.55%,321.47%,2166.78%,9.57%,308.78%,208.25%,164.77%,,26.75%,71.64%,17.11%,-0.61%,9.65%,24.81%,0.47%
"COHU","NASD","Cohu Inc","Technology","Semiconductor Equipment & Materials",2683.14,56.68,6.60%,1494055,1183.66,1.26,28.35%,14.57%,3.07%,98.04%,143.58%,174.88%,6.10%,531.82%,99.06%,38.37%,,7.78%,115.34%,19.64%,7.50%,7.00%,39.40%,7.84%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6485.47,71.51,7.53%,3156783,3312.13,0.95,24.17%,4.49%,-1.51%,341.42%,310.27%,344.71%,6.25%,464.52%,105.90%,55.17%,120.20%,-1.95%,82.83%,5.05%,6.21%,-5.09%,48.96%,4.75%
"SMTC","NASD","Semtech Corp","Technology","Semiconductors",15299.80,163.94,0.81%,3371150,3327.25,1.01,23.94%,24.89%,4.08%,87.19%,122.47%,166.22%,7.93%,103.18%,608.78%,32.72%,67.94%,-6.69%,102.46%,7.76%,19.25%,23.02%,51.18%,-0.09%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",15599.28,132.67,4.72%,3971016,3209.98,1.24,21.81%,2.27%,-21.18%,113.95%,175.71%,286.57%,7.46%,-31.08%,-24.45%,28.57%,10.64%,2.80%,82.37%,8.56%,11.47%,6.90%,35.43%,5.41%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",65340.40,240.35,-1.45%,11201832,21115.96,0.53,20.45%,30.55%,9.19%,149.25%,187.14%,151.10%,6.77%,-14.22%,-127.74%,454.04%,14.29%,26.06%,63.29%,24.94%,5.00%,12.98%,53.79%,-3.05%
