"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",468.98,17.25,21.31%,7768556,5373.97,1.45,69.28%,188.46%,366.22%,60.32%,46.19%,42.80%,15.78%,,-2093.88%,,,8.31%,1.53%,7.58%,86.39%,215.84%,77.44%,11.08%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",41986.64,126.00,3.38%,6161662,4305.85,1.43,20.99%,15.70%,82.19%,103.09%,88.03%,50.95%,7.86%,34.73%,53.84%,37.73%,38.96%,0.26%,83.44%,2.16%,23.57%,31.22%,63.44%,2.54%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1248.51,31.68,7.43%,4028046,1556.21,2.59,26.27%,36.49%,171.93%,506.90%,391.16%,229.31%,12.83%,117.29%,-277.09%,25.69%,,13.23%,36.53%,8.28%,27.56%,61.04%,190.28%,5.56%
"GRAL","NASD","GRAIL Inc","Healthcare","Diagnostics & Research",5667.70,126.89,1.34%,1287874,851.03,1.51,57.10%,59.43%,92.49%,143.27%,48.25%,162.93%,13.67%,13.37%,19.70%,25.72%,4.47%,5.51%,85.87%,20.41%,46.75%,63.72%,74.87%,2.74%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",3152.75,43.72,5.68%,2913412,3317.58,0.88,24.74%,21.88%,4.05%,126.41%,102.03%,52.49%,7.05%,-715.68%,27.46%,55.86%,,9.52%,50.59%,9.81%,20.31%,13.36%,41.01%,4.19%
"VICR","NASD","Vicor Corp","Technology","Electronic Components",13000.25,281.96,2.14%,767740,916.41,0.84,26.60%,42.96%,-13.76%,78.50%,157.26%,440.83%,8.37%,37.09%,14.17%,49.25%,44.85%,4.60%,52.86%,7.96%,34.95%,32.62%,33.32%,0.27%
"INOD","NASD","Innodata Inc","Technology","Information Technology Services",2379.62,69.21,-3.70%,1511053,1360.18,1.11,21.12%,23.94%,-6.35%,68.80%,35.84%,0.86%,10.21%,34.06%,102.69%,57.80%,,11.36%,58.11%,14.76%,18.01%,14.58%,13.45%,-5.32%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",63256.14,364.62,1.14%,3055173,4412.31,0.69,20.24%,25.60%,-6.92%,220.95%,119.18%,81.73%,7.05%,117.07%,190.33%,104.45%,64.96%,4.20%,74.60%,6.09%,20.25%,19.54%,54.36%,-0.38%
"MRAM","NASD","Everspin Technologies Inc","Technology","Semiconductors",449.75,18.47,3.30%,989319,1215.50,0.81,20.88%,4.88%,-15.08%,104.31%,99.03%,127.18%,6.94%,-266.67%,-404.36%,41.93%,,-2.31%,52.82%,18.00%,13.91%,13.59%,14.77%,1.93%
"SECZ","NYSE","Securitize Corp","Technology","Software - Application",2605.72,15.96,-3.45%,6785479,2436.46,2.78,46.96%,134.71%,46.96%,45.75%,41.74%,50.99%,17.40%,-533.63%,-5304.17%,,115.68%,5.17%,5.74%,2.27%,67.90%,102.17%,52.16%,-1.54%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1989.10,61.81,-0.03%,1089818,1086.35,1.00,23.05%,31.82%,8.63%,258.53%,300.06%,254.82%,9.34%,22.38%,56.67%,22.16%,26.58%,26.89%,95.07%,15.98%,19.81%,19.34%,69.91%,-0.50%
