"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",342.56,12.60,23.65%,10529427,5324.52,1.98,69.35%,215.00%,24.75%,15.60%,6.78%,-5.62%,22.38%,,-2093.88%,,,8.31%,1.53%,5.91%,64.07%,182.99%,29.57%,-3.45%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",37874.62,113.66,9.14%,7090951,4049.27,1.75,21.20%,3.35%,47.53%,81.48%,69.62%,29.35%,4.81%,34.86%,53.84%,37.73%,29.48%,0.26%,83.47%,2.41%,14.68%,22.89%,49.23%,7.73%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11492.20,37.75,-4.28%,12631610,8951.20,1.41,31.81%,13.16%,-38.96%,12.86%,45.19%,,7.91%,97.79%,674.78%,147.91%,61.73%,13.27%,56.21%,4.96%,17.20%,6.98%,-4.17%,-5.70%
"VICR","NASD","Vicor Corp","Technology","Electronic Components",10323.30,223.90,0.53%,1005625,884.61,1.14,21.20%,7.83%,-38.75%,36.08%,104.29%,323.41%,6.26%,31.65%,14.17%,49.25%,44.74%,4.60%,52.88%,6.93%,16.17%,6.34%,7.72%,-2.76%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",2262.12,30.24,4.20%,2886523,1414.75,2.04,45.73%,54.44%,98.56%,151.58%,69.13%,55.48%,13.64%,-13.66%,113.42%,7.54%,13.73%,-1.18%,84.30%,17.52%,39.09%,61.61%,96.07%,2.75%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",14079.32,78.03,0.24%,5627488,6530.70,0.86,25.43%,17.07%,63.07%,66.16%,32.14%,-11.57%,8.86%,63.77%,112.51%,21.56%,,4.27%,55.99%,27.35%,16.88%,35.80%,38.91%,-1.33%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",7844.08,18.90,3.05%,42240210,31861.50,1.33,20.88%,9.82%,-32.84%,34.90%,28.05%,53.91%,8.53%,39.35%,-435.22%,-42.99%,,17.09%,75.71%,20.98%,14.60%,3.33%,2.82%,1.26%
"BBNX","NASD","Beta Bionics Inc","Healthcare","Medical Devices",1160.23,22.04,0.69%,783330,1292.58,0.61,31.74%,13.14%,60.88%,105.98%,-27.67%,-1.87%,13.96%,-15.33%,-35.38%,37.76%,3.73%,-4.32%,97.19%,25.12%,13.36%,24.45%,35.89%,-0.32%
"COHR","NYSE","Coherent Corp","Technology","Scientific & Technical Instruments",62963.98,321.52,1.31%,7385694,6173.35,1.20,20.65%,10.86%,-24.43%,26.77%,74.20%,194.68%,6.03%,68.31%,243.60%,33.75%,48.98%,-3.95%,86.05%,5.75%,11.57%,8.36%,13.31%,-1.52%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",5241.26,79.93,14.14%,12509970,10310.71,1.21,40.08%,9.31%,-13.53%,47.36%,388.87%,1741.70%,7.54%,308.78%,208.25%,164.77%,,27.12%,71.64%,14.63%,24.91%,25.95%,39.16%,8.82%
"COHU","NASD","Cohu Inc","Technology","Semiconductor Equipment & Materials",2869.41,60.62,4.96%,1386488,1130.14,1.23,21.30%,12.02%,-13.49%,105.34%,160.49%,169.16%,5.52%,531.82%,99.06%,38.37%,,7.63%,115.36%,19.07%,17.54%,16.15%,44.64%,1.18%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",59113.32,340.74,12.36%,6115618,4447.43,1.38,32.56%,17.29%,-22.50%,193.64%,104.82%,38.96%,5.34%,117.07%,190.33%,104.45%,64.96%,4.20%,74.59%,6.33%,18.11%,12.11%,46.76%,10.20%
"CRDO","NASD","Credo Technology Group Holding Ltd","Technology","Semiconductors",35197.75,187.27,6.47%,11075922,7327.58,1.51,24.77%,-19.05%,-38.10%,81.11%,30.15%,10.44%,4.34%,81.98%,93.83%,114.73%,52.78%,-2.82%,71.78%,3.94%,0.31%,-11.77%,6.51%,3.52%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",7797.80,85.98,5.99%,4003048,3265.34,1.23,32.71%,31.71%,-10.85%,419.20%,393.29%,431.07%,7.18%,464.52%,105.90%,55.17%,120.20%,-1.99%,82.83%,5.27%,28.09%,20.54%,70.80%,2.93%
"SMTC","NASD","Semtech Corp","Technology","Semiconductors",16553.17,177.37,-4.12%,4651715,3208.68,1.45,20.62%,42.03%,1.51%,140.99%,140.70%,191.39%,6.72%,103.18%,608.78%,32.72%,67.94%,-2.82%,102.46%,8.14%,18.08%,28.84%,57.95%,-6.79%
"MSTR","NASD","Strategy Inc","Technology","Software - Application",64742.00,168.50,9.47%,41442602,23769.82,1.74,23.05%,49.92%,53.94%,24.21%,10.89%,-51.12%,7.05%,-54.01%,-175.02%,6.88%,,1.58%,56.72%,8.97%,25.65%,50.05%,23.01%,2.38%
"SECZ","NYSE","Securitize Corp","Technology","Software - Application",2204.09,13.50,24.31%,6843097,2048.82,3.34,64.43%,110.94%,26.88%,24.20%,19.89%,28.21%,13.32%,-533.63%,-5304.17%,,115.68%,5.17%,5.74%,2.18%,72.18%,84.12%,29.71%,15.68%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",17185.42,146.16,12.31%,4459944,3303.53,1.35,21.59%,27.82%,-12.08%,76.84%,203.74%,299.67%,7.00%,-31.08%,-24.45%,28.57%,10.64%,2.68%,82.36%,8.56%,21.66%,19.44%,44.27%,11.15%
