"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",1827.60,21.39,8.41%,12779363,4440.44,2.88,67.11%,75.47%,18.18%,198.53%,44.92%,-77.72%,9.66%,75.55%,-10.31%,-19.20%,,17.87%,53.94%,29.72%,56.07%,62.57%,44.67%,12.34%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",14972.07,24.82,2.82%,60995994,37891.97,1.61,35.78%,38.50%,29.27%,27.67%,-8.58%,-49.96%,7.44%,,51.19%,2167.95%,,8.92%,41.35%,7.13%,29.24%,46.19%,8.70%,4.29%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",23361.65,92.02,4.90%,18025574,13768.25,1.31,28.29%,40.12%,-11.66%,49.94%,16.04%,-26.53%,7.12%,338.71%,108.51%,6.57%,,5.42%,44.52%,12.77%,28.00%,31.72%,8.24%,8.60%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9690.14,24.79,8.54%,8052658,7135.53,1.13,21.34%,9.21%,-16.31%,15.09%,10.87%,0.98%,7.27%,-17.43%,-191.71%,-73.19%,,3.54%,77.65%,15.24%,16.42%,1.40%,-1.82%,8.49%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",100778.13,112.09,8.17%,24551775,26400.45,0.93,22.46%,17.19%,51.29%,52.73%,-0.89%,3.84%,7.34%,1.94%,44.87%,34.50%,18.32%,5.90%,67.58%,4.36%,17.69%,11.07%,17.05%,8.61%
"MARA","NASD","MARA Holdings Inc","Financial","Capital Markets",4569.92,11.83,5.81%,48327057,46297.64,1.04,32.03%,0.51%,-17.16%,46.96%,31.74%,-23.18%,11.18%,-23.37%,-186.86%,-26.67%,29.22%,8.62%,73.56%,28.18%,12.83%,-1.17%,7.14%,6.87%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2380.69,11.87,11.56%,29569557,14941.34,1.98,64.86%,87.22%,40.47%,200.51%,233.43%,,15.36%,,,,,140.16%,56.20%,14.03%,55.67%,53.27%,97.37%,12.94%
"EZPW","NASD","EZCorp Inc","Financial","Credit Services",2164.65,35.23,0.51%,1165896,1080.68,1.08,20.77%,15.89%,1.76%,38.54%,81.41%,117.20%,6.46%,41.76%,39.52%,34.65%,19.24%,-0.54%,113.88%,22.57%,18.27%,12.03%,31.31%,0.51%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1842.30,17.25,1.11%,2878990,4188.78,0.69,24.01%,43.99%,92.95%,108.08%,116.71%,267.02%,7.48%,-18.57%,-32.61%,29.96%,10.38%,2.06%,60.77%,12.11%,19.60%,27.76%,81.25%,0.94%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",9968.34,151.42,7.54%,2071185,1807.92,1.15,30.42%,74.97%,133.42%,211.95%,377.36%,452.83%,8.06%,-66.14%,-268.48%,23.24%,14.99%,0.53%,116.60%,22.17%,27.10%,47.29%,150.51%,3.90%
"COIN","NASD","Coinbase Global Inc","Financial","Financial Data & Stock Exchanges",49379.72,187.16,4.28%,10518114,8575.37,1.23,27.99%,11.74%,3.97%,15.51%,-17.24%,-38.84%,7.01%,-163.04%,-126.57%,-61.10%,2.92%,-0.10%,56.45%,10.12%,18.94%,17.39%,-5.10%,6.34%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",12401.28,68.73,3.87%,8858640,6708.24,1.32,39.24%,60.17%,47.30%,18.60%,16.39%,-9.45%,9.89%,65.57%,112.51%,21.56%,,4.50%,55.83%,30.95%,27.76%,28.68%,21.40%,3.23%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",4092.20,10.23,9.29%,8909115,3535.76,2.52,26.30%,69.37%,14.81%,78.85%,61.87%,35.32%,7.28%,-84.37%,-140.14%,60.92%,,4.85%,14.14%,29.05%,39.94%,52.16%,57.29%,8.60%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5460.94,18.93,3.56%,4200538,6436.69,0.65,21.35%,41.80%,-4.25%,14.17%,114.87%,341.26%,6.64%,222.91%,235.56%,497.89%,,16.12%,47.18%,12.87%,29.53%,24.20%,30.48%,3.50%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",3068.42,11.29,3.48%,10940633,12463.31,0.88,25.44%,-0.53%,-25.28%,34.73%,0.71%,-13.95%,11.26%,-63.45%,50.81%,47.05%,-11.14%,37.15%,57.19%,39.81%,11.76%,-10.26%,-7.17%,5.51%
"MSTR","NASD","Strategy Inc","Technology","Software - Application",48731.32,126.83,3.42%,31358534,22413.07,1.40,37.08%,28.57%,-20.70%,1.78%,-16.53%,-63.04%,7.28%,-26.43%,-175.02%,6.88%,,2.13%,56.19%,8.93%,25.20%,26.97%,-11.12%,6.49%
"BLSH","NYSE","Bullish","Technology","Software - Infrastructure",4812.68,32.02,4.61%,1923276,1657.69,1.16,30.06%,40.44%,-7.67%,4.10%,-15.45%,-50.87%,7.29%,42.54%,-292.45%,65.78%,51.15%,3.10%,39.49%,22.64%,26.31%,29.49%,-6.94%,6.73%
"UEC","AMEX","Uranium Energy Corp","Energy","Uranium",6566.95,13.27,6.08%,10939227,9556.38,1.14,21.08%,33.91%,-1.78%,-17.93%,13.61%,27.60%,6.15%,3.88%,-51.78%,,,3.22%,84.24%,12.17%,19.74%,24.23%,0.08%,6.93%
