"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",12384.23,109.99,-6.53%,3679968,4585.95,0.80,20.27%,-5.26%,39.63%,99.55%,139.42%,420.29%,8.18%,-46.57%,-52.18%,225.54%,,1.81%,77.49%,11.59%,4.45%,-1.31%,60.30%
"RIOT","NASD","Riot Platforms Inc","Financial","Capital Markets",8519.75,22.53,-5.57%,14526487,17477.72,0.83,23.38%,-17.83%,23.72%,31.91%,77.82%,53.37%,8.90%,-3.93%,-60.07%,3.61%,37.28%,6.33%,78.94%,15.36%,1.01%,-8.52%,21.41%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",19470.88,30.10,-3.53%,49701580,53947.91,0.92,24.48%,-7.24%,12.52%,-7.24%,2.84%,-42.69%,7.29%,36.07%,314.07%,122.68%,21.39%,8.15%,62.29%,17.24%,8.78%,-8.05%,-10.07%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",9469.49,23.15,-10.34%,21181657,25672.19,0.83,31.83%,-11.71%,23.86%,33.12%,56.84%,248.12%,12.77%,57.79%,-161.05%,-28.84%,,0.67%,61.66%,16.73%,5.34%,0.12%,24.72%
"CLF","NYSE","Cleveland-Cliffs Inc","Basic Materials","Steel",6806.54,11.93,8.85%,69875940,19781.25,3.53,28.56%,12.87%,31.24%,-16.81%,-10.17%,9.35%,6.40%,89.23%,73.98%,5.92%,,2.57%,84.14%,14.81%,22.77%,5.89%,3.60%
