"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",18697.87,28.91,-3.97%,27344886,54127.50,0.65,21.30%,-8.76%,-0.60%,-8.82%,-1.25%,-46.93%,7.29%,36.07%,314.07%,122.68%,21.39%,7.83%,62.27%,17.24%,4.79%,-11.54%,-13.31%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",4496.80,53.85,11.47%,3249352,1885.15,2.21,32.18%,55.41%,31.66%,100.78%,86.46%,101.76%,9.31%,15.30%,215.14%,5.90%,12.25%,9.92%,102.58%,12.17%,30.23%,32.31%,56.06%
"CLF","NYSE","Cleveland-Cliffs Inc","Basic Materials","Steel",6605.65,11.58,-2.95%,22143410,20595.37,1.38,28.93%,7.60%,18.63%,-23.27%,-12.82%,1.21%,6.40%,91.07%,73.98%,5.92%,,2.31%,84.15%,14.81%,18.16%,2.65%,0.59%
