"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22281.18,54.30,10.86%,1490993,1020.58,1.46,28.07%,16.65%,55.14%,,42.89%,,7.18%,32.45%,,,44.39%,4.68%,0.01%,4.38%,24.52%,27.32%,34.22%
"EFOR","NYSE","Everforth Inc","Technology","Information Technology Services",1166.04,28.44,3.16%,1661585,1150.24,1.44,38.06%,61.96%,34.79%,-42.72%,-40.96%,-43.28%,9.09%,-20.06%,-48.00%,-1.33%,6.30%,-2.95%,105.24%,10.56%,41.80%,43.17%,-20.89%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1640.36,14.45,0.77%,4980311,1911.21,2.61,22.04%,-9.57%,50.05%,80.62%,58.27%,14.50%,7.84%,71.43%,136.73%,18.10%,,-1.70%,73.34%,18.08%,6.64%,17.88%,42.54%
"AMBA","NASD","Ambarella Inc","Technology","Semiconductor Equipment & Materials",3772.66,86.00,16.08%,9157441,1675.63,5.47,26.36%,-2.65%,25.00%,30.50%,21.40%,30.13%,9.44%,27.45%,27.99%,16.87%,33.08%,-4.34%,84.16%,9.42%,20.12%,17.92%,22.03%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",3953.52,60.43,28.74%,29519995,9552.26,3.09,27.95%,-7.07%,-23.72%,268.93%,269.60%,2805.29%,15.28%,308.78%,208.68%,164.77%,,5.36%,64.95%,17.58%,15.34%,-22.05%,29.27%
"BLKB","NASD","Blackbaud Inc","Technology","Software - Application",1942.70,42.80,6.79%,920035,826.70,1.11,30.85%,42.19%,15.15%,-19.71%,-32.41%,-36.52%,9.80%,17.87%,46.30%,3.30%,,0.83%,80.64%,13.73%,29.81%,40.50%,-6.89%
"PCOR","NYSE","Procore Technologies Inc","Technology","Software - Application",8264.25,54.77,1.82%,5342502,3078.86,1.74,27.88%,29.97%,-3.20%,-3.56%,-24.70%,-23.54%,6.33%,23.18%,178.64%,15.83%,28.85%,6.93%,91.52%,11.48%,20.11%,21.58%,-6.82%
"PGY","NASD","Pagaya Technologies Ltd","Technology","Software - Infrastructure",1597.96,19.27,9.24%,7152433,3839.40,1.86,21.27%,2.66%,38.73%,-4.37%,-7.80%,-35.87%,7.41%,81.60%,147.94%,15.08%,44.40%,-9.24%,43.77%,18.80%,10.52%,19.72%,7.24%
