"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AVAV","NASD","AeroVironment Inc","Industrials","Aerospace & Defense",9450.04,186.73,9.12%,1903460,1620.82,1.17,25.01%,25.83%,11.03%,-21.17%,-22.80%,-28.07%,5.93%,-2.00%,112.23%,133.27%,20.46%,-4.02%,64.19%,10.13%,21.62%,13.57%,-19.10%,8.12%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2655.25,22.17,3.16%,1651624,2307.33,0.72,33.31%,34.04%,-6.97%,,-3.65%,,8.52%,286.84%,,306.87%,,15.05%,7.59%,14.97%,34.05%,11.63%,-3.01%,5.82%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5425.08,23.51,3.48%,1206418,1588.69,0.76,24.19%,40.53%,30.68%,48.80%,-16.66%,,7.42%,83.39%,-36.77%,128.38%,47.80%,5.86%,26.85%,5.83%,22.69%,31.60%,12.14%,1.38%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",4386.72,26.71,11.01%,4208513,6536.05,0.64,31.38%,5.66%,-17.46%,19.27%,19.40%,-55.74%,8.96%,-42.86%,-20.35%,44.80%,21.88%,9.34%,21.26%,13.86%,26.90%,-4.49%,-2.76%,8.84%
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",7717.01,58.23,5.60%,5055757,3548.13,1.42,20.93%,16.34%,-3.67%,-35.14%,-20.42%,20.78%,6.91%,55.98%,106.03%,58.18%,50.80%,20.76%,79.70%,12.10%,18.40%,16.02%,-21.41%,3.80%
"KTOS","NASD","Kratos Defense & Security Solutions Inc","Industrials","Aerospace & Defense",11407.82,60.77,5.85%,4759755,4913.41,0.97,30.41%,24.40%,6.61%,-28.72%,-19.94%,2.86%,8.13%,49.51%,26.09%,30.53%,38.29%,-0.70%,91.15%,5.62%,23.00%,15.38%,-18.21%,4.83%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3559.14,16.40,9.85%,11937667,13317.16,0.90,32.90%,-2.96%,-31.98%,10.89%,1.05%,63.18%,8.93%,45.99%,-135.53%,198.65%,,28.75%,81.89%,27.02%,19.23%,-21.49%,-14.53%,8.75%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",3245.63,13.59,14.88%,32819888,37148.80,0.88,57.66%,29.80%,47.72%,54.43%,78.82%,43.51%,10.16%,66.39%,86.71%,89.56%,57.50%,8.63%,47.36%,19.28%,43.62%,6.79%,34.70%,9.42%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",49547.26,82.83,9.46%,23912828,26409.69,0.91,27.53%,0.34%,5.41%,24.89%,18.74%,87.36%,8.65%,47.53%,37.95%,63.46%,,3.34%,52.19%,7.78%,18.12%,-8.52%,6.22%,5.11%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1765743.22,133.11,15.83%,239196881,121022.79,1.98,22.83%,-12.52%,,,-11.26%,,9.01%,,,,,69.93%,0.53%,25.55%,10.16%,-6.13%,-6.13%,15.78%
"VOYG","NYSE","Voyager Technologies Inc","Industrials","Aerospace & Defense",2554.06,41.85,9.24%,1937753,2397.26,0.81,70.61%,28.22%,63.35%,73.15%,60.10%,19.61%,11.80%,-52.20%,-27.98%,15.48%,33.46%,30.59%,71.13%,19.46%,47.80%,21.87%,40.39%,7.47%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",10883.33,135.63,9.19%,24029811,12118.38,1.98,43.80%,10.98%,-13.91%,255.70%,289.07%,507.39%,14.44%,434.07%,-2.56%,51.36%,,4.96%,71.77%,13.10%,24.94%,-1.87%,46.80%,-4.81%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",27921.68,71.94,6.80%,13832377,21920.53,0.63,21.97%,-2.63%,10.08%,-22.87%,-0.95%,50.79%,10.18%,-63.18%,-221.95%,1952.23%,,-0.01%,42.13%,22.88%,15.99%,-7.25%,-12.25%,4.16%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",69255.23,890.17,6.22%,5734320,5399.86,1.06,24.68%,13.29%,-0.27%,76.47%,141.51%,701.02%,10.81%,299.28%,332.76%,90.12%,142.92%,-6.19%,98.92%,11.59%,15.90%,8.83%,44.03%,2.32%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1533.76,14.35,35.25%,9507596,2676.94,3.55,35.25%,50.26%,102.40%,202.74%,141.58%,61.96%,5.71%,41.25%,215.05%,-4.12%,11.19%,3.00%,37.35%,23.77%,37.53%,46.44%,101.73%,13.15%
"IONQ","NYSE","IonQ Inc","Technology","Computer Hardware",17651.89,44.43,11.86%,31160675,26591.44,1.17,21.93%,-0.76%,-6.82%,46.01%,-0.98%,9.73%,7.31%,-49.63%,-620.99%,286.83%,-13.26%,-0.43%,52.50%,12.04%,20.81%,-8.72%,-2.63%,10.02%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",5963.23,17.94,8.53%,29911451,38252.73,0.78,20.00%,5.59%,-2.18%,19.80%,-19.01%,14.56%,7.10%,-16.48%,-18.72%,185.29%,-4.00%,15.39%,52.90%,18.78%,17.03%,-3.27%,-15.14%,6.94%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1247.90,26.11,7.76%,3967480,5938.84,0.67,23.39%,25.95%,93.41%,135.44%,104.95%,172.26%,10.64%,54.73%,203.99%,296.41%,31.29%,62.12%,61.46%,20.81%,27.14%,15.07%,64.17%,3.61%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",421.98,14.16,7.11%,1418369,3530.19,0.40,39.78%,-3.21%,15.78%,15.22%,3.06%,131.37%,12.57%,78.98%,85.25%,48.24%,53.34%,7.64%,25.95%,40.18%,27.72%,-13.90%,8.72%,3.09%
"IE","AMEX","Ivanhoe Electric Inc","Basic Materials","Copper",1744.37,11.02,2.99%,4156640,2192.24,1.90,20.44%,21.77%,-19.68%,-33.09%,-31.04%,13.14%,6.37%,94.97%,209.30%,16.73%,29.89%,5.96%,74.77%,9.26%,18.55%,7.64%,-18.43%,-1.52%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",7253.37,115.67,6.04%,1561824,1751.38,0.89,26.35%,23.49%,97.59%,145.58%,264.66%,362.68%,11.21%,-66.14%,-268.48%,23.24%,14.99%,4.60%,121.78%,23.48%,21.47%,31.04%,112.19%,4.31%
"BIOA","NASD","BioAge Labs Inc","Healthcare","Drug Manufacturers - Specialty & Generic",537.91,11.72,3.99%,953020,804.11,1.19,29.65%,-52.91%,-34.23%,-41.34%,-11.41%,171.30%,14.56%,-8.51%,3.24%,1.62%,-4.62%,23.51%,59.10%,7.74%,-37.93%,-40.85%,-29.69%,2.81%
"AMPX","NYSE","Amprius Technologies Inc","Industrials","Electrical Equipment & Parts",1678.28,11.85,5.90%,6363322,8191.61,0.78,23.44%,-0.25%,-26.44%,12.00%,50.19%,53.50%,8.42%,78.73%,57.93%,125.87%,,14.27%,62.30%,21.30%,14.95%,-13.68%,-13.82%,2.42%
"FN","NYSE","Fabrinet","Technology","Electronic Components",20149.93,562.38,3.39%,717377,976.57,0.73,29.16%,16.49%,-10.18%,27.03%,23.52%,67.82%,8.91%,35.81%,53.49%,39.29%,28.08%,-8.67%,105.13%,5.59%,15.51%,3.34%,5.49%,-0.11%
"LPTH","NASD","Lightpath Technologies Inc","Technology","Electronic Components",866.67,13.06,8.74%,2308509,3571.61,0.65,25.94%,4.15%,8.56%,44.15%,20.93%,254.89%,8.53%,42.36%,19.17%,108.89%,,15.11%,67.89%,15.07%,15.88%,-2.10%,14.39%,4.90%
"AUGO","NASD","Aura Minerals Inc","Basic Materials","Gold",6211.30,74.13,12.95%,1305215,1022.80,1.28,35.84%,16.98%,-8.56%,18.17%,47.04%,190.25%,5.78%,268.77%,2271.56%,76.42%,68.85%,1.39%,29.96%,13.63%,30.81%,21.74%,16.54%,6.02%
"HYMC","NASD","Hycroft Mining Holding Corp","Basic Materials","Gold",2473.04,26.54,11.51%,2228183,2122.38,1.05,35.89%,21.74%,-31.74%,-21.29%,11.65%,667.05%,6.41%,-18.69%,46.70%,,36.37%,20.70%,31.11%,25.51%,26.48%,11.45%,-5.72%,0.42%
"QXO","NYSE","QXO Inc","Industrials","Industrial Distribution",16765.70,16.16,6.46%,16226518,22258.46,0.73,21.50%,10.84%,-13.86%,-23.19%,-16.23%,-16.62%,5.29%,-8.65%,-1037.83%,12708.71%,49.88%,4.59%,70.14%,11.21%,12.41%,3.46%,-17.15%,3.39%
"IT","NYSE","Gartner Inc","Technology","Information Technology Services",11720.45,185.60,0.42%,1182121,1606.00,0.74,22.90%,39.87%,17.63%,22.08%,-26.43%,-19.20%,8.01%,10.38%,,-0.62%,13.15%,0.53%,116.89%,17.61%,22.09%,25.76%,1.65%,-2.32%
"FWRD","NASD","Forward Air Corp","Industrials","Integrated Freight & Logistics",653.66,19.35,8.71%,1196506,1358.82,0.88,37.72%,50.00%,11.66%,-31.29%,-22.60%,-34.80%,6.59%,56.64%,-1443.46%,8.76%,,-8.00%,84.52%,8.80%,30.49%,43.60%,-1.38%,6.73%
