"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"EFOR","NYSE","Everforth Inc","Technology","Information Technology Services",953.25,23.25,7.84%,1365908,1195.81,1.14,26.98%,18.56%,10.77%,-54.18%,-51.73%,-57.17%,6.79%,-23.48%,-72.04%,0.00%,6.42%,-2.95%,104.97%,10.56%,24.06%,19.88%,-35.87%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",4754.00,56.93,6.01%,2980626,1956.02,1.52,43.91%,53.12%,40.78%,107.17%,97.13%,108.69%,10.89%,15.30%,215.14%,5.90%,12.25%,9.92%,103.01%,12.17%,34.80%,38.69%,64.28%
"CLF","NYSE","Cleveland-Cliffs Inc","Basic Materials","Steel",6835.07,11.98,-2.20%,36072066,20576.06,1.75,29.51%,20.40%,12.91%,-14.55%,-9.79%,6.39%,6.45%,92.18%,73.98%,5.92%,,2.31%,84.13%,14.81%,20.25%,5.90%,4.14%
