"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"BOAT","NYSE",49.76,-0.86%,52925,28.76,1.84,4.10%,16.02%,18.53%,22.59%,57.65%,55.92%,Industrials,11.49,3.23,35.37,32.87,8.49%,15.75%,27.94%,-0.24%
"BETZ","NYSE",19.89,0.22%,10662,39.83,0.27,3.77%,2.12%,8.55%,12.07%,-5.18%,-19.87%,Consumer Discretionary,0.00,1.39,-13.07,-24.41,3.06%,3.31%,2.87%,-0.29%
"IBUY","NYSE",74.47,0.19%,5893,14.90,0.40,3.48%,4.66%,12.47%,16.17%,0.05%,1.14%,Consumer Discretionary,12.83,0.61,-8.31,-14.74,1.59%,4.50%,7.15%,0.01%
"IAI","NYSE",196.78,1.04%,76684,95.02,0.81,3.35%,4.31%,9.87%,16.03%,9.71%,12.86%,Financials,-0.00,-6.37,-17.98,-12.18,3.72%,4.85%,9.91%,1.01%
"INDA","CBOE",50.23,1.78%,6974958,5796.58,1.20,1.72%,2.74%,3.46%,-4.63%,-7.07%,-5.64%,,-2.52,-4.37,-24.04,-25.11,0.73%,1.72%,-0.77%,0.57%
"MAGS","CBOE",67.61,0.61%,1544771,4414.33,0.35,1.30%,7.30%,-2.90%,8.51%,2.50%,12.50%,Technology,5.97,-8.38,1.07,41.84,0.27%,2.22%,3.72%,0.30%
"XRT","NYSE",87.89,-1.08%,3297409,4753.03,0.69,0.87%,-1.84%,5.94%,0.58%,3.05%,3.89%,Consumer Discretionary,-27.53,-47.10,-23.21,-5.32,-1.78%,-0.65%,2.72%,-0.77%
"KIE","NYSE",63.85,-0.65%,696145,1232.87,0.56,0.68%,-1.37%,11.55%,12.21%,6.15%,8.44%,Financials,8.04,31.68,14.08,-23.21,-0.40%,1.43%,8.09%,-0.59%
"BOIL","NYSE",19.73,0.87%,3997094,4150.13,0.96,0.56%,-4.87%,-22.14%,-39.18%,-56.92%,-63.40%,,16.73,4.86,-33.94,-29.20,0.31%,-13.60%,-46.48%,4.39%
"IHI","NYSE",55.71,-0.30%,1481577,2888.37,0.51,0.49%,8.45%,10.60%,-6.23%,-10.36%,-10.17%,Healthcare,4.54,-0.63,-4.50,-11.22,1.40%,6.68%,-0.29%,0.00%
"XHB","NYSE",106.38,0.08%,850710,2539.89,0.33,0.41%,-2.62%,3.95%,-9.25%,3.32%,-7.65%,Consumer Discretionary,-14.68,-14.96,-18.34,-20.06,-1.13%,-2.35%,-0.60%,-1.06%
"IGV","CBOE",101.85,-0.59%,8472291,15959.81,0.53,-0.11%,12.03%,8.29%,29.89%,-3.63%,-4.54%,Technology,0.97,-9.57,56.00,31.42,0.75%,7.18%,8.67%,-0.35%
"ICLN","NASD",17.65,1.26%,6091932,5920.44,1.03,-0.51%,-0.90%,-23.03%,-8.03%,7.43%,22.65%,Green Investing,-4.92,-4.80,13.62,21.52,-1.47%,-6.26%,-5.81%,-0.45%
"IPO","NYSE",54.21,1.19%,10004,38.25,0.26,-0.53%,3.73%,0.76%,22.29%,18.75%,10.69%,,-5.22,-3.06,-7.19,-15.91,-0.38%,-2.11%,10.63%,0.43%
"JETS","NYSE",30.09,1.42%,3497366,2789.76,1.25,-0.76%,-2.84%,6.48%,4.41%,7.20%,16.72%,Industrials,9.29,-11.77,-7.33,-16.87,-3.95%,-4.36%,6.63%,-0.36%
"IGPT","NYSE",91.28,1.66%,65976,213.32,0.31,-0.95%,4.37%,-6.56%,43.09%,53.49%,81.11%,Robotics & Automation,-0.01,12.12,21.69,26.98,0.15%,-3.33%,22.11%,0.24%
"KWEB","NYSE",26.41,0.61%,14109048,20945.17,0.67,-1.38%,-2.19%,-3.12%,-18.11%,-22.44%,-31.42%,Technology,-0.23,-20.09,-14.18,-6.16,-4.51%,-0.59%,-14.47%,1.07%
"XOP","NYSE",182.73,-1.88%,3269486,3407.96,0.96,-1.41%,8.07%,10.01%,22.18%,44.73%,40.60%,Energy,1.46,4.40,40.53,37.03,2.58%,8.67%,17.04%,-0.22%
"BOTZ","NASD",35.85,1.70%,631912,873.86,0.72,-1.92%,4.40%,-12.35%,-8.10%,-1.05%,6.47%,Robotics & Automation,2.35,3.16,10.10,13.90,-1.87%,-1.50%,-2.82%,0.43%
"WISE","NASD",35.98,0.11%,3241,10.11,0.32,-2.03%,7.59%,-12.98%,3.44%,-7.67%,-7.59%,Robotics & Automation,0.00,5.48,-16.76,-4.48,-1.52%,-1.66%,-4.90%,-0.29%
"TAN","NYSE",48.85,1.10%,473712,1340.13,0.35,-2.05%,-5.26%,-29.16%,-19.30%,-0.55%,17.23%,Green Investing,-10.10,-16.30,40.27,63.44,-3.80%,-9.36%,-11.47%,-0.87%
"SMH","NASD",555.82,1.65%,5873610,11257.18,0.52,-2.45%,1.33%,-7.69%,32.60%,54.34%,89.11%,Technology,-1.19,1.30,11.02,18.27,-1.48%,-5.27%,18.49%,0.08%
"PAVE","CBOE",55.63,-0.52%,1477543,1833.91,0.81,-2.93%,-3.22%,-1.21%,-0.04%,16.41%,19.56%,Infrastructure,-0.29,2.49,17.48,20.89,-3.12%,-3.17%,3.87%,-1.40%
"KRE","NYSE",74.33,-0.58%,9909021,13772.46,0.72,-3.28%,-1.58%,5.73%,8.24%,14.69%,15.26%,Financials,-4.76,-3.16,-7.50,2.67,-2.64%,-1.40%,7.31%,-0.64%
"OIH","NYSE",405.69,-0.74%,224947,315.59,0.71,-3.52%,5.19%,-8.46%,1.19%,42.46%,61.05%,Energy,-10.05,-17.18,-2.07,11.64,0.77%,4.21%,8.88%,0.05%
"CIBR","NASD",92.46,-0.83%,1560595,1637.09,0.95,-5.11%,3.77%,9.45%,50.15%,29.41%,28.15%,Technology,2.67,5.21,6.83,10.74,-3.78%,0.59%,20.80%,-1.21%
"UFO","NASD",44.59,-0.18%,135867,1051.16,0.13,-5.45%,1.59%,-31.86%,-0.56%,15.37%,44.01%,Space Exploration & Technology,-8.65,-18.39,646.69,1671.62,-4.07%,-4.74%,-3.38%,-1.39%
"ITA","CBOE",234.30,0.39%,547059,726.73,0.75,-7.08%,-3.94%,2.10%,-3.62%,9.13%,19.93%,Industrials,1.91,-1.56,1.23,26.21,-4.63%,-2.92%,2.49%,-0.21%
