"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"WETO","NASD","Wetour Robotics Ltd","Technology","Software - Infrastructure",6.17,5.72,-50.26%,1641410,2086.11,0.79,-78.01%,90.67%,-94.34%,-86.73%,-93.34%,-97.44%,34.57%,,-305.98%,-44.55%,,,0.16%,0.71%,-58.45%,-85.92%,-90.89%,-39.92%
"DFNS","NASD","T3 Defense Inc","Industrials","Aerospace & Defense",20.28,12.19,-4.09%,571499,3479.34,0.16,-40.85%,-85.66%,-78.09%,-94.46%,-97.58%,-97.36%,33.82%,,-369.36%,,,4.94%,2.87%,11.29%,-59.87%,-48.54%,-94.36%,-1.22%
"TNON","NASD","Tenon Medical Inc","Healthcare","Medical Devices",3.34,5.00,-0.40%,7732453,1218.17,6.35,-26.79%,-27.11%,-79.30%,-83.62%,-84.99%,-88.93%,12.47%,64.29%,3.29%,126.77%,,,4.15%,1.46%,-18.27%,-40.05%,-79.73%,-8.42%
"DKS","NYSE","Dicks Sporting Goods Inc","Consumer Cyclical","Specialty Retail",12090.95,135.09,2.52%,5344381,2235.06,2.39,-26.27%,-32.42%,-40.64%,-33.66%,-31.76%,-37.19%,7.79%,-10.62%,-25.63%,53.21%,7.02%,4.05%,78.13%,9.87%,-26.52%,-34.16%,-35.49%,1.72%
"DY","NYSE","Dycom Industries Inc","Industrials","Engineering & Construction",8839.46,294.34,-4.44%,934112,602.41,1.55,-25.09%,-29.44%,-42.29%,-29.92%,-12.89%,14.76%,6.71%,41.99%,14.24%,45.57%,27.32%,-2.99%,93.85%,4.34%,-24.32%,-29.61%,-25.34%,-3.92%
"QFIN","NASD","Qfin Holdings Inc ADR","Financial","Credit Services",1072.81,8.80,-4.03%,3486313,1812.89,1.92,-23.97%,-36.46%,-45.27%,-39.56%,-54.33%,-69.67%,7.18%,-56.28%,-72.65%,-27.34%,-17.78%,0.59%,56.18%,2.82%,-26.25%,-33.74%,-42.21%,-3.83%
"HQ","NASD","Horizon Quantum Holdings Ltd","Technology","Software - Infrastructure",819.30,15.18,-7.83%,238650,703.55,0.34,-23.83%,20.86%,15.00%,30.86%,16.86%,22.97%,13.96%,2056.80%,-35.25%,,-26.34%,105.56%,22.77%,45.31%,-5.72%,-21.63%,10.14%,-6.87%
"BBW","NYSE","Build A Bear Workshop Inc","Consumer Cyclical","Specialty Retail",374.24,29.85,4.96%,2181798,472.56,4.62,-23.25%,-15.37%,-19.78%,-38.66%,-51.28%,-55.45%,8.44%,-8.08%,-25.63%,-7.21%,2.21%,0.02%,111.38%,25.06%,-18.13%,-12.89%,-31.75%,3.07%
"DBGI","NASD","Digital Brands Group Inc","Consumer Cyclical","Apparel Retail",6.28,6.73,-6.79%,106698,179.74,0.59,-22.73%,-52.57%,-65.23%,-94.14%,-98.67%,-98.24%,12.21%,,58.04%,-46.34%,,,6.73%,7.81%,-47.95%,-66.49%,-95.80%,-3.03%
"SWMR","NASD","Swarmer Inc","Technology","Software - Infrastructure",526.08,33.01,-9.59%,466948,437.81,1.07,-22.31%,-13.81%,-41.27%,,164.08%,,8.05%,91.52%,,,,25.27%,8.66%,11.03%,-16.96%,-18.06%,-20.73%,-10.47%
"LPTH","NASD","Lightpath Technologies Inc","Technology","Electronic Components",745.24,11.23,-18.56%,8736924,3167.27,2.76,-22.12%,8.77%,-33.86%,7.67%,3.98%,106.43%,7.73%,37.78%,19.17%,108.89%,,32.38%,80.57%,16.91%,-14.71%,-11.78%,-5.04%,-11.23%
