"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",4.01,5.70,3.26%,144735,3731.88,0.04,-71.05%,4.97%,63.79%,-66.07%,-82.41%,-94.74%,26.98%,,66.36%,1811.04%,,13.31%,4.75%,2.53%,-40.40%,-12.12%,-77.13%,-2.90%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",13.22,6.30,4.13%,46297,117.39,0.39,-58.55%,4.23%,23.92%,-17.24%,9.72%,-33.11%,41.83%,,271.55%,63.97%,,-5.09%,0.77%,7.10%,-46.62%,-17.31%,-0.87%,5.00%
"FGL","NASD","Founder Group Ltd","Industrials","Engineering & Construction",0.41,5.45,6.86%,1903161,101.93,18.67,-58.24%,-93.04%,-97.13%,-98.94%,-99.66%,-99.95%,34.73%,,,,,,0.89%,6.77%,-73.36%,-92.32%,-99.32%,22.47%
"TTAN","NASD","ServiceTitan Inc","Technology","Software - Application",5274.87,54.68,-2.37%,5532792,1919.17,2.88,-41.27%,-40.57%,-19.87%,-27.72%,-48.66%,-53.29%,8.53%,33.05%,26.03%,20.91%,25.62%,9.36%,67.58%,10.55%,-37.46%,-34.29%,-29.83%,-2.20%
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",4.78,7.95,-15.34%,812741,2528.15,0.32,-37.79%,12.12%,-67.48%,-50.47%,-55.08%,-93.07%,34.11%,,87.30%,18.99%,,,10.25%,7.58%,6.78%,-9.96%,-63.73%,-20.18%
"RTB","NASD","RTB Digital Inc","Technology","Software - Application",108.57,7.75,-5.72%,98408,147.81,0.67,-31.54%,-53.37%,96.20%,38.39%,36.60%,-26.73%,27.62%,,80.44%,-16.35%,,92.90%,5.18%,6.26%,-37.74%,-47.88%,-11.74%,-4.91%
"GWRE","NYSE","Guidewire Software Inc","Technology","Software - Application",11732.48,140.92,0.59%,1988602,1543.54,1.29,-30.53%,-18.58%,18.90%,-10.60%,-29.89%,-44.34%,6.11%,22.14%,-37.66%,15.29%,25.88%,-0.51%,102.50%,4.98%,-21.55%,-13.22%,-9.48%,1.52%
"CRBP","NASD","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology",157.05,8.12,-1.46%,1491437,457.57,3.26,-29.14%,-16.80%,4.37%,-15.33%,-0.25%,-14.53%,8.50%,7.90%,-25.12%,,1.30%,4.19%,62.73%,13.00%,-22.01%,-16.56%,-11.99%,-3.10%
"RNA","NASD","Atrium Therapeutics Inc","Healthcare","Biotechnology",177.21,10.36,0.10%,247384,219.26,1.13,-29.04%,-14.87%,-16.65%,-28.75%,-28.94%,,10.86%,-2.12%,-170.95%,90.97%,-13.39%,-8.18%,83.83%,19.61%,-20.50%,-17.13%,-20.46%,-0.10%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",251.14,30.10,-5.97%,7749,108.68,0.07,-28.40%,171.91%,173.89%,175.89%,180.00%,183.43%,12.37%,,-82.21%,,,,44.93%,0.34%,-15.70%,43.90%,126.97%,-10.15%
