"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",3.83,5.44,-4.56%,65318,3731.64,0.02,-68.00%,-1.81%,63.86%,-66.57%,-83.21%,-95.14%,22.02%,,66.36%,1811.04%,,9.18%,6.99%,2.53%,-43.06%,-16.62%,-77.63%,-1.09%
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",4.77,7.93,-0.25%,363333,2541.15,0.14,-48.07%,38.03%,-64.28%,-75.06%,-55.20%,-93.47%,35.34%,,87.30%,18.99%,,,10.25%,7.45%,5.18%,-9.26%,-63.71%,2.85%
"BBOT","NASD","BridgeBio Oncology Therapeutics Inc","Healthcare","Biotechnology",404.88,5.05,2.02%,955987,449.01,2.13,-43.76%,-45.29%,-34.84%,-44.44%,-59.66%,-51.40%,17.41%,39.65%,-1803678.01%,,16.75%,3.27%,54.07%,12.94%,-39.51%,-41.12%,-47.50%,2.85%
"RTB","NASD","RTB Digital Inc","Technology","Software - Application",99.60,7.11,-8.26%,72251,149.14,0.48,-37.85%,-58.90%,52.90%,28.80%,25.32%,-33.18%,28.15%,,80.44%,-16.35%,,92.90%,5.18%,5.69%,-40.42%,-51.68%,-18.90%,-6.82%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",12.17,5.80,-7.94%,50541,117.58,0.43,-35.63%,-16.64%,21.49%,-22.78%,1.01%,-38.25%,44.33%,,271.55%,63.97%,,-5.09%,0.77%,7.10%,-49.78%,-24.06%,-8.76%,-7.64%
"HQ","NASD","Horizon Quantum Holdings Ltd","Technology","Software - Infrastructure",558.07,10.34,-32.06%,1824175,696.89,2.62,-33.55%,-37.97%,-5.22%,-12.37%,-20.40%,-30.88%,7.31%,2056.80%,-35.25%,,-26.34%,107.24%,22.75%,48.09%,-36.82%,-38.19%,-25.85%,-29.52%
"TTAN","NASD","ServiceTitan Inc","Technology","Software - Application",5690.64,58.99,7.88%,5706320,1980.93,2.88,-32.90%,-37.04%,-11.65%,-16.68%,-44.61%,-47.97%,8.66%,33.05%,26.03%,20.91%,25.62%,9.36%,67.74%,10.55%,-31.30%,-28.78%,-24.15%,7.70%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",243.72,29.21,-2.96%,5179,108.82,0.05,-29.61%,163.75%,165.79%,167.74%,171.72%,175.05%,14.66%,,-82.21%,,,,44.93%,0.34%,-20.21%,37.25%,118.71%,-2.34%
"BNAI","NASD","Brand Engagement Network Inc","Technology","Software - Infrastructure",56.84,7.59,-5.48%,156969,200.39,0.78,-28.19%,-53.00%,-64.48%,-80.18%,227.16%,154.87%,9.21%,,-329.64%,3101.66%,41.62%,16.88%,14.51%,10.14%,-37.22%,-40.45%,-62.22%,-4.89%
"SGML","NASD","Sigma Lithium Corp","Basic Materials","Other Industrial Metals & Mining",1003.00,8.91,-6.21%,1822287,1801.22,1.01,-28.09%,-21.36%,-44.24%,-19.51%,-32.45%,64.70%,6.32%,241.99%,86.02%,223.90%,,2.56%,78.58%,2.70%,-22.56%,-20.04%,-33.86%,-3.15%
"RNA","NASD","Atrium Therapeutics Inc","Healthcare","Biotechnology",174.64,10.21,-1.45%,255713,217.97,1.17,-28.05%,-17.19%,-17.46%,-25.75%,-29.97%,,10.68%,-2.12%,-170.95%,90.97%,-13.39%,-8.03%,83.83%,19.61%,-20.85%,-17.88%,-21.49%,-1.54%
"CRBP","NASD","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology",156.28,8.08,-0.49%,8373589,489.12,17.12,-27.08%,-19.84%,-1.34%,-14.13%,-0.74%,-14.95%,9.19%,7.89%,-25.12%,,1.30%,4.24%,62.73%,12.93%,-21.64%,-16.77%,-12.27%,1.89%
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",23.97,6.07,-22.28%,1162108,1542.90,0.75,-25.70%,28.33%,-63.52%,-79.60%,-96.43%,-98.09%,24.91%,,,,,4.47%,0.28%,30.50%,-3.43%,-28.17%,-89.93%,-3.50%
"MOVE","NASD","Corvex Inc","Technology","Software - Infrastructure",346.76,10.99,-1.26%,124505,326.56,0.38,-25.44%,-1.43%,-41.87%,12.72%,79.60%,96.24%,12.38%,,-67.92%,3590.29%,,39.33%,0.79%,1.13%,-3.46%,-12.06%,-11.40%,-0.09%
"TBBK","NASD","Bancorp Inc","Financial","Banks - Regional",2048.73,50.23,-0.79%,769777,447.51,1.72,-24.88%,-27.35%,-12.58%,-6.20%,-25.61%,-33.86%,4.59%,21.68%,14.46%,-9.61%,,-2.68%,99.05%,8.22%,-20.70%,-23.97%,-18.48%,-0.44%
"ARQQ","NASD","Arqit Quantum Inc","Technology","Software - Infrastructure",283.49,16.29,-18.75%,1479686,680.94,2.17,-23.77%,-31.41%,19.78%,19.52%,-25.55%,-51.68%,5.63%,,,,,8.18%,71.60%,43.87%,-21.46%,-18.83%,-15.89%,-15.24%
"DYN","NASD","Dyne Therapeutics Inc","Healthcare","Biotechnology",3458.54,18.52,1.70%,3196894,2603.74,1.23,-23.72%,-28.66%,1.81%,3.35%,-5.32%,40.84%,8.43%,-4.00%,-10.86%,,10.08%,1.25%,85.20%,13.56%,-22.90%,-24.31%,-6.79%,0.65%
"GOSS","NASD","Gossamer Bio Inc","Healthcare","Biotechnology",65.38,10.70,-0.28%,326241,344.60,0.95,-23.70%,-21.46%,-17.39%,-69.40%,-95.69%,-96.13%,12.68%,-198.40%,55.00%,-20.00%,,,98.10%,17.16%,-17.85%,-19.97%,-87.05%,-2.28%
"NAVN","NASD","Navan Inc","Technology","Software - Application",5569.78,21.37,1.67%,6479686,4026.47,1.61,-23.07%,-28.07%,7.23%,140.11%,25.12%,,6.09%,,26.99%,35.38%,,12.39%,35.36%,7.91%,-21.70%,-20.62%,17.66%,1.28%
"AGMB","NASD","AgomAb Therapeutics NV ADR","Healthcare","Biotechnology",604.79,12.28,-5.97%,86185,122.40,0.70,-22.18%,-11.94%,27.78%,-11.34%,-16.46%,,11.63%,98.93%,,,76.27%,0.05%,26.72%,2.41%,-11.05%,-8.16%,-3.17%,-6.97%
