"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ALMS","NASD","Alumis Inc","Healthcare","Biotechnology",1381.68,10.35,9.29%,10375345,1712.81,6.06,-56.18%,-61.84%,-48.46%,-64.15%,6.05%,120.21%,9.05%,-13.74%,-243.88%,-37.66%,10.01%,3.48%,66.01%,6.08%,-55.27%,-60.00%,-53.26%,1.92%
"IMC","AMEX","IMC Rare Earths Ltd","Basic Materials","Other Industrial Metals & Mining",,6.51,-24.13%,245187,316.06,0.78,-41.40%,-20.80%,,,25.68%,,14.42%,,,,,,,,-29.75%,-23.83%,-23.83%,-27.02%
"XPON","NASD","Expion Energy Inc","Industrials","Electrical Equipment & Parts",5.85,6.08,-1.46%,199552,2461.68,0.08,-33.70%,76.23%,-0.40%,-27.09%,-25.26%,-61.90%,36.67%,,72.72%,-32.10%,,6.25%,4.75%,2.62%,22.18%,34.06%,-23.36%,-2.41%
"HCWC","AMEX","Healthy Choice Wellness Corp","Consumer Defensive","Grocery Stores",6.66,7.18,-3.49%,38001,366.17,0.10,-32.85%,2.52%,-35.29%,-25.75%,-18.27%,-51.16%,15.26%,,,,,13.68%,3.24%,,-21.08%,-6.38%,-30.07%,-2.71%
"REAX","NASD","Real REMAX Group Inc","Real Estate","Real Estate Services",395.24,18.03,-0.22%,785266,588.71,1.33,-32.19%,3.62%,11.99%,-34.67%,-50.60%,-65.66%,14.88%,-32.00%,-637.65%,29.56%,,,35.72%,23.96%,-23.00%,-13.44%,-31.78%,-1.37%
"LPTH","NASD","Lightpath Technologies Inc","Technology","Electronic Components",633.09,9.54,0.74%,6506561,3255.67,2.00,-27.62%,-23.62%,-38.92%,-19.15%,-11.67%,94.30%,8.82%,37.78%,19.17%,108.89%,,32.42%,80.57%,16.91%,-25.68%,-23.31%,-19.57%,0.32%
"CPIX","NASD","Cumberland Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",97.69,6.52,-0.61%,56575,108.95,0.52,-27.31%,-16.09%,49.88%,129.10%,111.26%,127.86%,12.69%,,-476.57%,-98.46%,,-6.35%,16.48%,3.73%,-16.05%,2.25%,67.63%,-2.25%
"CRDO","NASD","Credo Technology Group Holding Ltd","Technology","Semiconductors",31050.56,165.22,-20.04%,29718824,7352.00,4.04,-27.05%,-30.56%,-23.01%,61.13%,14.82%,32.95%,5.49%,80.74%,95.05%,114.73%,52.47%,-3.03%,71.61%,3.63%,-30.20%,-29.47%,-5.66%,-12.41%
"PCG","NYSE","PG&E Corp","Utilities","Utilities - Regulated Electric",29357.59,13.33,-5.19%,118608286,26641.00,4.45,-26.84%,-23.61%,-20.89%,-29.40%,-17.05%,-12.99%,8.09%,10.28%,40.08%,0.07%,9.47%,0.13%,100.21%,1.63%,-21.57%,-22.54%,-20.60%,-1.70%
"MF","NASD","MindForge Inc","Communication Services","Advertising Agencies",27.38,13.69,-14.28%,378744,1269.92,0.30,-26.08%,43.80%,351.82%,-70.08%,-72.62%,-81.56%,18.89%,,-300.92%,-32.59%,,21.46%,0.56%,1.27%,-5.84%,42.82%,-52.97%,-10.99%
