"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"WYY","AMEX","Widepoint Corp","Technology","Information Technology Services",54.69,5.47,-50.59%,3902698,269.92,14.46,-56.79%,-42.12%,-67.28%,14.68%,1.86%,4.99%,6.52%,129.76%,110.08%,0.32%,,13.92%,26.34%,4.36%,-49.74%,-48.32%,-35.38%,-49.95%
"KPLT","NASD","Katapult Holdings Inc","Technology","Software - Infrastructure",427.64,5.04,-12.65%,1055029,109.94,9.60,-46.95%,-12.80%,-26.53%,-30.34%,-21.98%,-70.71%,14.73%,,13.67%,4.00%,27.67%,,1.88%,1.28%,-35.37%,-28.71%,-25.62%,-12.65%
"NFE","NASD","New Fortress Energy Inc","Energy","Oil & Gas Midstream",38.96,6.82,11.80%,553192,184.78,2.99,-44.19%,-52.80%,-59.39%,-80.80%,-88.04%,-93.94%,20.72%,,35.72%,3.58%,,,32.78%,21.59%,-44.39%,-53.33%,-81.49%,12.17%
"TRT","NASD","Trio-Tech International","Technology","Semiconductor Equipment & Materials",64.01,6.22,-14.39%,1554282,340.07,4.57,-43.35%,-39.78%,-47.20%,1.72%,-6.12%,120.00%,17.39%,,-195.73%,39.92%,,-8.12%,22.96%,12.59%,-38.62%,-40.12%,-30.58%,-11.21%
"SCTX","NASD","Scribe Therapeutics Inc","Healthcare","Biotechnology",402.86,21.28,-1.53%,458469,314.40,1.46,-35.52%,-32.87%,,,-14.88%,,18.74%,,,,,15.19%,25.84%,6.54%,-26.52%,-20.33%,-20.33%,-8.16%
"VOGX","NASD","Vogenx Inc","Healthcare","Biotechnology",337.65,22.73,-6.07%,46868,215.40,0.22,-30.06%,-30.87%,,,74.85%,,16.80%,,,,,75.10%,12.95%,0.27%,-26.20%,-19.04%,-19.04%,-4.17%
"EDRY","NASD","EuroDry Ltd","Industrials","Marine Shipping",138.06,48.16,-5.38%,218972,131.06,1.67,-29.98%,-0.91%,118.81%,157.54%,275.34%,292.48%,13.43%,353.07%,306.52%,56.96%,,8.62%,5.36%,15.75%,-18.39%,9.58%,92.49%,-4.80%
"CGEM","NASD","Cullinan Therapeutics Inc","Healthcare","Biotechnology",953.10,14.81,-4.08%,1715490,846.63,2.03,-29.74%,-35.19%,-19.51%,8.34%,43.09%,147.25%,10.77%,5.38%,27.00%,,3.22%,6.70%,88.19%,19.85%,-27.91%,-24.75%,-3.05%,-5.19%
"BRVE","NASD","Braveheart Bio Inc","Healthcare","Biotechnology",1856.62,20.62,-11.77%,471868,549.78,0.86,-29.38%,-25.72%,,,-31.72%,,11.96%,,,,,19.04%,,111.87%,-21.23%,-23.01%,-23.01%,-12.55%
"ALKT","NASD","Alkami Technology Inc","Technology","Software - Application",1475.80,13.80,-2.68%,3252808,1721.90,1.89,-27.86%,-32.19%,-15.96%,-14.81%,-40.18%,-45.50%,6.73%,55.37%,36.61%,15.87%,37.66%,-7.61%,74.70%,10.96%,-25.90%,-26.94%,-24.43%,-2.47%
