"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"PSQL","NASD","Pasqal Holding SA","Technology","Computer Hardware",1689.85,7.96,-18.36%,3152222,375.73,8.39,-58.35%,-21.73%,-24.41%,-20.80%,-20.00%,,37.69%,,,,,,85.97%,,-28.92%,-25.23%,-23.12%,-17.17%
"ALMS","NASD","Alumis Inc","Healthcare","Biotechnology",1481.79,11.10,-2.29%,3076824,1951.35,1.58,-50.40%,-60.07%,-41.76%,-58.74%,13.73%,141.30%,12.07%,-14.16%,-243.88%,-37.66%,10.01%,3.48%,66.01%,6.08%,-48.36%,-56.17%,-50.00%,-1.16%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",18.91,9.01,-40.72%,213518,111.88,1.91,-44.04%,129.24%,83.76%,8.26%,56.92%,-1.65%,9.68%,,271.55%,63.97%,,-4.49%,0.77%,18.04%,-22.50%,20.08%,41.93%,-41.15%
"RARE","NASD","Ultragenyx Pharmaceutical Inc","Healthcare","Biotechnology",1508.40,15.30,3.03%,11476723,2808.75,4.09,-40.26%,-40.74%,-30.17%,-28.00%,-33.48%,-51.09%,5.29%,31.44%,22.67%,28.53%,71.02%,1.00%,105.48%,17.67%,-38.88%,-44.79%,-41.15%,-1.13%
"MF","NASD","MindForge Inc","Communication Services","Advertising Agencies",23.32,11.66,8.06%,276429,1278.41,0.22,-40.17%,11.05%,284.82%,-73.20%,-76.68%,-83.25%,24.54%,,-300.92%,-32.59%,,21.46%,0.56%,1.27%,-20.39%,20.22%,-59.32%,7.96%
"IMC","AMEX","IMC Rare Earths Ltd","Basic Materials","Other Industrial Metals & Mining",,6.97,-3.19%,44483,306.14,0.15,-32.33%,-12.88%,,,34.56%,,25.24%,,,,,,,,-24.16%,-17.44%,-17.44%,-3.46%
"VACI","NYSE","Viking Acquisition Corp I","Financial","Shell Companies",221.16,7.06,-18.00%,89787,186.58,0.48,-30.99%,-30.34%,-31.46%,-28.76%,-28.69%,,14.10%,,4566.67%,,,,68.22%,0.03%,-29.32%,-30.04%,-29.85%,-17.91%
"PSNY","NASD","Polestar Automotive Holding UK PLC ADR","Consumer Cyclical","Auto Manufacturers",1325.04,9.21,5.98%,565345,160.51,3.52,-27.59%,-33.72%,-51.27%,-44.38%,-56.90%,-70.48%,10.95%,51.27%,65.78%,16.11%,18.23%,30.37%,26.76%,1.68%,-27.97%,-37.73%,-47.63%,9.38%
"CXM","NYSE","Sprinklr Inc","Technology","Software - Application",1384.34,5.91,-5.29%,4270859,3604.59,1.18,-27.57%,-10.59%,9.85%,-0.67%,-24.04%,-24.52%,8.05%,-2.76%,-37.58%,0.80%,5.92%,-12.35%,50.42%,8.86%,-17.45%,-7.30%,-4.65%,-4.21%
"CRDO","NASD","Credo Technology Group Holding Ltd","Technology","Semiconductors",32058.96,170.57,3.90%,10616702,7632.19,1.39,-26.72%,-25.98%,-17.56%,55.30%,18.54%,27.29%,8.34%,81.15%,93.83%,114.73%,52.03%,-3.03%,71.74%,3.63%,-25.65%,-25.91%,-2.72%,5.23%
"ENOV","NYSE","Enovis Corp","Healthcare","Medical Devices",1070.35,18.56,-4.33%,1886159,1201.27,1.57,-25.46%,-29.46%,-21.95%,-24.28%,-30.33%,-41.17%,8.01%,10.28%,96.78%,3.23%,6.94%,2.94%,122.82%,15.49%,-23.21%,-27.19%,-24.96%,-2.37%
"XPON","NASD","Expion Energy Inc","Industrials","Electrical Equipment & Parts",5.64,5.86,-5.48%,94698,2466.14,0.04,-21.29%,77.04%,1.52%,-30.83%,-27.96%,-61.55%,22.94%,,72.72%,-32.10%,,6.25%,4.75%,2.93%,11.82%,28.52%,-25.43%,-2.50%
"GWRE","NYSE","Guidewire Software Inc","Technology","Software - Application",13522.50,162.42,-19.93%,4699544,1559.93,3.01,-21.10%,1.49%,19.37%,-3.82%,-19.20%,-25.15%,3.79%,22.13%,-37.66%,15.29%,24.38%,-0.52%,102.54%,5.62%,-12.79%,1.01%,3.41%,-3.06%
"EGAN","NASD","eGain Corp","Technology","Software - Application",160.31,5.84,-17.86%,1069885,175.54,6.09,-21.08%,-20.65%,-18.89%,-39.04%,-43.25%,-5.35%,3.91%,-52.13%,-95.74%,-4.67%,,-1.03%,53.15%,8.47%,-19.31%,-15.33%,-30.46%,6.18%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",346.26,41.50,-1.28%,8537,111.87,0.08,-20.27%,274.25%,276.93%,282.49%,286.05%,291.14%,24.52%,,-82.21%,,,,52.48%,0.41%,33.27%,117.46%,224.41%,1.29%
"QTTB","NASD","Q32 Bio Inc","Healthcare","Biotechnology",356.94,11.99,-6.33%,851339,1131.74,0.75,-20.23%,-25.99%,-8.54%,155.11%,261.14%,622.29%,6.52%,-160.06%,43.46%,,,5.26%,50.22%,14.94%,-21.00%,-20.27%,49.19%,-4.84%
