"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",3.88,5.52,0.45%,108284,3730.58,0.03,-63.59%,-8.00%,66.35%,-68.85%,-82.97%,-94.65%,35.41%,,66.36%,1811.04%,,13.31%,4.75%,4.63%,-42.23%,-14.47%,-78.38%,3.37%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",12.70,6.05,7.65%,47698,118.58,0.40,-61.24%,47.41%,16.35%,-15.23%,5.37%,-36.51%,39.43%,,271.55%,63.97%,,-5.09%,0.77%,18.04%,-48.88%,-20.26%,-4.76%,8.04%
"GIXI","NASD","Gix Internet Ltd","Communication Services","Advertising Agencies",13.36,5.36,4.79%,29700,382.78,0.08,-55.29%,,,,-36.81%,,,,520.00%,-71.03%,,0.00%,,,-21.52%,-21.52%,-21.52%,3.17%
"RARE","NASD","Ultragenyx Pharmaceutical Inc","Healthcare","Biotechnology",1419.68,14.40,0.63%,3659630,3109.92,1.18,-45.72%,-46.59%,-37.31%,-35.16%,-37.39%,-53.98%,5.94%,31.44%,22.67%,28.53%,71.02%,1.01%,105.34%,17.67%,-37.89%,-46.04%,-44.05%,1.05%
"TTAN","NASD","ServiceTitan Inc","Technology","Software - Application",5415.45,56.01,-1.94%,6291729,1842.40,3.41,-39.23%,-36.63%,-21.54%,-28.64%,-47.41%,-51.07%,8.97%,32.76%,26.03%,20.91%,25.78%,9.36%,68.53%,12.63%,-37.34%,-33.00%,-28.27%,-0.34%
"BBOT","NASD","BridgeBio Oncology Therapeutics Inc","Healthcare","Biotechnology",442.56,5.52,-18.28%,2788789,388.31,7.18,-37.91%,-40.00%,-22.47%,-44.74%,-55.91%,-45.07%,11.65%,39.66%,-1803678.01%,,16.75%,3.27%,54.07%,12.14%,-37.01%,-36.52%,-43.05%,-18.64%
"PSQL","NASD","Pasqal Holding SA","Technology","Computer Hardware",1653.77,7.79,-5.12%,513181,444.18,1.16,-36.10%,-23.48%,-24.73%,-22.64%,-21.71%,,21.04%,,,,,,11.64%,,-28.36%,-25.87%,-24.42%,-2.50%
"PSNY","NASD","Polestar Automotive Holding UK PLC ADR","Consumer Cyclical","Auto Manufacturers",1260.52,7.72,-3.02%,329270,185.13,1.78,-35.61%,-43.94%,-61.86%,-52.38%,-63.87%,-73.07%,17.20%,51.56%,65.78%,16.11%,26.26%,25.86%,23.58%,1.48%,-35.40%,-45.66%,-55.79%,-3.26%
"VACI","NYSE","Viking Acquisition Corp I","Financial","Shell Companies",204.25,6.52,3.16%,7366,168.63,0.04,-33.74%,-35.73%,-36.20%,-34.54%,-34.14%,,17.14%,,4566.67%,,,,68.22%,0.03%,-31.01%,-33.95%,-34.82%,-1.36%
"RTB","NASD","RTB Digital Inc","Technology","Software - Application",115.15,8.22,0.18%,96233,146.96,0.65,-32.35%,-51.76%,102.96%,51.38%,44.88%,-19.73%,24.61%,,80.44%,-16.35%,,92.90%,5.18%,6.99%,-36.40%,-45.24%,-6.48%,0.24%
"EGAN","NASD","eGain Corp","Technology","Software - Application",141.09,5.14,0.69%,599657,194.99,3.08,-28.91%,-30.63%,-29.20%,-45.32%,-50.05%,-34.77%,6.63%,-88.65%,-95.74%,-4.67%,,-1.13%,53.15%,8.47%,-25.58%,-24.67%,-38.19%,1.58%
"CRBP","NASD","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology",159.37,8.24,-7.00%,646647,451.56,1.43,-28.22%,-13.35%,7.01%,-21.00%,1.23%,-14.70%,8.90%,7.90%,-25.12%,,1.30%,4.19%,62.73%,12.43%,-21.60%,-15.49%,-10.88%,-5.83%
"GWRE","NYSE","Guidewire Software Inc","Technology","Software - Application",11663.39,140.09,-1.51%,1330096,1563.10,0.85,-27.32%,-20.70%,20.16%,-11.48%,-30.31%,-44.64%,6.34%,22.14%,-37.66%,15.29%,25.88%,-0.51%,102.50%,5.62%,-22.91%,-13.59%,-10.22%,-1.64%
