"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"EYPT","NASD","EyePoint Inc","Healthcare","Biotechnology",465.55,5.40,-14.29%,7376373,2657.99,2.78,-59.94%,-57.35%,-56.80%,-63.27%,-70.44%,-53.08%,13.52%,-17.43%,-28.45%,-90.49%,19.87%,6.23%,103.09%,22.36%,-52.33%,-57.32%,-61.48%,-12.62%
"DBGI","NASD","Digital Brands Group Inc","Consumer Cyclical","Apparel Retail",5.46,9.50,-19.83%,332351,196.83,1.69,-38.71%,-52.01%,-76.72%,-95.41%,-98.13%,-97.85%,16.96%,,58.04%,-46.34%,,,10.94%,8.68%,-35.33%,-59.63%,-94.38%,-9.52%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",5285.14,14.00,-4.96%,15603470,5269.67,2.96,-32.30%,-21.57%,-12.99%,1.08%,-51.57%,,6.88%,108.68%,107.69%,26.61%,,3.19%,26.63%,22.88%,-25.25%,-25.28%,-32.97%,-4.18%
"INHD","NASD","Inno Holdings Inc","Basic Materials","Steel",18.63,7.39,-1.07%,70710,10988.90,0.01,-31.83%,-81.29%,447.41%,-66.41%,-67.59%,-98.75%,50.10%,,99.52%,90.35%,,0.71%,1.58%,108.01%,-15.04%,60.93%,-96.42%,-2.38%
"DFNS","NASD","T3 Defense Inc","Industrials","Aerospace & Defense",40.60,24.40,-6.19%,147408,3236.95,0.05,-29.36%,419.15%,-46.77%,-91.40%,-95.16%,-94.45%,10.88%,,-369.36%,,,,4.72%,35.79%,-33.19%,-4.55%,-89.83%,-2.01%
"CABO","NYSE","Cable One Inc","Communication Services","Telecom Services",148.77,26.22,1.12%,483194,245.15,1.97,-27.77%,-33.87%,-44.33%,-75.07%,-76.77%,-83.22%,12.35%,-118.14%,-163.00%,-8.44%,,-10.15%,96.95%,17.47%,-29.26%,-35.76%,-68.25%,3.72%
"FTK","NYSE","Flotek Industries Inc","Energy","Oil & Gas Equipment & Services",905.51,25.00,-0.68%,1310627,454.33,2.88,-27.35%,-8.22%,22.97%,43.51%,45.10%,117.20%,14.65%,-15.80%,430.12%,70.29%,-11.29%,2.04%,34.25%,13.99%,-15.99%,-5.36%,28.60%,0.00%
"TSSI","NASD","TSS Inc","Technology","Information Technology Services",248.04,8.79,-3.83%,1054063,1109.00,0.95,-26.51%,-13.40%,-21.02%,10.01%,24.33%,-43.29%,6.87%,-57.74%,-15.83%,-20.08%,-21.68%,11.01%,54.42%,15.44%,-14.55%,-20.38%,-21.41%,-4.46%
"AAP","NYSE","Advance Auto Parts Inc","Consumer Cyclical","Auto Parts",2556.11,42.39,-24.55%,16631801,1886.07,8.82,-26.10%,-23.61%,-17.27%,-24.28%,7.86%,-25.05%,4.70%,31.05%,-1.15%,1.20%,28.89%,-2.06%,128.07%,18.63%,-24.34%,-25.50%,-19.46%,-9.52%
"QMLS","NASD","QumulusAI Inc","Technology","Software - Infrastructure",176.17,5.36,-9.31%,541347,559.33,0.97,-25.86%,-41.48%,,,-85.89%,,16.63%,,-834.02%,76.07%,,181.49%,3.47%,1.90%,-17.72%,-30.20%,-30.20%,-12.85%
