"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"SION","NASD","Sionna Therapeutics Inc","Healthcare","Biotechnology",295.69,6.54,4.64%,5421808,1466.92,3.70,-86.82%,-85.26%,-84.83%,-82.10%,-84.10%,-68.72%,19.00%,-34.53%,-61.68%,,-16.57%,1.89%,63.31%,15.75%,-83.17%,-83.49%,-83.48%,3.97%
"CDNL","NASD","Cardinal Infrastructure Group Inc","Industrials","Engineering & Construction",1633.55,34.66,-3.64%,1040503,728.47,1.43,-44.65%,-51.02%,-36.86%,39.14%,43.34%,,14.25%,132.10%,-52.32%,113.87%,,9.22%,84.60%,13.90%,-42.81%,-49.33%,-24.09%,-4.20%
"WYHG","NASD","Wing Yip Food Holdings Group Ltd ADR","Consumer Defensive","Packaged Foods",68.81,5.47,-16.23%,330540,1475.49,0.22,-44.35%,16.63%,77.60%,182.71%,148.64%,-2.32%,104.38%,,-79.92%,-7.72%,,472.91%,0.71%,,22.25%,24.19%,79.12%,-12.34%
"AMIX","NASD","Autonomix Medical Inc","Healthcare","Medical Devices",6.66,6.86,-8.96%,296671,3766.07,0.08,-43.63%,33.72%,-0.86%,-15.50%,-40.61%,-70.57%,21.80%,53.45%,81.71%,,29.01%,1.69%,1.64%,29.27%,4.91%,-0.24%,-32.85%,-8.66%
"CLRO","NASD","ClearOne Inc","Technology","Communication Equipment",15.17,5.67,-2.07%,60356,4638.20,0.01,-42.14%,-26.27%,71.82%,-9.28%,11.39%,23.66%,40.07%,,88.11%,-100.00%,,-1.51%,4.59%,1.51%,-5.66%,4.47%,13.62%,1.43%
"LASR","NASD","nLIGHT Inc","Technology","Semiconductors",2904.70,50.35,-5.07%,1357226,1297.29,1.05,-33.26%,-25.76%,-37.39%,-8.19%,34.23%,84.77%,8.58%,106.48%,67.54%,33.78%,60.91%,10.11%,88.96%,5.33%,-23.17%,-24.02%,-10.54%,-2.33%
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",3.90,5.54,2.03%,34630,3738.03,0.01,-32.52%,85.91%,72.91%,-74.21%,-82.90%,-93.95%,27.79%,,11.93%,-74.78%,,-2.10%,0.69%,3.50%,7.28%,37.62%,-85.54%,7.36%
"SIF","AMEX","SIFCO Industries Inc","Industrials","Aerospace & Defense",121.02,19.35,-2.17%,165147,126.97,1.30,-31.46%,-16.49%,1.79%,118.64%,246.77%,243.69%,14.84%,,-101.17%,18.33%,,5.91%,21.25%,5.71%,-22.16%,-16.25%,38.10%,-2.17%
"CLBT","NASD","Cellebrite DI Ltd","Technology","Software - Infrastructure",2693.95,10.80,-29.18%,36628502,1968.89,18.60,-30.14%,-31.78%,-10.74%,-24.26%,-40.10%,-22.80%,4.80%,3.95%,-37.82%,19.30%,22.53%,-5.81%,43.53%,6.60%,-27.48%,-25.64%,-28.62%,4.65%
"YXT","NASD","Yxt.Com Group Holding Ltd ADR","Technology","Software - Application",30.51,5.65,24.72%,6359351,1102.91,5.77,-28.93%,56.08%,13.91%,-13.08%,-29.37%,-34.30%,29.35%,71.67%,-159.79%,-5.48%,,,6.98%,0.14%,14.17%,29.80%,-7.93%,7.21%
"SEZL","NASD","Sezzle Inc","Financial","Credit Services",4373.37,129.87,3.53%,565418,701.94,0.81,-27.26%,-31.12%,26.83%,106.60%,104.60%,40.90%,10.73%,46.12%,51.02%,51.65%,30.32%,0.86%,40.22%,23.84%,-16.27%,-16.45%,39.00%,3.08%
"OPFI","NYSE","OppFi Inc","Financial","Credit Services",607.54,7.13,3.94%,1351112,840.92,1.61,-26.95%,-22.84%,-19.53%,-19.80%,-31.84%,-33.74%,8.50%,-11.16%,122.96%,1.91%,18.56%,-2.59%,25.65%,4.33%,-21.07%,-20.54%,-22.81%,-2.33%
"DFNS","NASD","T3 Defense Inc","Industrials","Aerospace & Defense",34.91,34.54,-6.22%,253188,3216.82,0.08,-24.91%,298.73%,-36.77%,-87.03%,-93.14%,-93.76%,15.78%,,-105.31%,,,,2.22%,39.88%,12.73%,29.93%,-86.82%,1.23%
"NATR","NASD","Nature's Sunshine Products Inc","Consumer Defensive","Packaged Foods",269.21,15.30,-1.35%,258101,147.54,1.75,-24.78%,-27.14%,-31.48%,-41.47%,-29.10%,-8.71%,6.29%,-14.29%,-31.40%,1.95%,-1.07%,4.31%,89.31%,3.04%,-20.99%,-24.27%,-31.82%,-2.42%
"GEOS","NASD","Geospace Technologies Corp","Energy","Oil & Gas Equipment & Services",66.49,5.14,-2.10%,206822,157.37,1.31,-24.63%,-26.88%,-35.51%,-46.74%,-69.60%,-67.73%,10.45%,,-1363.47%,-36.38%,,-4.61%,50.08%,4.04%,-22.72%,-26.21%,-58.43%,-0.19%
"IIIV","NASD","i3 Verticals Inc","Technology","Software - Infrastructure",464.50,16.63,0.54%,626212,451.19,1.39,-24.27%,-20.77%,-11.94%,-23.99%,-33.98%,-49.53%,9.72%,2.14%,1226.79%,2.25%,9.41%,-12.53%,122.54%,16.78%,-16.74%,-18.14%,-27.24%,0.54%
"LINC","NASD","Lincoln Educational Services Corp","Consumer Defensive","Education & Training Services",955.13,30.11,1.04%,1374130,665.28,2.07,-23.44%,-32.37%,-42.12%,11.73%,24.68%,52.69%,11.27%,22.66%,24.55%,22.40%,26.97%,5.63%,87.69%,9.92%,-23.51%,-33.73%,-14.96%,0.30%
"PAL","NASD","Proficient Auto Logistics Inc","Industrials","Integrated Freight & Logistics",152.18,5.48,2.81%,1135924,424.09,2.68,-22.60%,-25.44%,0.74%,-32.01%,-43.15%,-27.80%,7.65%,-48.29%,-147.34%,-5.32%,102.99%,-4.25%,68.90%,5.56%,-18.98%,-21.78%,-27.74%,1.29%
"EVC","NYSE","Entravision Communications Corp","Communication Services","Advertising Agencies",817.30,8.88,-1.55%,1928978,2334.91,0.83,-22.17%,-19.78%,-0.45%,191.15%,203.07%,236.36%,10.54%,,597.14%,126.24%,,0.62%,46.33%,9.23%,-18.01%,-17.79%,61.12%,-3.06%
"REZI","NYSE","Resideo Technologies Inc","Industrials","Industrial Distribution",3098.18,20.46,-20.42%,7878754,2308.97,3.41,-21.52%,-17.12%,-2.31%,-19.19%,-16.24%,-10.40%,6.02%,4.85%,109.18%,1.96%,11.39%,-1.15%,85.65%,4.46%,-16.89%,-11.67%,-15.92%,-8.04%
"TPR","NYSE","Tapestry Inc","Consumer Cyclical","Luxury Goods",25940.52,128.39,-16.49%,8504420,2567.36,3.31,-20.75%,-8.46%,-3.25%,-16.99%,0.49%,13.09%,3.56%,11.59%,73.66%,21.20%,10.84%,1.24%,99.40%,8.22%,-14.58%,-12.39%,-6.07%,-3.25%
"SECZ","NYSE","Securitize Corp","Technology","Software - Application",930.62,5.70,-27.48%,6447392,1125.87,5.73,-20.72%,-32.46%,-53.70%,-49.47%,-49.38%,-46.18%,9.57%,-749.86%,-5304.17%,,159.51%,,8.25%,2.96%,-20.06%,-38.51%,-47.77%,-2.56%
"LWAY","NASD","Lifeway Foods Inc","Consumer Defensive","Packaged Foods",377.47,24.70,-15.47%,791082,182.95,4.32,-20.48%,-21.36%,-9.36%,14.88%,1.94%,-18.18%,5.20%,-12.92%,30.10%,36.71%,22.10%,-0.50%,43.42%,3.12%,-18.06%,-14.12%,0.66%,2.75%
"ESOA","NASD","Energy Services of America Corp","Industrials","Engineering & Construction",232.87,12.48,-2.73%,173487,158.46,1.09,-20.38%,-23.72%,-25.71%,-10.22%,52.75%,20.46%,5.77%,2900.00%,40.99%,25.49%,,20.20%,57.51%,3.29%,-17.44%,-22.92%,-5.64%,-3.70%
"WEAV","NYSE","Weave Communications Inc","Healthcare","Health Information Services",425.60,5.32,6.19%,1388013,1119.09,1.24,-20.12%,-27.62%,2.50%,-11.33%,-29.91%,-34.16%,7.90%,112.50%,53.44%,15.52%,61.98%,-5.93%,77.92%,7.33%,-15.62%,-13.73%,-11.29%,4.72%
