"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"GFUZ","NASD","General Fusion Group Ltd","Industrials","Specialty Industrial Machinery",213.44,6.96,-15.53%,610406,489.17,1.25,-24.27%,-32.16%,-32.43%,-31.29%,-31.43%,,19.57%,,-2300550.00%,,,,63.23%,
"ACI","NYSE","Albertsons Companies Inc","Consumer Defensive","Grocery Stores",5603.07,11.44,-21.64%,47745608,6846.01,6.97,-23.83%,-17.76%,-32.43%,-32.78%,-33.37%,-45.00%,2.75%,0.57%,-420.85%,7.73%,4.46%,-1.02%,66.68%,15.26%
"ALOY","NASD","REalloys Inc","Basic Materials","Other Industrial Metals & Mining",513.81,7.47,-8.79%,3146126,2398.83,1.31,-23.70%,-61.03%,-20.45%,-31.15%,-7.72%,-0.40%,11.62%,-86.67%,-746.70%,20.26%,,56.87%,4.16%,11.78%
"HCAI","NASD","Huachen AI Parking Management Technology Holding Co Ltd","Industrials","Farm & Heavy Construction Machinery",6.13,5.27,-0.75%,20236,1109.07,0.02,-23.68%,-29.12%,-45.89%,-45.10%,-49.69%,-80.91%,13.19%,,-68.06%,-72.77%,,-0.66%,0.32%,2.55%
"CLRO","NASD","ClearOne Inc","Technology","Communication Equipment",14.82,5.54,-11.22%,64359,3359.65,0.02,-23.16%,83.44%,76.43%,-20.17%,8.84%,-8.88%,15.16%,,88.11%,-100.00%,,1.12%,4.57%,2.45%
"FXHO","NASD","UTime Ltd","Technology","Consumer Electronics",2.43,12.30,-15.90%,11586,355.04,0.03,-23.12%,101.31%,-48.32%,-66.76%,-75.88%,-99.79%,27.13%,,100.74%,-27.99%,,0.70%,0.81%,97.43%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1279.69,12.22,-2.00%,3732937,3837.93,0.97,-21.57%,21.47%,93.66%,26.63%,53.52%,80.77%,9.12%,-13.00%,-60.02%,-24.91%,9.40%,0.37%,62.33%,16.02%
"RPD","NASD","Rapid7 Inc","Technology","Software - Infrastructure",638.90,9.56,-3.53%,1885247,2367.96,0.80,-21.45%,42.05%,51.27%,-23.95%,-37.11%,-58.18%,8.62%,-25.19%,-48.48%,-0.27%,-7.72%,-3.25%,93.09%,11.41%
"PEGA","NASD","Pegasystems Inc","Technology","Software - Application",4276.17,26.01,0.08%,5482947,2483.72,2.21,-20.99%,-12.84%,-30.60%,-45.73%,-56.45%,-55.16%,5.97%,16.73%,-53.00%,9.42%,10.17%,-5.21%,56.34%,17.75%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3486.80,31.62,-3.69%,3702547,3708.14,1.00,-20.49%,15.99%,53.72%,41.60%,34.38%,-5.44%,7.90%,22.74%,106.28%,9.58%,14.53%,9.40%,115.76%,10.21%
"MAAS","NASD","Maase Inc","Financial","Asset Management",7299.15,16.76,1.58%,47544,121.15,0.39,-20.00%,-21.09%,62.72%,191.48%,210.37%,322.17%,22.40%,,99.85%,-99.73%,,118.17%,0.00%,0.18%
