"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DFNS","NASD","T3 Defense Inc","Industrials","Aerospace & Defense",18.32,11.01,-46.58%,1623665,3243.10,0.50,-64.47%,153.10%,-76.13%,-95.79%,-97.81%,-97.90%,12.48%,,-369.36%,,,4.94%,2.87%,21.81%,-70.43%,-55.72%,-95.25%,-42.39%
"DBGI","NASD","Digital Brands Group Inc","Consumer Cyclical","Apparel Retail",7.78,8.34,-4.25%,132926,184.03,0.72,-39.43%,-35.35%,-41.91%,-95.90%,-98.36%,-98.05%,25.33%,,58.04%,-46.34%,,,6.73%,5.34%,-41.55%,-62.26%,-94.98%,-2.00%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",3145.59,96.43,-5.21%,1803902,2505.74,0.72,-33.78%,26.35%,1.48%,180.97%,377.61%,432.76%,12.36%,,143.11%,33.69%,,3.11%,75.04%,13.85%,-7.56%,1.48%,60.76%,0.70%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4288.49,65.40,-7.55%,9091597,10525.69,0.86,-31.85%,38.47%,-53.56%,130.04%,300.00%,2219.15%,13.91%,308.78%,208.25%,164.77%,,26.55%,71.53%,16.01%,-6.54%,-3.34%,24.99%,-1.85%
"TMS","NASD","Teamshares Inc","Financial","Financial Conglomerates",450.07,6.11,-16.76%,200843,227.82,0.88,-31.66%,6.45%,-41.92%,-40.85%,-40.68%,-40.12%,11.47%,,125.62%,,,56.74%,27.79%,0.03%,-15.59%,-21.71%,-37.17%,-14.55%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",807.26,20.78,0.29%,4139867,2563.62,1.61,-31.53%,-12.06%,-31.17%,22.16%,31.52%,21.59%,10.90%,-14.24%,-72.22%,59.49%,,5.24%,26.14%,68.21%,-16.48%,-30.34%,-4.66%,3.85%
"AEVA","NASD","Aeva Technologies Inc","Technology","Software - Infrastructure",1147.36,16.46,-10.01%,1745553,2153.52,0.81,-30.69%,10.84%,-34.99%,32.10%,23.95%,11.07%,9.23%,10.76%,64.76%,11.34%,16.51%,3.41%,58.02%,11.06%,-19.67%,-21.42%,-2.66%,-7.11%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",9102.18,107.63,-13.77%,14959439,12189.45,1.23,-30.51%,7.47%,-40.70%,99.46%,208.75%,334.17%,11.68%,384.62%,-74.24%,86.42%,,-2.90%,61.39%,13.06%,-11.60%,-15.65%,10.04%,-1.37%
"FN","NYSE","Fabrinet","Technology","Electronic Components",15091.49,421.14,-3.56%,1142900,1012.87,1.13,-29.64%,-11.53%,-40.17%,-26.98%,-7.50%,43.07%,7.38%,29.18%,58.48%,44.64%,27.61%,-8.05%,102.71%,4.65%,-15.39%,-18.17%,-21.64%,-1.75%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1312.16,24.76,-3.88%,3526110,5836.15,0.60,-29.18%,7.23%,-64.57%,34.06%,42.22%,-84.91%,11.87%,36.88%,34.73%,-24.06%,,44.82%,105.56%,68.21%,-10.49%,-28.29%,-12.99%,-0.96%
