"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",20.38,5.16,-14.99%,198492,1561.92,0.13,-35.82%,4.45%,-68.99%,-82.57%,-96.96%,-98.13%,22.68%,,,,,4.47%,0.28%,30.50%,-17.94%,-37.23%,-91.22%,-6.01%
"CRBP","NASD","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology",133.84,6.92,-14.36%,3747921,613.27,6.11,-34.69%,-31.42%,-16.83%,-27.23%,-14.99%,-26.15%,11.20%,7.89%,-25.12%,,1.30%,4.24%,62.73%,12.93%,-31.71%,-28.41%,-24.68%,-14.36%
"BNAI","NASD","Brand Engagement Network Inc","Technology","Software - Infrastructure",52.37,6.99,-7.84%,184861,194.83,0.95,-33.82%,-56.01%,-63.53%,-81.30%,201.51%,126.08%,10.13%,,-329.64%,3101.66%,42.49%,16.88%,14.51%,10.14%,-39.89%,-44.32%,-65.21%,-7.47%
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",3.82,6.36,-19.80%,358046,2546.78,0.14,-28.78%,5.45%,-69.05%,-77.80%,-64.07%,-95.97%,19.94%,,87.30%,18.99%,,,10.25%,7.45%,-15.92%,-26.25%,-70.79%,-10.92%
"TTAN","NASD","ServiceTitan Inc","Technology","Software - Application",5653.02,58.60,-0.66%,4556305,2056.29,2.22,-28.17%,-35.18%,-14.83%,-17.36%,-44.98%,-49.37%,9.60%,33.05%,26.03%,20.91%,25.62%,9.36%,67.74%,10.55%,-30.55%,-28.92%,-24.50%,1.42%
"MOVE","NASD","Corvex Inc","Technology","Software - Infrastructure",337.93,10.71,-2.55%,59691,328.04,0.18,-28.07%,-8.62%,-44.68%,0.79%,75.02%,103.10%,12.50%,,-67.92%,3590.29%,,39.33%,0.79%,1.13%,-6.14%,-13.29%,-13.73%,-1.56%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1137.78,13.57,-6.86%,2989527,1960.99,1.52,-27.90%,-40.82%,-63.77%,24.50%,7.36%,31.75%,8.44%,41.01%,-2453.81%,,,252.30%,20.83%,11.90%,-23.20%,-34.26%,-24.45%,-6.86%
"GOSS","NASD","Gossamer Bio Inc","Healthcare","Biotechnology",63.42,10.38,-2.99%,220255,346.18,0.64,-27.88%,-15.86%,-22.31%,-71.55%,-95.81%,-95.92%,13.17%,74.06%,54.54%,-19.59%,50.24%,,,18.44%,-20.06%,-21.75%,-87.24%,-2.17%
"SWMR","NASD","Swarmer Inc","Technology","Software - Infrastructure",367.19,23.04,-28.36%,5510978,374.04,14.73,-27.66%,-44.62%,-45.09%,,84.32%,,15.58%,91.52%,,,,25.34%,6.49%,18.99%,-36.54%,-39.73%,-43.62%,-29.24%
"BRCB","NASD","Black Rock Coffee Bar Inc","Consumer Cyclical","Restaurants",349.50,6.98,-14.46%,627092,387.07,1.62,-26.76%,-14.77%,-9.35%,-56.91%,-68.63%,-74.90%,6.23%,122.13%,,25.01%,,-8.68%,71.80%,7.29%,-21.82%,-16.24%,-46.35%,-14.25%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4050.27,14.04,-4.49%,4796880,6557.89,0.73,-26.57%,-6.96%,-21.83%,-27.22%,59.36%,191.89%,9.17%,215.01%,235.56%,497.89%,,16.16%,47.17%,11.24%,-19.11%,-8.09%,-8.03%,-4.36%
"ASMB","NASD","Assembly Biosciences Inc","Healthcare","Biotechnology",531.61,26.11,-9.84%,588873,252.38,2.33,-25.99%,-20.76%,11.87%,-9.15%,-23.23%,23.22%,6.92%,-10.58%,84.64%,38.94%,,21.09%,66.95%,16.56%,-22.12%,-11.68%,-10.28%,-9.97%
"SMR","NYSE","NuScale Power Corp","Industrials","Specialty Industrial Machinery",3622.57,8.43,-0.94%,34722495,32876.99,1.06,-24.60%,-10.22%,-20.77%,-29.57%,-40.51%,-78.43%,9.26%,76.23%,1.36%,-99.07%,39.67%,15.52%,55.18%,16.09%,-10.70%,-6.98%,-33.67%,0.78%
"NXTC","NASD","Nextcure Inc","Healthcare","Biotechnology",29.15,6.37,-4.07%,157409,2148.74,0.07,-24.35%,-22.41%,221.72%,-46.74%,-55.11%,15.82%,15.16%,67.74%,75.16%,,60.40%,-14.73%,47.86%,1.20%,-6.14%,9.20%,-29.02%,-4.21%
"EVMN","NYSE","Evommune Inc","Healthcare","Biotechnology",362.56,9.99,-4.22%,517993,853.10,0.61,-23.62%,-31.81%,-52.06%,-57.72%,-41.65%,,8.35%,69.84%,-97.87%,,31.59%,-1.30%,68.49%,20.87%,-20.85%,-20.82%,-49.22%,-4.22%
"LEU","NYSE","Centrus Energy Corp","Energy","Uranium",2835.70,142.12,-2.82%,838873,760.86,1.10,-23.40%,-25.26%,-19.55%,-33.23%,-41.46%,-41.63%,6.89%,-34.71%,-51.88%,13.98%,-17.25%,13.48%,78.02%,28.39%,-18.31%,-18.21%,-31.68%,-2.74%
"ENVA","NYSE","Enova International Inc","Financial","Credit Services",4322.61,173.61,-23.43%,1840396,358.76,5.13,-23.11%,-34.60%,-8.22%,29.48%,10.44%,48.82%,2.07%,33.30%,39.92%,21.58%,,0.61%,96.21%,8.69%,-25.00%,-27.49%,-3.68%,-1.48%
"ZUMZ","NASD","Zumiez Inc","Consumer Cyclical","Apparel Retail",208.95,13.63,-5.22%,430002,256.46,1.68,-22.99%,-26.88%,-25.76%,-37.25%,-47.68%,-31.95%,5.01%,-50.54%,-191.00%,-2.48%,17.27%,-3.08%,87.99%,12.08%,-21.54%,-25.71%,-39.63%,-5.08%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",2151.10,10.37,-19.86%,28542715,5100.45,5.60,-22.96%,-25.72%,-47.57%,-40.78%,-47.49%,-36.46%,4.90%,,127.27%,31.55%,,11.06%,114.18%,11.56%,-21.15%,-34.67%,-44.68%,-14.83%
"PLAY","NASD","Dave & Buster's Entertainment Inc","Communication Services","Entertainment",238.65,6.86,-19.01%,16474956,1789.26,9.21,-22.40%,-32.68%,-44.32%,-45.86%,-57.68%,-71.64%,5.56%,-15.36%,-210.70%,-2.39%,14.97%,2.71%,120.11%,26.16%,-24.51%,-30.25%,-48.46%,-9.14%
"TBBK","NASD","Bancorp Inc","Financial","Banks - Regional",2040.56,50.03,-0.40%,659403,453.91,1.45,-22.33%,-28.20%,-10.76%,-5.76%,-25.90%,-34.62%,4.83%,21.68%,14.46%,-9.61%,,-2.68%,99.05%,8.22%,-19.86%,-23.93%,-18.71%,-0.91%
"RFIL","NASD","RF Industries Ltd","Industrials","Electrical Equipment & Parts",89.06,8.21,-9.28%,588503,305.25,1.93,-22.25%,-39.68%,-54.69%,-29.77%,42.04%,14.83%,9.42%,48.75%,241.48%,21.07%,,4.89%,45.96%,7.49%,-21.87%,-33.63%,-32.71%,-5.52%
"SWVL","NASD","Swvl Holdings Corp","Industrials","Railroads",50.02,5.02,-8.89%,316863,1449.66,0.22,-21.81%,253.52%,223.87%,221.79%,164.21%,44.67%,28.00%,,-90760.29%,,,11.77%,1.08%,6.20%,27.91%,107.40%,159.71%,-4.74%
"XE","NASD","X-Energy Inc","Industrials","Specialty Industrial Machinery",6105.65,15.02,-3.93%,4714399,5812.17,0.81,-21.54%,-28.37%,-28.79%,,-50.10%,,9.65%,-2.43%,,,25.92%,43.07%,28.78%,13.69%,-15.41%,-14.45%,-29.94%,-2.69%
"COO","NASD","Cooper Companies Inc","Healthcare","Medical Instruments & Supplies",10129.57,53.27,-1.75%,4414940,2711.13,1.63,-21.30%,-30.06%,-21.38%,-25.01%,-35.00%,-18.65%,5.44%,10.25%,355.30%,0.56%,7.39%,2.37%,112.70%,4.65%,-21.93%,-24.89%,-26.92%,-2.08%
"ALMS","NASD","Alumis Inc","Healthcare","Biotechnology",1121.36,8.40,-8.89%,3914917,2191.89,1.79,-20.60%,-66.81%,-63.48%,-67.94%,-13.93%,91.78%,8.45%,-14.16%,-243.88%,-37.66%,10.01%,3.48%,66.12%,5.86%,-49.59%,-63.83%,-62.29%,-8.50%
"QDEL","NASD","QuidelOrtho Corp","Healthcare","Medical Devices",728.96,10.63,-4.41%,3116977,1482.09,2.10,-20.55%,-25.66%,-27.04%,-39.77%,-62.78%,-63.24%,6.35%,-63.55%,63.94%,2.45%,-4.28%,-4.73%,121.54%,20.79%,-22.14%,-30.61%,-44.33%,-2.48%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",276.59,33.15,13.49%,62486,106.66,0.59,-20.24%,198.92%,201.64%,203.85%,208.37%,212.15%,19.23%,,-82.21%,,,,44.93%,0.34%,-12.31%,52.59%,146.12%,8.19%
"KRUS","NASD","Kura Sushi USA Inc","Consumer Cyclical","Restaurants",431.07,35.48,-14.01%,525762,269.94,1.95,-20.01%,-33.01%,-29.48%,-38.71%,-32.20%,-55.78%,3.69%,0.94%,-25.49%,16.17%,,-1.86%,75.20%,21.23%,-21.38%,-25.05%,-37.17%,-13.48%
