"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"SION","NASD","Sionna Therapeutics Inc","Healthcare","Biotechnology",230.59,5.10,13.33%,14796613,1099.10,13.46,-89.79%,-88.40%,-88.90%,-86.15%,-87.60%,-74.54%,12.27%,-34.53%,-61.68%,,-16.57%,1.89%,63.36%,19.73%,-88.06%,-87.53%,-87.22%,13.08%
"AMIX","NASD","Autonomix Medical Inc","Healthcare","Medical Devices",8.85,9.12,-1.83%,194316,3757.74,0.05,-53.23%,58.61%,29.48%,8.57%,-21.04%,-61.05%,101.78%,53.45%,81.71%,,29.01%,1.69%,1.64%,6.85%,44.27%,31.50%,-12.13%,2.70%
"SUJA","NASD","Suja Life Inc","Consumer Defensive","Beverages - Non-Alcoholic",227.12,5.88,-10.37%,1863241,389.01,4.79,-48.42%,-39.82%,-66.55%,,-67.33%,,18.08%,125.00%,,,,14.86%,9.79%,5.51%,-35.37%,-42.86%,-49.67%,-10.37%
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",4.22,6.00,-6.83%,86572,3736.58,0.02,-43.40%,103.39%,78.55%,-75.41%,-81.48%,-93.38%,35.04%,,11.93%,-74.78%,,-2.10%,0.60%,4.48%,22.29%,52.41%,-85.02%,-2.60%
"CDNL","NASD","Cardinal Infrastructure Group Inc","Industrials","Engineering & Construction",1816.68,38.27,-36.22%,3658923,666.97,5.49,-40.14%,-41.00%,-36.61%,45.02%,58.27%,,6.80%,130.04%,-32.05%,97.24%,,9.22%,85.63%,11.54%,-40.37%,-44.71%,-16.41%,-25.08%
"LMB","NASD","Limbach Holdings Inc","Industrials","Building Products & Equipment",553.31,46.40,0.15%,385391,301.28,1.28,-39.83%,-36.56%,-38.90%,-47.67%,-40.40%,-58.02%,10.39%,-12.28%,-38.46%,21.95%,-2.04%,-8.18%,86.29%,10.61%,-30.86%,-37.68%,-42.39%,0.22%
"UTI","NYSE","Universal Technical Institute Inc","Consumer Defensive","Education & Training Services",1404.37,25.49,-4.60%,2575656,1343.71,1.92,-39.64%,-46.95%,-30.64%,-3.08%,-2.45%,-1.05%,9.16%,-46.52%,-78.77%,7.15%,3.88%,5.40%,106.85%,8.59%,-31.27%,-37.42%,-25.03%,-4.57%
"USNA","NYSE","Usana Health Sciences Inc","Consumer Defensive","Packaged Foods",254.05,13.76,-4.04%,345227,132.87,2.60,-39.60%,-37.54%,-21.06%,-35.09%,-29.90%,-53.07%,10.05%,-60.62%,-322.06%,-5.33%,,-0.86%,58.56%,6.90%,-32.43%,-31.64%,-30.02%,-4.04%
"LASR","NASD","nLIGHT Inc","Technology","Semiconductors",2838.94,49.21,-3.52%,2094988,1300.57,1.61,-36.24%,-28.46%,-42.07%,-9.86%,31.19%,85.84%,9.29%,106.48%,67.54%,33.78%,60.91%,10.11%,90.61%,5.46%,-26.59%,-26.70%,-12.27%,-4.52%
"LZ","NASD","LegalZoom.com Inc","Industrials","Specialty Business Services",931.68,5.44,-4.23%,2554818,3001.09,0.85,-35.24%,-29.53%,-10.82%,-31.23%,-45.22%,-50.95%,7.12%,18.71%,2113.33%,6.64%,12.20%,0.17%,69.08%,12.38%,-25.91%,-18.91%,-28.79%,-2.86%
"VPG","NYSE","Vishay Precision Group Inc","Technology","Scientific & Technical Instruments",894.33,67.14,3.48%,618169,658.43,0.94,-33.52%,-36.46%,0.81%,21.92%,74.39%,156.06%,10.67%,15.95%,-794.62%,11.67%,84.57%,-4.02%,90.21%,11.13%,-27.12%,-41.03%,2.30%,2.67%
