"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"NCT","NASD","Intercont (Cayman) Ltd","Industrials","Marine Shipping",6.97,5.70,-7.01%,60347,267.47,0.23,-54.40%,-94.57%,-92.14%,-90.68%,-95.23%,-99.37%,42.47%,,-410.80%,-5.96%,,,0.00%,0.24%,-89.10%,-92.09%,-94.14%,-6.25%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",1727.93,8.33,-0.24%,13474436,6337.52,2.13,-35.63%,-35.58%,-60.87%,-51.96%,-57.82%,-49.64%,14.49%,,127.27%,31.55%,,11.08%,114.18%,11.51%,-32.01%,-43.93%,-55.05%,0.00%
"XENE","NASD","Xenon Pharmaceuticals Inc","Healthcare","Biotechnology",3775.81,38.99,-1.91%,4044850,1345.52,3.01,-33.00%,-34.72%,-28.84%,-29.03%,-13.01%,5.52%,5.18%,-5.62%,-3.62%,,8.68%,1.98%,100.34%,6.91%,-32.22%,-36.81%,-26.96%,-2.52%
"KRRO","NASD","Korro Bio Inc","Healthcare","Biotechnology",146.96,9.98,-0.40%,290383,182.92,1.59,-28.10%,-22.99%,-28.20%,-7.16%,24.59%,-72.32%,15.90%,57.42%,60.88%,-100.00%,30.71%,14.75%,68.08%,14.45%,-21.45%,-19.52%,-13.86%,-1.38%
"SION","NASD","Sionna Therapeutics Inc","Healthcare","Biotechnology",271.28,6.00,0.67%,2521103,2055.72,1.23,-27.36%,8.70%,-84.55%,-83.51%,-85.42%,-74.07%,12.45%,-31.87%,-61.68%,,-11.40%,9.58%,70.82%,16.22%,-11.27%,-73.31%,-83.06%,0.00%
"SWMR","NASD","Swarmer Inc","Technology","Software - Infrastructure",373.72,23.45,-2.21%,1011031,492.77,2.05,-27.08%,-48.92%,-48.05%,-36.12%,87.60%,,23.03%,91.52%,,,,25.44%,6.49%,17.08%,-26.97%,-36.27%,-41.89%,-2.90%
"ENVA","NYSE","Enova International Inc","Financial","Credit Services",4266.58,171.36,-1.92%,449174,381.78,1.18,-24.42%,-27.81%,-16.30%,26.94%,9.01%,35.98%,3.80%,33.30%,39.92%,21.58%,,0.61%,96.21%,8.69%,-20.85%,-26.97%,-5.38%,-2.88%
"HOST","AMEX","Host Digital Inc","Consumer Defensive","Grocery Stores",7.42,8.00,-1.11%,170842,388.25,0.44,-24.17%,-10.36%,3.85%,-20.69%,-8.94%,-72.13%,24.07%,,,,,,3.24%,5.44%,-13.05%,-3.35%,-16.44%,-1.36%
"ARTV","NASD","Artiva Biotherapeutics Inc","Healthcare","Biotechnology",382.81,7.83,-9.06%,628619,412.41,1.52,-22.78%,-29.71%,-16.35%,47.18%,82.52%,171.87%,6.57%,24.39%,27.23%,,3.97%,41.39%,70.43%,5.53%,-25.12%,-25.80%,1.57%,-9.27%
"FLNC","NASD","Fluence Energy Inc","Utilities","Utilities - Renewable",1364.17,7.39,0.96%,11233749,8143.27,1.38,-21.47%,-35.12%,-70.66%,-51.16%,-62.64%,-21.05%,7.09%,-165.38%,-798.82%,7.85%,,6.73%,60.05%,23.44%,-25.63%,-39.05%,-58.09%,0.41%
