"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"WETO","NASD","Wetour Robotics Ltd","Technology","Software - Infrastructure",6.41,5.94,8.39%,13957934,2781.97,5.02,-79.02%,-11.08%,-94.12%,-87.14%,-93.08%,-97.29%,73.20%,,-305.98%,-44.55%,,,0.16%,0.71%,-56.76%,-83.74%,-90.39%,-22.71%
"ALMS","NASD","Alumis Inc","Healthcare","Biotechnology",1264.20,9.47,-56.58%,28313425,1294.74,21.87,-60.48%,-63.74%,-52.74%,-66.36%,-2.97%,104.09%,4.47%,-13.78%,-243.88%,-37.66%,11.24%,3.48%,65.93%,6.08%,-60.51%,-63.79%,-57.18%,-4.63%
"REAX","NASD","Real REMAX Group Inc","Real Estate","Real Estate Services",396.12,18.07,-4.79%,1013134,577.89,1.75,-36.44%,10.86%,5.06%,-34.05%,-50.49%,-66.41%,17.64%,-32.00%,-637.65%,29.56%,,,35.72%,23.96%,-22.71%,-13.21%,-31.90%,-3.37%
"FBYD","NASD","Falcon's Beyond Global Inc","Industrials","Conglomerates",908.23,7.49,-16.22%,188374,131.23,1.44,-33.48%,-25.17%,-51.33%,0.94%,-50.10%,2.25%,8.44%,,-104.26%,120.40%,,2.67%,7.89%,5.52%,-25.33%,-38.79%,-36.16%,-18.68%
"LPTH","NASD","Lightpath Technologies Inc","Technology","Electronic Components",628.44,9.47,-5.86%,4643114,3232.65,1.44,-31.33%,-15.30%,-41.11%,-20.95%,-12.31%,77.01%,9.19%,37.78%,19.17%,108.89%,,32.42%,80.57%,16.91%,-26.93%,-24.37%,-20.06%,-2.87%
"PSQH","NYSE","PSQ Holdings Inc","Technology","Software - Application",16.83,5.00,-8.42%,25941,209.84,0.12,-27.33%,13.64%,-45.67%,-45.36%,-67.64%,-79.92%,10.58%,37.20%,44.31%,0.70%,,4.52%,17.13%,12.81%,2.12%,2.86%,-52.80%,-5.48%
"QFIN","NASD","Qfin Holdings Inc ADR","Financial","Credit Services",1021.61,8.38,-3.23%,2901281,1849.70,1.57,-27.32%,-39.54%,-49.40%,-42.41%,-56.51%,-71.22%,7.04%,-56.28%,-72.65%,-27.34%,-17.78%,0.49%,56.18%,2.82%,-26.57%,-35.61%,-44.43%,-3.12%
"HCWC","AMEX","Healthy Choice Wellness Corp","Consumer Defensive","Grocery Stores",6.90,7.44,-11.53%,149247,393.53,0.38,-26.95%,7.41%,-38.56%,-25.98%,-15.31%,-45.31%,13.85%,,,,,13.68%,3.24%,,-18.27%,-2.99%,-28.04%,-8.71%
"HQ","NASD","Horizon Quantum Holdings Ltd","Technology","Software - Infrastructure",787.46,14.59,-1.49%,171497,700.64,0.24,-24.72%,5.80%,5.19%,25.56%,12.32%,15.18%,11.12%,2056.80%,-35.25%,,-26.34%,105.56%,22.77%,45.31%,-9.49%,-21.35%,5.66%,1.74%
"CPIX","NASD","Cumberland Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",98.29,6.56,-1.94%,77777,109.98,0.71,-24.60%,-8.64%,46.61%,84.71%,112.55%,142.40%,13.98%,,-476.57%,-98.46%,,-6.35%,16.48%,3.73%,-16.09%,3.52%,69.72%,-2.09%
