"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",1836.96,21.50,0.51%,9569591,4573.08,2.09,45.96%,79.47%,20.65%,151.76%,45.66%,-80.77%,11.98%,75.55%,-10.31%,-19.20%,,17.87%,53.95%,24.42%,51.11%,62.22%,45.78%,3.76%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2318.52,11.56,-2.61%,19292075,15174.38,1.27,23.11%,87.66%,38.28%,179.23%,224.72%,,17.23%,,,,,140.16%,56.20%,13.57%,46.25%,48.42%,91.25%,-0.22%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",73135.76,55.23,3.35%,10293644,25582.26,0.40,3.95%,21.14%,48.47%,167.72%,129.93%,145.47%,4.74%,77.21%,153.39%,40.64%,32.32%,-2.12%,91.86%,4.52%,2.58%,11.85%,71.41%,3.43%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1280.82,11.84,0.00%,1206027,2836.29,0.43,4.32%,10.24%,20.57%,108.08%,99.33%,35.01%,4.63%,45.05%,138.92%,-1.80%,12.38%,0.73%,38.56%,23.38%,-0.26%,13.92%,60.26%,2.78%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",300685.72,463.82,2.73%,4353146,8414.24,0.52,6.00%,18.29%,51.91%,275.62%,268.46%,254.09%,5.35%,83.94%,281.26%,87.49%,38.42%,-5.14%,38.00%,4.66%,2.61%,7.60%,92.03%,3.17%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",914.71,23.21,3.66%,855007,1640.14,0.52,6.52%,105.76%,163.15%,325.87%,259.84%,192.32%,9.39%,117.29%,-277.09%,25.69%,,9.47%,36.71%,8.15%,27.80%,63.59%,154.27%,4.03%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",219536.26,1499.37,1.26%,8454504,13796.11,0.61,-4.43%,36.79%,-5.70%,137.10%,531.63%,3066.57%,6.35%,196.53%,28016.32%,371.59%,55.29%,1.67%,81.56%,5.32%,4.47%,-7.69%,56.43%,3.01%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",191825.12,846.37,3.01%,2069811,4751.33,0.44,1.66%,13.26%,-2.79%,100.63%,207.34%,412.21%,5.85%,131.10%,149.17%,48.49%,72.56%,-1.56%,86.09%,3.61%,-1.45%,-4.29%,47.41%,2.52%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2636.38,50.96,0.31%,1413971,1066.86,1.33,9.57%,42.55%,129.96%,176.06%,170.49%,297.81%,5.46%,109.20%,1412.42%,52.23%,49.46%,1.17%,100.15%,12.31%,9.36%,36.83%,113.50%,1.62%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1824.14,17.08,-0.99%,2166698,4168.57,0.52,8.03%,43.77%,79.98%,105.54%,114.57%,250.00%,7.85%,-18.57%,-32.61%,29.96%,10.38%,2.06%,60.84%,11.67%,16.26%,25.15%,78.54%,-0.58%
