"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2769.22,28.99,-1.23%,6028273,6291.53,0.96,5.76%,46.93%,131.00%,191.94%,96.41%,-56.73%,6.51%,75.58%,-10.31%,-19.20%,61.87%,15.96%,48.21%,23.37%,8.93%,56.15%,91.56%,1.15%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3316.59,13.94,-0.07%,23084565,17372.52,1.33,21.85%,31.02%,76.46%,163.52%,291.57%,,8.52%,-85.25%,43889.58%,,,66.03%,47.10%,13.71%,13.65%,49.87%,109.25%,1.75%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",82740.88,62.33,2.13%,14957461,20758.56,0.72,9.97%,18.88%,27.86%,160.79%,159.49%,152.35%,5.68%,96.93%,410.23%,32.37%,37.85%,-2.28%,91.46%,4.18%,10.27%,17.02%,75.53%,0.16%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",349588.94,549.83,0.17%,8219390,7812.06,1.05,-2.39%,26.93%,26.67%,210.80%,336.79%,309.28%,4.81%,151.39%,273.59%,56.72%,50.73%,-5.20%,38.84%,4.94%,5.53%,17.03%,97.20%,-1.64%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1023.48,25.97,1.25%,3678660,1438.28,2.56,8.98%,20.45%,93.52%,408.22%,302.64%,142.94%,6.22%,117.29%,-277.09%,25.69%,,13.23%,36.58%,7.39%,7.69%,37.80%,142.78%,2.08%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",265980.37,1816.57,-3.73%,7674184,13835.53,0.55,19.51%,21.66%,-5.11%,158.59%,665.26%,1607.30%,6.63%,199.85%,28016.32%,371.59%,54.54%,1.69%,81.87%,4.15%,11.01%,20.57%,66.27%,-4.16%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",210079.31,923.86,0.44%,3216575,4701.96,0.68,17.96%,16.26%,-6.99%,117.40%,235.47%,304.97%,6.27%,131.80%,149.17%,48.49%,72.56%,-2.41%,85.96%,3.74%,9.65%,9.36%,46.88%,1.17%
"GH","NASD","Guardant Health Inc","Healthcare","Diagnostics & Research",23660.12,176.31,-0.48%,1424472,2488.72,0.57,0.81%,8.05%,28.73%,110.92%,72.62%,195.23%,4.49%,3.47%,-12.34%,44.33%,70.97%,-2.16%,100.87%,8.58%,5.00%,8.81%,45.32%,0.06%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",3841.33,30.60,-7.26%,1824892,2452.02,0.74,-6.21%,-19.78%,80.03%,124.05%,153.35%,127.04%,4.47%,1.51%,16.00%,,44.87%,0.20%,85.62%,11.99%,-8.76%,10.36%,70.38%,-6.92%
"TRLV","NYSE","Trulieve Cannabis Corp","Healthcare","Drug Manufacturers - Specialty & Generic",2414.77,12.54,0.56%,2986958,1443.68,2.07,8.57%,12.57%,47.53%,103.24%,44.30%,71.78%,7.73%,-198.69%,-2821.78%,-10.31%,,26.03%,17.74%,0.89%,7.11%,23.26%,48.17%,1.13%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1373.61,17.18,-3.81%,3435674,10171.36,0.34,10.84%,-8.37%,-20.32%,147.55%,135.02%,89.21%,7.83%,61.86%,83.00%,-29.40%,56.83%,33.39%,55.15%,26.41%,2.52%,-9.92%,22.46%,-2.33%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",528.61,14.83,9.69%,1289033,776.30,1.66,11.67%,5.70%,13.29%,153.07%,123.34%,85.84%,4.48%,31.35%,-9.75%,10.35%,,3.55%,93.12%,8.37%,-2.31%,-3.76%,39.53%,7.78%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",2186.57,29.23,-4.79%,3063000,1463.16,2.09,22.15%,55.73%,90.67%,152.64%,63.48%,53.36%,10.29%,-13.66%,113.42%,7.54%,13.73%,-1.18%,84.30%,17.52%,28.20%,51.77%,88.07%,-2.73%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9424.39,30.53,-0.46%,5523571,5580.42,0.99,-5.60%,-4.02%,4.70%,153.78%,112.46%,71.90%,7.21%,212.96%,221.42%,70.40%,,8.91%,61.50%,6.51%,-3.34%,-0.61%,42.31%,0.49%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2066.94,57.73,-8.67%,1609109,1931.74,0.83,10.57%,-1.11%,-31.02%,140.74%,2938.42%,4.96%,8.03%,-147.67%,-1144.50%,,,42.37%,49.70%,7.59%,2.77%,-2.04%,-2.54%,-7.60%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2162.06,33.91,-6.30%,1701264,1208.59,1.41,-12.04%,-7.65%,87.35%,236.08%,78.47%,,7.68%,-272.23%,4.25%,113.35%,-4.21%,-2.94%,16.76%,9.69%,-10.87%,8.54%,65.29%,-6.33%
"CMPS","NASD","Compass Pathways Plc ADR","Healthcare","Medical Care Facilities",1904.10,13.75,-6.97%,2572560,3432.65,0.75,-0.36%,-3.17%,9.30%,163.41%,99.28%,172.82%,5.85%,26.83%,-352.05%,,27.55%,-2.77%,64.80%,10.62%,-2.89%,3.37%,41.54%,-6.21%
"TXG","NASD","10x Genomics Inc","Healthcare","Medical Devices",9852.62,75.62,-6.29%,3473395,3062.57,1.13,4.05%,18.53%,118.55%,281.73%,363.64%,505.44%,6.10%,-111.26%,-149.75%,-12.65%,-7.42%,7.36%,105.65%,13.92%,10.02%,28.66%,134.59%,-5.91%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",3180.39,97.38,-3.20%,2557478,2758.85,0.93,15.58%,0.99%,2.29%,148.48%,382.32%,189.56%,6.72%,,143.11%,33.69%,,3.00%,74.96%,13.95%,10.41%,3.35%,45.48%,-2.59%
