"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"NMAX","NYSE","Newsmax Inc","Communication Services","Broadcasting",1476.30,11.43,10.33%,2364317,1255.07,1.88,30.93%,39.56%,58.31%,108.96%,47.87%,-17.95%,9.44%,95.31%,103.81%,16.53%,,3.50%,46.42%,10.25%,32.38%,36.51%,50.17%,10.86%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11113.24,131.41,-15.16%,14406549,12119.34,1.19,-2.17%,27.56%,-24.15%,199.27%,276.97%,402.91%,11.33%,384.62%,-74.24%,86.42%,,6.34%,60.99%,13.06%,10.81%,-0.50%,36.81%,-10.12%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",73744.89,55.69,-3.33%,19273603,26034.29,0.74,2.41%,24.98%,68.76%,153.48%,131.85%,157.47%,4.93%,76.43%,153.39%,40.64%,31.71%,-3.55%,90.59%,4.94%,7.31%,14.30%,77.70%,-0.30%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1290.56,11.93,-2.53%,1609000,2818.88,0.57,-7.01%,26.24%,73.40%,114.76%,100.84%,40.02%,6.96%,45.64%,138.92%,-1.80%,12.80%,4.31%,38.54%,25.33%,2.97%,18.46%,64.05%,-0.33%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",303816.91,468.65,-2.33%,5502390,8638.75,0.64,6.28%,22.72%,96.89%,303.70%,272.30%,239.28%,5.09%,82.48%,281.26%,87.49%,38.06%,0.27%,37.55%,4.37%,5.49%,10.33%,101.21%,0.36%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",926.93,23.52,-5.62%,1580765,1603.75,0.99,21.24%,114.01%,194.74%,319.25%,264.65%,216.13%,18.32%,117.29%,-277.09%,25.69%,,1.94%,34.07%,9.81%,57.56%,79.09%,169.27%,-1.34%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",240761.39,1625.78,-9.01%,18332848,13740.75,1.33,27.91%,16.88%,21.96%,175.28%,584.88%,3471.57%,8.54%,197.18%,28016.32%,371.59%,54.03%,-0.62%,84.03%,4.68%,18.22%,-1.91%,77.02%,-3.09%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",204814.11,903.68,-9.16%,4590585,4738.47,0.97,10.14%,12.62%,21.98%,117.26%,228.15%,469.43%,5.78%,131.10%,149.17%,48.49%,72.56%,-2.36%,84.65%,3.56%,5.19%,1.36%,62.20%,-2.78%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1527.67,30.58,1.43%,7020115,6120.29,1.15,17.75%,75.95%,111.63%,151.89%,140.03%,204.28%,11.76%,63.51%,49.95%,687.32%,31.29%,67.14%,60.71%,20.82%,25.33%,35.89%,85.95%,6.96%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2389.08,46.18,-0.43%,840097,1030.48,0.82,-2.22%,20.35%,124.28%,137.55%,145.12%,289.70%,3.62%,109.20%,1412.42%,52.23%,49.46%,-3.59%,100.07%,13.04%,7.31%,35.06%,101.98%,1.09%
