"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11360.19,134.33,1.14%,9003172,12234.86,0.74,2.05%,20.07%,-27.35%,180.38%,285.34%,543.96%,12.60%,384.62%,-74.24%,86.42%,,4.91%,67.27%,12.43%,22.06%,-1.96%,43.81%,0.27%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",72010.19,54.38,-0.55%,10806518,26383.17,0.41,3.80%,15.11%,76.16%,127.44%,126.39%,164.11%,6.00%,76.43%,153.39%,40.64%,31.60%,-0.52%,92.72%,4.94%,11.33%,12.98%,78.40%,-0.40%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1387.91,12.83,-6.42%,3409363,2778.49,1.23,12.84%,35.48%,62.20%,148.64%,115.99%,42.08%,10.07%,43.80%,138.92%,-1.80%,11.26%,1.80%,37.31%,23.49%,18.74%,30.28%,79.07%,-6.42%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",285872.50,440.97,-3.69%,4763271,8740.03,0.54,-5.63%,3.25%,78.50%,264.71%,250.31%,218.80%,6.99%,80.71%,281.26%,87.49%,36.71%,-3.18%,38.94%,4.35%,4.33%,5.20%,96.12%,-1.82%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",764.37,19.40,64.69%,16448133,1135.65,14.48,69.43%,100.62%,98.36%,226.60%,200.78%,153.26%,7.87%,117.29%,-277.09%,25.69%,,1.54%,17.43%,9.32%,68.43%,60.88%,131.46%,33.61%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",188229.50,1271.05,2.68%,9349178,13548.68,0.69,-10.97%,-24.07%,-17.87%,117.87%,435.45%,2830.71%,9.33%,196.82%,28017.46%,371.59%,50.48%,-1.69%,82.94%,5.38%,-5.63%,-23.96%,43.90%,0.83%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2443.41,47.23,0.34%,637919,1009.83,0.63,0.30%,64.22%,119.16%,133.93%,150.69%,301.27%,4.07%,109.20%,1412.42%,52.23%,49.46%,-1.71%,98.09%,13.23%,15.93%,48.56%,114.03%,0.34%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",7720.54,123.12,-1.41%,1055763,1776.18,0.59,23.81%,36.27%,119.04%,159.36%,288.15%,345.60%,8.48%,-66.14%,-268.48%,23.24%,14.99%,3.13%,121.22%,23.48%,25.02%,36.02%,122.12%,-1.99%
"LQDA","NASD","Liquidia Corp","Healthcare","Drug Manufacturers - Specialty & Generic",7830.11,88.05,-3.27%,1868808,1966.55,0.95,-0.37%,23.65%,65.73%,107.67%,155.29%,315.33%,4.12%,514.50%,216.05%,4158.49%,,3.89%,74.95%,16.23%,3.45%,14.29%,86.44%,-3.06%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1535.12,19.20,-3.18%,6479334,12250.32,0.53,-14.67%,0.63%,20.45%,157.72%,162.65%,371.74%,9.16%,64.40%,18.77%,-4.86%,57.17%,13.78%,42.77%,20.01%,-7.19%,-11.55%,54.57%,-7.60%
