"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2508.77,26.90,0.79%,8689277,5500.65,1.58,10.61%,113.15%,86.42%,191.44%,82.25%,-83.37%,8.66%,75.60%,-10.31%,-19.20%,62.11%,16.29%,49.38%,22.13%,29.73%,71.97%,81.73%,3.22%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",73302.60,55.22,-6.25%,19223614,21355.99,0.90,6.54%,1.54%,21.39%,157.68%,129.89%,125.94%,8.84%,95.80%,410.23%,32.37%,37.85%,-2.08%,91.49%,4.51%,1.26%,8.82%,63.37%,-4.46%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",322429.78,506.62,-5.35%,5835177,7569.58,0.77,2.93%,14.89%,36.99%,243.77%,302.46%,307.09%,8.25%,151.26%,273.59%,56.72%,52.09%,-5.11%,38.13%,4.66%,6.49%,13.58%,95.20%,-3.28%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",907.61,23.03,-4.99%,980505,1477.42,0.66,1.10%,18.71%,82.92%,301.22%,257.05%,168.73%,8.00%,117.29%,-277.09%,25.69%,,13.23%,36.58%,8.15%,-1.74%,41.54%,131.85%,-2.17%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",247827.34,1692.59,-4.06%,8650996,13968.70,0.62,8.96%,33.16%,3.00%,158.24%,613.03%,2189.76%,5.69%,198.84%,28016.32%,371.59%,54.54%,1.65%,81.69%,5.32%,5.99%,10.93%,64.89%,-1.90%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",196087.83,862.33,-2.66%,3057278,4783.37,0.64,6.65%,5.10%,5.68%,123.42%,213.13%,346.71%,5.84%,131.00%,149.17%,48.49%,72.56%,-2.47%,86.22%,3.61%,0.16%,1.46%,43.03%,0.21%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4027.71,32.09,-0.96%,1670434,2457.88,0.68,-6.96%,35.80%,138.41%,114.94%,165.65%,171.26%,4.57%,1.51%,16.00%,,44.87%,0.23%,85.63%,12.65%,-4.30%,27.82%,87.10%,0.88%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1246.48,15.59,-5.91%,5768382,10805.95,0.53,8.26%,-18.80%,-3.82%,119.27%,113.27%,173.51%,11.65%,61.69%,83.00%,-29.40%,58.08%,33.62%,55.15%,22.08%,-15.14%,-23.99%,14.85%,-2.99%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",484.41,13.59,-2.86%,650783,785.83,0.83,-24.92%,-18.87%,28.82%,131.52%,104.67%,63.73%,11.47%,31.35%,-9.75%,10.35%,,3.54%,93.13%,8.12%,-15.42%,-14.22%,31.23%,-0.80%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",3955.52,45.49,-2.53%,1562938,1879.75,0.83,-9.02%,53.99%,54.57%,104.82%,56.05%,35.87%,5.06%,74.39%,-65.19%,47.57%,,33.59%,82.75%,10.51%,-2.86%,31.02%,50.54%,-1.09%
