"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2571.25,27.57,-5.03%,10609050,5722.40,1.85,1.51%,123.87%,65.39%,153.87%,86.79%,-77.84%,8.00%,75.60%,-10.31%,-19.20%,62.11%,15.96%,49.38%,24.01%,19.65%,66.46%,85.07%,-1.54%
"ACVA","NYSE","ACV Auctions Inc","Consumer Cyclical","Auto & Truck Dealerships",1771.10,10.43,0.19%,12172384,5935.08,2.05,48.36%,26.12%,65.29%,114.17%,30.05%,3.47%,4.16%,17.88%,-12.38%,10.45%,47.70%,0.94%,97.09%,9.85%,35.67%,36.93%,55.01%,0.00%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",74178.73,55.88,0.85%,23061324,21496.44,1.07,-0.27%,-4.82%,13.99%,155.74%,132.64%,124.96%,6.34%,96.85%,410.23%,32.37%,37.85%,-2.26%,91.49%,4.18%,2.73%,8.20%,62.66%,0.24%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",345570.60,543.51,1.73%,9585632,7670.48,1.25,1.80%,10.74%,32.86%,247.20%,331.77%,328.64%,5.72%,151.27%,273.59%,56.72%,52.09%,-5.19%,38.82%,4.94%,12.13%,19.63%,104.42%,0.36%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",916.67,23.26,1.91%,846238,1469.57,0.58,-4.91%,-10.92%,66.50%,319.86%,260.62%,195.18%,7.18%,117.29%,-277.09%,25.69%,,13.23%,36.58%,7.43%,0.53%,36.56%,128.56%,1.57%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",224152.13,1530.90,-1.36%,6831827,13835.67,0.49,-11.92%,-6.72%,-27.37%,117.57%,544.91%,1599.30%,4.79%,199.97%,28016.32%,371.59%,54.54%,1.65%,81.79%,4.15%,-3.41%,1.40%,46.24%,-2.47%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4160.76,33.15,-1.46%,1827427,2469.54,0.74,-2.15%,53.26%,118.24%,130.53%,174.42%,179.75%,5.52%,1.51%,16.00%,,44.87%,0.20%,85.62%,12.00%,-5.76%,27.55%,90.28%,-0.21%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1219.30,15.25,-0.20%,3569223,10681.34,0.33,-14.13%,-31.83%,-12.86%,120.69%,108.62%,131.41%,9.57%,61.69%,83.00%,-29.40%,58.08%,33.39%,55.15%,26.40%,-12.55%,-22.37%,11.19%,0.39%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",469.45,13.17,-3.30%,532774,795.90,0.67,-6.33%,-23.16%,9.29%,160.79%,98.34%,63.20%,6.70%,31.35%,-9.75%,10.35%,,3.54%,93.12%,8.38%,-15.26%,-16.07%,25.94%,-4.50%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7455.35,92.39,-2.53%,1154090,1972.19,0.59,-0.32%,4.41%,35.17%,113.22%,98.90%,59.10%,5.44%,-11.49%,107.01%,53.00%,19.29%,14.36%,67.29%,10.52%,2.26%,7.04%,58.82%,-2.47%
