"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2152.40,24.00,-0.91%,10849175,4999.43,2.17,12.20%,103.39%,48.88%,188.12%,62.60%,-80.49%,11.63%,75.55%,-10.31%,-19.20%,,17.05%,51.39%,23.12%,45.29%,72.69%,63.83%,2.30%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2246.45,11.35,-7.31%,24107352,16214.91,1.49,-4.34%,72.57%,3.51%,144.19%,218.96%,,14.61%,-93.61%,43889.58%,,,65.87%,56.98%,13.76%,26.00%,42.24%,83.98%,-3.20%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",67362.23,50.87,-2.62%,18876719,24421.10,0.77,-4.81%,1.25%,-9.40%,135.07%,111.78%,125.39%,3.39%,77.24%,153.39%,40.64%,32.19%,-2.00%,91.86%,4.52%,-6.57%,2.29%,55.08%,-3.09%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1257.02,11.62,-4.36%,1043532,2117.46,0.49,-1.86%,7.59%,0.78%,101.39%,95.62%,30.12%,4.64%,45.05%,138.92%,-1.80%,12.38%,0.81%,38.57%,23.38%,-3.87%,9.14%,55.01%,-1.94%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",275519.44,425.00,-6.80%,14775226,7378.93,2.00,-5.87%,-0.94%,-2.37%,192.74%,237.62%,247.93%,3.98%,84.35%,281.26%,87.49%,39.58%,-5.20%,37.99%,4.66%,-7.04%,-2.12%,71.55%,-6.73%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",952.54,24.17,-0.66%,860329,1664.51,0.52,7.95%,128.88%,92.74%,420.91%,274.73%,225.30%,8.09%,117.29%,-277.09%,25.69%,,12.84%,36.71%,8.15%,16.86%,62.28%,156.04%,1.34%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",225026.98,1536.87,-1.90%,11585490,13909.72,0.83,3.79%,19.32%,-10.46%,171.82%,547.43%,2829.05%,6.43%,199.10%,28016.32%,371.59%,57.27%,1.61%,81.56%,5.32%,3.95%,-2.58%,56.26%,0.71%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",185086.99,816.64,-1.42%,2412653,4728.41,0.51,-0.61%,-1.74%,-11.87%,128.35%,196.54%,387.84%,4.20%,131.00%,149.17%,48.49%,72.56%,-2.54%,86.09%,3.61%,-4.56%,-5.65%,39.59%,0.79%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",8693.83,132.06,-4.99%,1274650,1787.55,0.71,-12.79%,30.67%,88.25%,183.09%,316.33%,389.66%,6.36%,-66.14%,-268.48%,23.24%,14.99%,0.61%,116.61%,22.19%,0.45%,21.50%,108.80%,-2.13%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4243.60,33.81,0.18%,1818769,2447.28,0.74,-9.74%,67.63%,154.40%,139.62%,179.88%,260.45%,6.24%,1.51%,16.00%,,44.87%,0.22%,85.60%,12.64%,11.17%,45.79%,104.28%,0.96%
"LQDA","NASD","Liquidia Corp","Healthcare","Drug Manufacturers - Specialty & Generic",5989.04,66.91,-1.85%,1409992,1891.56,0.75,-5.08%,-20.20%,21.41%,110.54%,94.00%,141.73%,3.79%,483.50%,251.69%,1842.73%,,15.64%,79.86%,15.32%,-12.25%,-15.18%,31.87%,-1.17%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1365.62,17.08,-0.87%,6186317,11018.02,0.56,-11.46%,-19.96%,-30.68%,115.38%,133.65%,306.67%,6.51%,64.40%,18.77%,-4.86%,57.17%,33.57%,55.15%,22.08%,-13.75%,-21.25%,28.36%,1.24%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7264.12,90.02,-2.74%,1657114,1998.83,0.83,0.17%,15.93%,53.93%,102.93%,93.80%,60.52%,6.20%,-10.25%,107.01%,53.00%,17.93%,14.27%,67.31%,10.61%,2.02%,6.91%,60.66%,-1.50%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4385.07,50.43,0.08%,1678650,1792.12,0.94,1.08%,88.45%,70.66%,111.27%,73.00%,60.10%,4.40%,74.31%,-65.19%,47.57%,,33.35%,82.68%,10.51%,23.00%,52.66%,70.29%,0.30%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",7814.86,59.98,-3.96%,1960255,3246.04,0.60,-7.32%,27.59%,95.31%,165.16%,267.75%,328.12%,5.91%,-112.61%,-149.75%,-12.65%,-6.20%,3.28%,98.18%,13.74%,1.62%,21.99%,112.39%,-2.93%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9208.31,29.83,-0.43%,5007152,6039.52,0.83,-3.56%,-2.96%,41.11%,118.22%,107.59%,79.05%,5.83%,202.01%,221.42%,70.40%,,8.84%,61.57%,6.54%,-1.61%,-1.43%,47.49%,0.07%
"XMTR","NASD","Xometry Inc","Industrials","Industrial Distribution",5225.04,91.15,-1.66%,438642,788.46,0.56,3.84%,4.76%,7.24%,120.92%,53.27%,84.22%,6.02%,84.71%,81.20%,41.05%,72.68%,8.97%,96.87%,6.96%,1.28%,-0.45%,33.54%,1.00%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2438.64,47.59,-3.04%,2530597,3261.30,0.78,-5.54%,-9.52%,-32.64%,151.13%,143.30%,97.22%,5.78%,37.62%,,47.64%,28.14%,8.92%,121.85%,12.95%,-13.16%,-20.56%,31.63%,0.19%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",1884.70,52.64,-4.05%,1625690,1843.41,0.88,-13.66%,0.50%,-37.62%,200.46%,2670.53%,5.28%,7.51%,-248.07%,-1144.50%,,31.26%,41.65%,49.70%,8.18%,-13.30%,-19.45%,-88.69%,0.19%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2231.56,35.00,-3.66%,1074831,921.14,1.17,-9.23%,53.31%,102.72%,165.96%,84.21%,,6.88%,-272.23%,4.25%,113.35%,-4.21%,-2.76%,16.76%,9.24%,1.31%,37.46%,86.77%,-0.17%
