"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",534.23,-0.19%,1702156,4269.02,0.40,-0.01%,1.39%,5.40%,7.96%,11.17%,17.54%,,-1.93,-2.81,-7.62,-1.95,-0.05%,1.41%,7.59%,-0.21%
"ETHA","NASD",18.65,0.27%,39227162,33600.81,1.17,17.44%,28.71%,20.44%,18.94%,-16.85%,-46.44%,,11.97,8.91,-3.18,3.13,21.30%,31.47%,6.42%,1.08%
"GLD","NYSE",421.32,-1.58%,9518846,8354.73,1.14,1.81%,14.06%,3.14%,-11.01%,6.31%,35.00%,,3.75,1.44,-1.77,8.29,5.15%,9.39%,1.68%,-0.40%
"IBIT","NASD",44.46,-0.58%,42153826,48649.17,0.87,14.65%,23.02%,4.73%,13.33%,-10.45%,-29.54%,,3.92,-3.24,0.97,8.14,16.24%,20.93%,3.88%,0.59%
"IWM","NYSE",298.93,-0.10%,10397673,23337.40,0.45,-0.92%,1.90%,2.95%,12.98%,21.44%,27.60%,,-0.50,0.49,-8.64,-3.14,-0.25%,0.64%,10.41%,0.10%
"QQQ","NASD",711.37,0.09%,18592254,42433.08,0.44,-0.66%,5.31%,-2.48%,15.35%,15.80%,24.23%,,3.39,3.46,3.50,6.07,-0.46%,-0.14%,8.75%,0.42%
"SLV","NYSE",61.59,-1.17%,12533177,18156.84,0.69,2.63%,19.13%,-8.76%,-23.05%,-4.39%,75.87%,,2.26,0.98,-8.20,-1.95,5.94%,10.68%,-5.00%,0.00%
"SPY","NYSE",766.08,0.02%,27398495,50854.79,0.54,-0.39%,3.40%,2.08%,10.52%,12.34%,18.74%,,-0.78,2.05,1.00,3.60,-0.07%,1.74%,8.07%,0.18%
