"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",512.68,-0.31%,2722469,3589.75,0.76,-1.09%,-4.21%,-1.27%,10.46%,6.68%,11.21%,,2.21,5.69,-4.67,2.72,-2.25%,-2.85%,2.16%,-0.03%
"ETHA","NASD",20.33,0.59%,26588109,37483.22,0.71,10.07%,9.30%,73.17%,23.89%,-9.36%,-35.38%,,11.09,25.94,6.70,-2.07,6.76%,22.27%,18.94%,1.30%
"GLD","NYSE",391.69,-0.30%,6667773,9047.06,0.74,-1.67%,-8.50%,6.02%,-5.91%,-1.17%,14.09%,,0.69,4.54,-1.11,5.88,-2.27%,-0.80%,-5.93%,-0.07%
"IBIT","NASD",47.81,-0.15%,37921112,48902.80,0.78,10.42%,6.91%,42.63%,19.02%,-3.71%,-25.78%,,3.73,4.94,4.33,7.00,5.91%,17.50%,13.73%,0.84%
"IWM","NYSE",281.66,-0.09%,27268078,20924.91,1.30,-1.32%,-5.87%,-5.77%,11.85%,14.42%,16.58%,,1.88,-0.07,-7.49,-5.75,-2.71%,-4.29%,2.23%,0.12%
"QQQ","NASD",741.10,-0.01%,28739239,36967.19,0.78,3.37%,4.27%,3.45%,26.08%,20.64%,24.32%,,-1.41,-0.59,1.28,4.16,2.97%,4.10%,11.45%,0.79%
"SLV","NYSE",57.62,-0.93%,15701278,16421.36,0.96,-2.29%,-7.54%,10.05%,-11.64%,-10.56%,44.70%,,0.61,2.90,-8.60,-1.87,-2.54%,0.54%,-12.60%,0.58%
"SPY","NYSE",767.18,-0.08%,42841641,45513.44,0.94,0.60%,0.17%,4.48%,16.80%,12.50%,16.05%,,-1.08,-0.47,0.38,4.69,0.24%,0.79%,6.85%,0.41%
