"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",537.91,0.14%,1915333,4590.80,0.42,-0.05%,2.27%,8.20%,7.30%,11.93%,19.69%,,-0.04,-0.50,-5.21,-0.21,1.78%,2.92%,8.91%,-0.15%
"ETHA","NASD",14.23,0.49%,18355288,29474.65,0.62,-1.18%,-2.00%,-16.39%,-3.53%,-36.56%,-60.36%,,8.57,-6.03,-14.19,48.12,-0.41%,5.56%,-21.07%,0.07%
"GLD","NYSE",398.96,-1.47%,8314029,7417.81,1.12,2.38%,7.15%,-7.33%,-14.68%,0.67%,29.03%,,2.08,-1.06,-4.00,5.66,4.60%,4.60%,-3.21%,-0.80%
"IBIT","NASD",35.88,-0.03%,24685177,43509.23,0.57,-1.67%,-2.53%,-20.48%,-6.29%,-27.73%,-48.63%,,2.31,-9.37,-1.95,8.06,-1.57%,-0.07%,-17.92%,-0.25%
"IWM","NYSE",303.50,0.26%,14575913,24826.59,0.59,1.76%,2.61%,7.37%,14.55%,23.29%,31.26%,,-3.22,-1.33,-8.16,-1.59,2.48%,2.97%,13.13%,-0.18%
"QQQ","NASD",732.07,1.16%,31312333,43635.91,0.72,2.44%,2.00%,2.43%,19.40%,19.17%,26.15%,,1.74,3.76,2.76,6.58,4.23%,2.64%,12.61%,0.95%
"SLV","NYSE",58.16,-1.52%,11561131,19299.77,0.60,4.14%,11.40%,-26.70%,-24.03%,-9.72%,66.17%,,2.86,1.53,-8.87,-1.50,7.05%,4.05%,-9.20%,-1.11%
"SPY","NYSE",777.88,0.70%,35031546,52503.00,0.67,1.21%,3.06%,4.79%,12.42%,14.07%,20.62%,,0.12,1.24,0.76,2.44,3.09%,3.93%,10.34%,0.39%
