"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"DIA","NYSE",521.51,1.18%,3213989,4691.74,0.69,1.02%,-0.17%,6.72%,6.40%,8.52%,17.26%,,0.34,0.51,-5.42,1.98,-0.29%,0.98%,6.37%
"ETHA","NASD",14.51,1.90%,22806408,28580.10,0.80,2.83%,22.04%,-13.89%,-36.19%,-35.31%,-49.05%,,6.67,-8.63,-17.09,64.24,3.89%,5.70%,-22.88%
"GLD","NYSE",377.16,1.64%,5888108,6960.80,0.85,1.52%,2.38%,-9.64%,-23.74%,-4.83%,25.32%,,0.46,-3.15,-6.09,5.18,0.99%,-2.31%,-8.43%
"IBIT","NASD",36.70,1.94%,35987795,43656.72,0.82,0.14%,10.24%,-14.15%,-27.34%,-26.08%,-44.70%,,-0.95,-9.59,-3.64,7.39,1.06%,-1.06%,-18.52%
"IWM","NYSE",292.59,1.39%,22144132,25867.56,0.86,0.17%,-2.62%,7.54%,11.12%,18.86%,32.06%,,1.43,0.82,-6.67,-3.98,-0.58%,0.16%,10.15%
"QQQ","NASD",683.55,3.30%,65542632,43629.33,1.50,-1.22%,-7.18%,3.32%,7.95%,11.27%,20.34%,,-0.27,2.59,1.19,4.97,-2.66%,-4.45%,6.04%
"SLV","NYSE",53.50,3.34%,16133134,20473.71,0.79,2.77%,0.06%,-17.49%,-49.34%,-16.95%,59.65%,,0.54,-0.86,-11.96,-4.70,1.16%,-8.22%,-15.81%
"SPY","NYSE",741.69,1.68%,66181029,52630.84,1.26,0.48%,-0.68%,4.23%,6.65%,8.76%,16.90%,,0.92,4.72,2.21,3.56,-0.52%,-0.41%,5.96%
