"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",534.27,0.26%,3050299,4458.13,0.68,-0.54%,2.45%,8.16%,7.50%,11.17%,18.91%,,0.11,3.21,-5.41,-0.68,0.56%,1.86%,7.92%,-0.20%
"ETHA","NASD",15.88,9.97%,100791960,29322.75,3.44,12.15%,9.29%,-0.31%,8.54%,-29.20%,-49.27%,,6.30,-2.48,-13.51,-2.09,10.51%,16.53%,-10.41%,8.69%
"GLD","NYSE",413.84,3.84%,16835392,7616.53,2.21,2.20%,10.41%,0.57%,-9.70%,4.42%,35.57%,,2.12,-1.18,-4.07,5.54,6.69%,8.46%,0.21%,1.23%
"IBIT","NASD",38.78,5.96%,138546576,42676.37,3.25,8.05%,2.95%,-10.85%,3.30%,-21.89%,-39.59%,,1.60,-8.49,-1.74,6.24,6.51%,7.75%,-10.20%,5.35%
"IWM","NYSE",301.72,0.50%,14953230,24189.62,0.62,-0.33%,1.75%,10.52%,14.29%,22.57%,33.38%,,-0.48,0.06,-7.70,-2.48,1.29%,1.91%,12.01%,-0.38%
"QQQ","NASD",716.08,-0.20%,35114753,42935.66,0.82,-1.05%,1.00%,2.07%,18.21%,16.57%,25.79%,,2.95,2.99,2.92,5.58,1.32%,0.43%,9.83%,-0.60%
"SLV","NYSE",60.01,4.47%,20801882,18043.52,1.15,1.61%,13.06%,-10.30%,-14.38%,-6.85%,77.18%,,1.40,0.11,-9.26,-2.09,7.80%,8.16%,-6.77%,1.88%
"SPY","NYSE",769.06,0.21%,39877454,51669.94,0.77,-0.44%,2.78%,4.82%,12.06%,12.78%,20.20%,,0.53,2.82,1.71,3.96,1.22%,2.48%,8.82%,-0.17%
