"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",533.65,0.27%,4586609,4307.56,1.06,-0.10%,2.87%,5.44%,9.35%,11.05%,16.86%,,-1.16,-0.19,-6.30,-0.84,0.09%,1.45%,7.61%,0.34%
"ETHA","NASD",18.66,2.30%,64794601,32766.99,1.98,29.58%,32.91%,19.85%,32.81%,-16.81%,-49.00%,,8.12,5.18,-6.17,0.22,24.82%,33.60%,6.06%,-1.37%
"GLD","NYSE",426.69,0.79%,18707610,8089.65,2.31,5.23%,14.73%,3.11%,-11.34%,7.67%,37.38%,,3.66,1.06,-1.89,8.11,7.96%,11.17%,3.12%,-0.43%
"IBIT","NASD",44.64,2.20%,95235831,47358.49,2.01,22.57%,22.81%,3.91%,22.13%,-10.09%,-32.62%,,2.48,-4.32,0.22,6.85,19.37%,22.45%,3.97%,-0.21%
"IWM","NYSE",297.97,-0.66%,12817788,23650.96,0.54,-2.00%,2.34%,4.51%,14.39%,21.05%,26.89%,,-0.79,0.92,-8.13,-2.81,-0.30%,0.38%,10.28%,-0.53%
"QQQ","NASD",706.32,-1.00%,37095509,42659.45,0.87,-3.23%,3.23%,-1.56%,17.44%,14.98%,23.49%,,3.40,2.52,2.81,5.06,-0.57%,-0.97%,8.13%,-0.47%
"SLV","NYSE",62.20,-0.83%,19609839,18133.24,1.08,4.41%,18.27%,-9.01%,-22.80%,-3.45%,76.00%,,1.27,0.34,-8.72,-2.88,8.90%,11.74%,-3.79%,-0.97%
"SPY","NYSE",763.47,-0.29%,31992431,51378.81,0.62,-1.19%,3.32%,2.39%,11.88%,11.96%,18.31%,,1.31,3.53,2.63,4.83,-0.01%,1.49%,7.84%,-0.17%
