"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",535.06,-0.03%,2547755,4208.46,0.61,0.53%,2.60%,4.75%,9.27%,11.34%,17.13%,,-1.55,-1.89,-6.70,-2.35,-0.13%,1.45%,7.62%,-0.27%
"ETHA","NASD",18.37,-2.65%,55925741,34330.18,1.63,0.71%,26.60%,20.86%,26.52%,-18.10%,-45.28%,,15.06,13.15,-0.07,1.09,16.21%,27.59%,5.30%,-2.65%
"GLD","NYSE",408.89,-3.24%,24360622,8435.71,2.89,-3.42%,8.41%,-1.97%,-15.47%,3.17%,29.79%,,3.61,1.50,-1.95,7.94,1.00%,5.91%,-1.42%,-3.16%
"IBIT","NASD",43.90,-3.07%,76518306,48407.91,1.58,0.50%,19.62%,5.45%,18.04%,-11.58%,-30.95%,,4.80,-1.34,1.75,9.11,12.30%,18.40%,2.93%,-2.16%
"IWM","NYSE",295.75,-1.35%,18954147,22949.86,0.83,-1.40%,1.08%,1.83%,13.14%,20.15%,25.20%,,-0.96,0.45,-7.29,-3.09,-1.50%,-0.53%,9.01%,-1.32%
"QQQ","NASD",716.43,-0.65%,33895772,42115.99,0.80,0.42%,4.81%,-2.96%,17.97%,16.62%,24.15%,,1.99,2.44,3.10,6.22,-0.21%,0.61%,9.35%,-0.46%
"SLV","NYSE",60.02,-4.38%,36072504,18094.73,1.99,-4.30%,12.19%,-12.16%,-29.38%,-6.83%,68.98%,,2.11,0.99,-8.34,-2.20,1.76%,7.91%,-7.66%,-6.12%
"SPY","NYSE",769.35,-0.23%,36344194,50543.52,0.72,0.47%,3.73%,1.70%,12.15%,12.82%,18.56%,,-0.70,2.12,1.37,3.63,0.02%,2.04%,8.38%,-0.31%
