"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",521.23,-0.62%,3216313,3790.73,0.85,-1.29%,-2.90%,0.54%,10.83%,8.46%,13.29%,,0.03,-0.24,-5.35,0.45,-1.71%,-1.46%,4.15%,-0.37%
"ETHA","NASD",18.20,-5.06%,73107676,35170.78,2.08,-2.78%,28.35%,32.27%,3.35%,-18.86%,-46.49%,,18.03,23.26,5.47,3.42,-0.05%,15.47%,5.83%,-2.62%
"GLD","NYSE",394.15,0.33%,6647032,9071.78,0.73,-1.39%,-1.83%,-0.61%,-14.40%,-0.55%,16.30%,,2.50,3.61,-2.00,7.04,-3.50%,0.61%,-5.27%,0.26%
"IBIT","NASD",43.11,-3.64%,76630845,47014.92,1.63,-2.88%,20.99%,14.23%,2.79%,-13.17%,-34.18%,,4.88,3.29,3.21,8.82,-1.02%,9.94%,2.15%,-0.99%
"IWM","NYSE",285.14,-0.96%,24990519,21172.07,1.18,-3.23%,-6.54%,-3.22%,14.55%,15.84%,19.13%,,1.68,-0.16,-6.54,-1.84,-3.28%,-3.61%,3.96%,-0.52%
"QQQ","NASD",704.54,-0.65%,26269234,37913.13,0.69,-1.92%,-3.63%,-5.30%,17.35%,14.69%,19.07%,,-0.73,1.03,1.68,5.74,-1.23%,-0.77%,6.56%,-0.60%
"SLV","NYSE",57.53,1.21%,11722822,17191.55,0.68,-3.10%,-1.62%,-9.36%,-21.43%,-10.70%,48.43%,,0.07,2.12,-9.27,-1.77,-3.98%,1.78%,-12.41%,0.09%
"SPY","NYSE",757.39,-0.46%,44844675,46982.57,0.95,-1.12%,-2.44%,0.34%,13.21%,11.07%,14.60%,,-0.03,-0.04,1.13,3.86,-1.04%,-0.22%,5.91%,-0.36%
