"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",518.35,0.61%,3963596,3770.09,1.05,-0.46%,-2.73%,0.40%,11.95%,7.86%,12.38%,,-0.20,-1.49,-5.66,-0.49,-1.94%,-1.94%,3.49%,-0.41%
"ETHA","NASD",18.47,1.76%,28224551,36188.52,0.78,-0.48%,27.91%,41.32%,11.94%,-17.65%,-45.96%,,19.52,25.12,5.68,1.68,-0.29%,15.71%,7.69%,-0.05%
"GLD","NYSE",398.36,1.69%,7582670,9166.45,0.83,0.50%,-0.05%,2.51%,-10.43%,0.52%,18.22%,,2.15,4.16,-1.55,7.50,-2.20%,1.49%,-4.28%,-0.48%
"IBIT","NASD",43.30,0.60%,30046975,47757.59,0.63,-0.87%,18.31%,19.09%,7.55%,-12.79%,-34.06%,,5.19,3.17,3.32,7.97,-1.82%,9.59%,2.80%,0.14%
"IWM","NYSE",285.43,0.53%,22097570,21253.65,1.04,-0.79%,-4.93%,-1.54%,16.02%,15.95%,19.48%,,2.40,-0.09,-5.91,-3.19,-2.64%,-3.38%,3.93%,-0.88%
"QQQ","NASD",716.92,1.73%,36361873,37441.00,0.97,1.16%,-0.08%,-0.77%,20.51%,16.70%,21.51%,,-1.29,1.22,1.90,6.11,0.59%,0.98%,8.28%,0.14%
"SLV","NYSE",58.97,3.37%,13932495,17134.22,0.81,2.56%,2.66%,-2.71%,-14.16%,-8.46%,56.05%,,-0.25,1.96,-9.32,-2.01,-1.46%,4.00%,-10.33%,-0.12%
"SPY","NYSE",762.60,1.13%,49424493,46634.51,1.06,0.63%,-0.63%,2.92%,15.30%,11.83%,15.69%,,-1.97,-1.09,-0.49,2.15,-0.23%,0.40%,6.53%,-0.07%
