"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",536.80,-0.21%,2085967,4571.37,0.46,-0.52%,2.28%,7.19%,8.52%,11.70%,19.51%,,-0.60,1.15,-5.26,-0.03,1.42%,2.60%,8.62%,-0.11%
"ETHA","NASD",14.18,-0.35%,18790632,29380.01,0.64,-2.00%,0.35%,-18.32%,-1.94%,-36.78%,-58.74%,,7.46,-4.30,-14.06,26.06,-0.86%,5.10%,-20.97%,0.57%
"GLD","NYSE",401.48,0.63%,6717850,7489.47,0.90,0.76%,10.01%,-6.02%,-11.06%,1.30%,30.67%,,2.09,-1.49,-4.29,5.47,4.81%,5.29%,-2.64%,-0.17%
"IBIT","NASD",35.63,-0.70%,23397533,43395.71,0.54,-3.18%,-2.09%,-22.83%,-3.83%,-28.24%,-46.84%,,1.97,-9.34,-1.98,7.68,-2.16%,-0.69%,-18.22%,0.34%
"IWM","NYSE",305.09,0.52%,13140008,24730.99,0.53,1.17%,3.21%,7.26%,17.55%,23.94%,33.67%,,-1.41,-1.37,-7.67,-0.53,2.82%,3.38%,13.61%,0.60%
"QQQ","NASD",731.07,-0.14%,23592568,43502.34,0.54,1.11%,3.56%,1.57%,21.72%,19.01%,26.07%,,1.97,2.40,2.36,5.82,3.83%,2.54%,12.37%,-0.32%
"SLV","NYSE",58.48,0.55%,10234088,18992.57,0.54,1.70%,16.05%,-22.55%,-13.66%,-9.22%,69.51%,,2.28,1.25,-9.02,-1.78,6.88%,4.91%,-8.82%,-0.59%
"SPY","NYSE",776.34,-0.20%,31132620,52367.03,0.59,0.40%,3.41%,3.77%,13.95%,13.85%,20.37%,,0.63,1.36,1.13,2.43,2.66%,3.66%,10.05%,-0.28%
