"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",527.51,-1.27%,2859942,4421.64,0.65,-1.93%,1.16%,5.45%,6.70%,9.77%,17.39%,,-1.95,0.20,-7.19,-2.18,-0.82%,0.50%,6.50%,-0.54%
"ETHA","NASD",17.55,10.52%,89126478,30746.78,2.90,23.33%,20.87%,8.74%,19.23%,-21.76%,-46.67%,,6.16,-0.32,-11.30,-5.61,20.69%,27.84%,-0.66%,1.71%
"GLD","NYSE",415.26,0.34%,13823829,7807.98,1.77,4.09%,9.53%,-0.51%,-9.64%,4.78%,34.67%,,2.82,-0.06,-3.14,6.44,6.46%,8.69%,0.50%,1.26%
"IBIT","NASD",41.20,6.24%,107569477,44508.42,2.42,14.83%,10.34%,-6.34%,8.22%,-17.02%,-36.52%,,1.56,-7.01,-1.35,5.91,12.45%,14.09%,-4.37%,1.15%
"IWM","NYSE",297.67,-1.34%,21373951,23947.06,0.89,-1.92%,1.32%,6.36%,12.50%,20.93%,32.06%,,-1.17,-0.37,-7.68,-1.64,-0.17%,0.46%,10.40%,-0.53%
"QQQ","NASD",710.93,-0.72%,33051772,42760.73,0.77,-2.89%,0.79%,-0.31%,17.81%,15.73%,25.63%,,3.09,2.25,3.19,5.88,0.45%,-0.30%,8.98%,-0.16%
"SLV","NYSE",61.66,2.75%,24025053,18015.44,1.33,6.02%,14.35%,-10.29%,-13.17%,-4.28%,79.09%,,1.97,0.85,-9.11,-1.70,9.82%,11.03%,-4.34%,2.32%
"SPY","NYSE",762.60,-0.84%,44715107,51448.51,0.87,-1.96%,2.03%,2.88%,11.41%,11.83%,19.51%,,0.81,2.58,2.18,4.30,0.21%,1.55%,7.84%,-0.44%
