"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",525.79,0.97%,3433105,3927.51,0.87,-2.07%,-2.11%,3.23%,12.47%,9.41%,13.83%,,-0.37,-0.80,-5.49,0.38,-1.08%,-0.64%,5.18%,0.08%
"ETHA","NASD",19.16,3.23%,96401451,34035.88,2.83,0.74%,35.31%,50.87%,22.58%,-14.58%,-42.79%,,17.31,22.42,4.16,3.51,7.82%,23.27%,11.18%,1.54%
"GLD","NYSE",398.77,0.61%,10733229,9100.42,1.18,-2.79%,-1.52%,3.22%,-14.59%,0.62%,19.12%,,2.78,3.81,-1.69,7.03,-2.60%,1.93%,-4.13%,-0.93%
"IBIT","NASD",43.77,0.21%,47522375,46775.48,1.02,-5.57%,21.96%,21.41%,9.56%,-11.84%,-32.69%,,5.16,3.24,3.38,9.93,2.36%,12.60%,3.57%,-0.23%
"IWM","NYSE",288.89,0.41%,26325868,21546.52,1.22,-2.13%,-4.57%,-0.52%,16.77%,17.36%,19.97%,,-1.25,-2.00,-9.17,-4.52,-2.60%,-2.49%,5.50%,-0.63%
"QQQ","NASD",714.88,0.87%,26275073,38883.38,0.68,-0.39%,-1.22%,-0.31%,19.69%,16.37%,22.39%,,0.02,2.06,1.89,5.95,-0.11%,0.63%,8.29%,-0.11%
"SLV","NYSE",58.12,1.08%,15525452,17546.25,0.88,-4.01%,-1.59%,-4.44%,-24.01%,-9.78%,53.80%,,0.92,1.96,-8.77,-1.83,-3.29%,2.94%,-11.37%,-1.04%
"SPY","NYSE",764.29,0.85%,45392851,47841.52,0.95,-1.15%,-1.06%,3.60%,14.75%,12.08%,16.22%,,-0.24,0.07,1.07,3.88,-0.34%,0.75%,7.01%,-0.06%
