"Ticker","Exchange","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Sector/Theme","Net Flows % (1 Month)","Net Flows % (3 Month)","Net Flows % (YTD)","Net Flows % (1 Year)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DIA","NYSE",535.22,0.19%,2499041,4235.64,0.59,1.46%,3.84%,5.56%,8.16%,11.37%,17.37%,,-0.89,-1.93,-6.50,-2.60,0.00%,1.55%,7.72%,0.31%
"ETHA","NASD",18.87,1.18%,58684864,33798.94,1.74,7.52%,32.51%,24.23%,23.41%,-15.87%,-45.40%,,13.80,10.88,-1.45,3.64,21.02%,32.03%,7.90%,-0.11%
"GLD","NYSE",422.60,0.30%,7025110,8428.45,0.83,1.77%,13.88%,2.38%,-11.49%,6.63%,35.14%,,3.50,1.16,-2.03,7.82,4.87%,9.58%,1.92%,0.42%
"IBIT","NASD",45.29,1.87%,60546323,48004.84,1.26,9.93%,25.81%,8.97%,18.37%,-8.78%,-28.85%,,4.46,-2.52,1.45,9.09,17.09%,22.65%,5.99%,0.82%
"IWM","NYSE",299.81,0.29%,13644653,23119.42,0.59,0.72%,3.90%,2.66%,12.71%,21.79%,27.07%,,-0.54,0.53,-7.85,-4.53,-0.07%,0.88%,10.61%,0.35%
"QQQ","NASD",721.11,1.37%,28491361,42216.47,0.67,1.43%,8.97%,-1.97%,18.36%,17.39%,25.74%,,1.52,2.20,2.66,5.95,0.64%,1.25%,10.14%,0.58%
"SLV","NYSE",62.77,1.92%,14356448,18115.78,0.79,1.80%,21.25%,-8.18%,-21.98%,-2.56%,79.39%,,2.11,0.99,-8.33,-2.20,7.11%,12.83%,-3.32%,1.78%
"SPY","NYSE",771.10,0.66%,34434685,50661.48,0.68,1.11%,5.71%,2.19%,11.87%,13.08%,19.25%,,-0.91,2.06,1.14,3.83,0.39%,2.35%,8.70%,0.34%
