"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3595.11,21.89,7.67%,3064715,6749.08,0.45,10.11%,-24.26%,-35.24%,-13.13%,-2.15%,,9.47%,-42.96%,-20.35%,44.80%,21.88%,9.34%,21.22%,13.86%,3.03%,-27.51%,-20.51%,10.56%
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6684.62,50.44,4.76%,2674686,3455.46,0.77,-0.26%,-10.52%,-23.26%,-51.41%,-31.06%,0.44%,7.13%,55.98%,261.98%,51.02%,50.90%,20.76%,79.73%,12.10%,4.79%,-0.73%,-32.30%,5.43%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2842.98,13.10,6.16%,8792200,13221.83,0.66,-1.58%,-33.09%,-48.87%,-31.02%,-19.29%,23.47%,7.59%,45.99%,-135.53%,198.65%,,28.75%,81.88%,29.46%,-7.66%,-42.18%,-31.56%,7.29%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",7673.34,21.53,5.13%,6078882,12322.38,0.49,2.52%,-31.39%,-41.65%,-13.78%,9.18%,248.38%,6.50%,-147.44%,-854.63%,42.08%,,4.25%,59.07%,11.73%,-7.29%,-29.95%,-16.81%,8.03%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",42129.83,70.43,8.44%,16505903,26363.36,0.63,5.21%,-29.89%,-10.63%,-12.04%,0.96%,57.17%,8.39%,47.53%,37.95%,63.46%,,3.34%,52.06%,7.78%,-1.16%,-26.24%,-9.46%,11.19%
"WT","NYSE","WisdomTree Inc","Financial","Asset Management",3210.23,20.99,8.36%,5859490,2966.30,1.98,6.49%,16.35%,26.29%,29.57%,72.19%,69.96%,4.59%,36.71%,65.68%,57.31%,18.38%,1.36%,106.35%,11.47%,7.22%,12.07%,34.35%,7.86%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",10508.20,17.42,0.81%,20975402,37682.22,0.56,-2.79%,21.31%,-20.38%,-30.60%,-35.84%,-45.01%,8.47%,-218.15%,51.19%,2167.95%,,8.98%,33.28%,8.33%,6.87%,6.47%,-30.75%,2.71%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",12619.54,112.08,4.13%,3478961,4690.25,0.74,7.16%,15.38%,45.60%,100.75%,143.97%,466.63%,12.52%,-47.04%,-52.18%,225.54%,,2.15%,78.82%,11.59%,8.58%,0.28%,59.32%,7.87%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",8843.56,110.21,16.85%,11935391,11793.87,1.01,12.67%,-8.88%,-39.94%,152.72%,216.15%,411.89%,13.03%,497.41%,-2.56%,51.36%,,4.96%,71.93%,13.10%,3.87%,-22.46%,21.86%,22.73%
"ANET","NYSE","Arista Networks Inc","Technology","Computer Hardware",232813.97,184.89,2.52%,8323019,9661.92,0.86,8.27%,15.56%,7.06%,30.44%,41.11%,57.26%,5.99%,22.13%,26.22%,35.13%,22.43%,1.00%,72.21%,1.90%,5.77%,10.40%,26.57%,6.00%
