"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2501.95,20.89,-8.18%,2193912,2295.13,0.96,-2.79%,17.43%,-19.31%,,-9.21%,,7.75%,300.91%,,99.53%,,22.24%,25.28%,16.21%,18.63%,12.24%,-8.42%,-3.24%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",4481.42,26.77,0.87%,3755350,6314.01,0.59,11.26%,27.84%,-32.00%,28.58%,19.67%,-47.25%,8.94%,-38.95%,-2.13%,656.85%,20.18%,9.00%,27.10%,12.71%,20.97%,1.38%,-2.51%,5.77%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3810.89,17.56,3.60%,20499631,13143.70,1.56,17.62%,18.25%,-50.78%,3.05%,8.19%,67.40%,9.35%,45.99%,-135.53%,198.65%,,28.05%,85.51%,25.46%,23.87%,-6.98%,-8.90%,22.88%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",8820.96,24.75,1.02%,4406374,11767.34,0.37,8.93%,-0.60%,-39.25%,14.32%,25.51%,267.21%,6.15%,-97.12%,-854.63%,42.08%,,3.91%,56.46%,10.30%,11.45%,-7.78%,-5.84%,4.17%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",3299.90,13.20,-2.15%,16213486,35922.86,0.45,11.58%,41.03%,15.18%,46.50%,73.68%,36.65%,8.53%,66.94%,86.71%,89.56%,59.63%,8.15%,50.98%,16.22%,28.51%,10.39%,29.42%,1.93%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",47927.88,80.10,-1.32%,17171702,25035.55,0.69,5.85%,5.12%,-35.48%,15.05%,14.82%,86.28%,8.10%,28.47%,39.33%,61.99%,,1.92%,51.66%,7.78%,12.44%,-7.11%,2.28%,2.04%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",11033.01,18.29,2.24%,24252721,36223.66,0.67,-0.05%,15.83%,-13.64%,-6.06%,-32.63%,-70.32%,4.76%,,51.19%,2167.95%,,8.46%,37.18%,7.23%,4.35%,12.59%,-23.30%,2.32%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11000.77,130.08,-5.79%,10632720,12065.79,0.88,4.72%,19.24%,-41.69%,168.76%,273.15%,465.07%,12.25%,384.62%,-74.24%,86.42%,,4.91%,66.71%,13.05%,15.12%,-3.37%,37.77%,-4.24%
"ANET","NYSE","Arista Networks Inc","Technology","Computer Hardware",256810.55,203.62,-3.27%,7898220,8761.71,0.90,5.88%,18.44%,44.73%,44.76%,55.40%,47.54%,4.50%,37.81%,35.96%,37.69%,29.03%,0.93%,72.34%,1.22%,11.73%,17.43%,37.54%,-2.94%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",6214.77,18.62,1.09%,19284833,37357.36,0.52,12.64%,22.10%,1.11%,13.33%,-15.94%,8.00%,6.05%,-17.61%,-18.72%,185.29%,-4.82%,15.64%,54.88%,19.33%,16.90%,4.01%,-10.18%,1.64%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",25331.54,39.16,4.12%,121969987,55745.17,2.19,33.29%,45.63%,22.37%,22.22%,33.79%,-15.00%,6.87%,15.54%,418.57%,93.16%,18.32%,7.87%,65.07%,16.23%,31.31%,26.47%,22.86%,2.30%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",26229.26,78.32,6.70%,2903853,4167.73,0.70,2.27%,-4.15%,23.28%,38.52%,5.23%,0.78%,4.17%,734.65%,3549.38%,33.75%,158.06%,0.98%,74.71%,5.47%,5.14%,4.11%,18.15%,6.27%
