"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2160.09,12.53,2.70%,2042375,1677.97,1.22,-13.11%,-40.95%,-32.63%,,-39.61%,,6.46%,,-3159.49%,47.42%,,30.23%,23.15%,3.67%,-22.77%,-31.63%,-32.50%,1.29%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",15955.34,26.45,14.70%,66445787,38855.44,1.71,3.20%,43.52%,47.85%,29.98%,-2.58%,-41.04%,6.52%,-263.41%,51.19%,2167.95%,,8.97%,41.38%,8.03%,22.33%,45.12%,18.36%,10.85%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",112133.54,124.72,16.57%,51281716,24437.12,2.10,13.63%,34.40%,41.20%,54.82%,10.27%,23.71%,4.99%,3.95%,44.87%,34.50%,19.77%,6.44%,67.70%,4.35%,22.45%,22.42%,31.19%,9.60%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",10857.92,88.09,9.18%,5457705,4525.67,1.21,1.10%,-5.03%,-31.05%,71.51%,91.75%,218.36%,6.83%,-119.47%,-207.87%,81.44%,,0.34%,79.05%,12.12%,4.61%,-8.51%,17.70%,8.93%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",24178.97,62.13,-0.43%,7677890,16701.46,0.46,1.12%,-9.14%,-42.09%,-33.81%,-14.46%,37.39%,5.66%,-85.76%,-88.00%,2626.64%,,1.52%,48.06%,31.76%,-5.19%,-6.99%,-23.65%,-1.24%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",76009.08,847.37,-2.67%,3291187,4971.04,0.66,-11.38%,2.55%,-10.34%,30.20%,129.90%,531.80%,5.17%,148.16%,-2957.51%,109.34%,75.44%,3.51%,95.13%,8.32%,-4.18%,3.84%,24.24%,-3.05%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",32625.55,98.15,6.19%,2664067,3091.61,0.86,-1.10%,17.21%,25.02%,60.56%,46.47%,26.01%,7.69%,34.86%,50.54%,37.73%,27.82%,0.42%,83.64%,2.79%,-6.12%,12.56%,30.35%,6.94%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24879.28,37.87,2.35%,34230620,56413.32,0.61,-1.53%,24.90%,-19.25%,17.46%,29.38%,-5.56%,5.08%,19.51%,445.49%,93.16%,18.32%,23.74%,71.54%,15.94%,3.44%,20.04%,20.83%,3.75%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",227680.09,1554.99,0.10%,8557672,13970.54,0.61,4.72%,15.14%,-11.63%,174.93%,555.06%,2833.39%,6.56%,200.85%,28016.32%,371.59%,57.27%,1.61%,81.70%,5.32%,3.43%,-0.46%,56.03%,0.68%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",25070.40,74.30,0.28%,3902575,4406.34,0.89,-4.12%,-5.31%,8.15%,41.52%,-0.17%,-12.91%,8.39%,-64.31%,2187.18%,33.55%,-10.37%,5.94%,78.17%,5.10%,-1.87%,-3.73%,11.74%,-1.02%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2775.37,28.52,1.24%,3347644,4348.31,0.77,-6.37%,-5.56%,-11.62%,-0.31%,-34.78%,-55.76%,5.47%,-58.25%,185.50%,41.75%,21.18%,0.64%,60.83%,29.77%,-3.90%,-6.11%,-16.34%,0.39%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",69375.92,235.55,8.41%,15575708,14522.81,1.07,8.13%,0.52%,-19.16%,47.23%,171.09%,349.09%,6.11%,251.46%,431.21%,165.52%,118.07%,1.66%,85.13%,6.60%,8.62%,3.49%,23.63%,7.56%
"CLS","NYSE","Celestica Inc","Technology","Electronic Components",39073.92,309.84,11.55%,3753665,2378.55,1.58,-2.38%,-14.59%,-27.16%,16.56%,4.81%,46.24%,4.30%,85.53%,74.34%,62.39%,63.73%,1.17%,67.53%,3.00%,-0.38%,-5.65%,-5.55%,9.62%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",29653.74,41.51,0.73%,7898398,11933.41,0.66,8.81%,14.70%,-4.24%,-37.18%,-48.77%,-68.90%,4.95%,6.75%,37.20%,35.93%,15.77%,3.37%,80.24%,2.19%,7.70%,-8.51%,-31.05%,-0.57%
"RSI","NYSE","Rush Street Interactive Inc","Consumer Cyclical","Gambling",3095.42,26.77,2.29%,2306988,2795.90,0.83,2.18%,3.28%,2.06%,28.21%,37.78%,25.80%,4.05%,67.54%,-18.96%,46.27%,42.21%,10.72%,109.44%,6.57%,4.52%,-7.30%,13.85%,0.79%
