"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2574.20,14.86,0.95%,4505552,10962.32,0.41,-7.76%,6.45%,-56.07%,-20.19%,-8.44%,70.61%,4.53%,12.50%,-33.24%,309.77%,,12.41%,78.84%,23.54%,-11.92%,-8.02%,-24.67%,0.13%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",13910.40,23.06,-1.33%,26592197,39178.51,0.68,-7.43%,27.40%,36.45%,9.19%,-15.06%,-45.73%,6.83%,,51.19%,2167.95%,,8.97%,41.34%,8.03%,8.70%,28.27%,3.01%,-0.13%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",96192.81,106.99,3.36%,16554768,24590.04,0.67,-1.43%,14.42%,29.14%,30.14%,-5.40%,6.10%,4.52%,2.86%,44.87%,34.50%,18.83%,6.44%,67.59%,4.35%,6.82%,5.59%,12.56%,3.15%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",9944.58,80.68,4.01%,3703690,4524.48,0.82,-5.08%,-20.25%,-38.55%,48.83%,75.62%,194.45%,6.71%,-119.47%,-207.87%,81.44%,,0.34%,79.06%,12.12%,-4.34%,-16.69%,8.17%,5.17%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",24284.06,62.40,11.83%,19741322,16726.93,1.18,4.21%,-11.25%,-42.08%,-40.51%,-14.09%,27.97%,4.72%,-85.76%,-88.00%,2626.64%,,1.52%,48.04%,31.76%,-5.16%,-6.75%,-23.32%,6.78%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",78091.02,870.58,0.19%,2771146,5054.75,0.55,-7.29%,2.49%,-7.19%,27.88%,136.19%,556.77%,5.88%,148.16%,-2957.51%,109.34%,75.44%,3.51%,94.73%,8.31%,-1.50%,6.70%,28.22%,0.33%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",30724.18,92.43,-1.44%,2589737,3110.08,0.83,-15.12%,10.14%,14.34%,50.64%,37.93%,19.31%,8.15%,34.86%,50.54%,37.73%,27.82%,0.42%,83.66%,2.79%,-11.13%,6.62%,22.86%,-1.45%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24307.72,37.00,0.79%,32927039,56751.26,0.58,-1.04%,16.76%,-21.97%,13.32%,26.41%,-9.27%,4.37%,19.51%,445.49%,93.16%,18.32%,23.74%,72.64%,16.19%,2.25%,17.68%,18.08%,-1.73%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",227447.29,1553.40,1.08%,8867221,13941.72,0.64,3.60%,8.81%,-15.18%,159.31%,554.39%,2941.71%,6.37%,199.10%,28016.32%,371.59%,57.27%,1.61%,81.55%,5.32%,4.35%,-1.02%,56.89%,1.42%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",24999.54,74.09,5.93%,5919345,4387.52,1.35,-3.10%,-5.16%,11.80%,46.08%,-0.46%,-9.89%,7.09%,-64.54%,2187.18%,33.55%,-10.38%,5.94%,78.17%,5.10%,-2.30%,-4.08%,11.46%,6.80%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",5492.77,14.55,2.11%,4916735,5484.47,0.90,2.39%,-29.40%,-14.16%,7.22%,-49.67%,,4.92%,104.95%,107.69%,26.61%,,5.35%,26.66%,21.97%,-12.17%,-19.99%,-26.85%,2.32%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",63994.90,217.28,1.71%,9126776,14582.43,0.63,-0.43%,-4.75%,-24.38%,31.86%,150.06%,323.14%,6.26%,251.37%,431.21%,165.52%,116.38%,1.66%,84.79%,6.60%,0.34%,-5.29%,14.41%,3.47%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",29439.43,41.21,1.33%,6533478,11973.12,0.55,9.72%,11.38%,-5.65%,-38.86%,-49.14%,-67.92%,5.34%,6.75%,37.20%,35.93%,15.77%,3.37%,80.23%,2.19%,7.68%,-9.43%,-31.89%,3.31%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",22018.37,21.42,6.04%,35850748,38438.66,0.93,-0.09%,32.14%,18.02%,-9.85%,20.13%,56.81%,5.09%,33.53%,7.09%,124.47%,26.60%,1.26%,78.46%,4.55%,8.10%,23.49%,13.49%,3.63%
"EQX","AMEX","Equinox Gold Corp","Basic Materials","Gold",14745.02,12.63,3.69%,9579458,14364.16,0.67,-7.34%,31.84%,12.57%,-26.36%,-10.04%,38.18%,4.33%,70.81%,459.24%,60.83%,38.67%,2.96%,50.12%,4.04%,1.97%,18.93%,-4.83%,0.72%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",2819.04,13.59,0.00%,3630924,5570.02,0.65,-2.23%,0.52%,-4.63%,-28.02%,-31.19%,-18.33%,4.26%,,127.27%,31.55%,,11.08%,114.17%,11.91%,0.70%,-22.65%,-28.12%,0.07%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9362.66,30.33,1.68%,4571039,5999.25,0.76,-2.91%,-0.16%,47.95%,101.53%,111.06%,84.60%,5.53%,202.01%,221.42%,70.40%,,8.84%,61.57%,6.54%,0.00%,0.19%,49.36%,1.10%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4040.41,52.77,6.31%,3141628,2851.70,1.10,1.85%,-8.89%,-28.88%,5.48%,14.79%,76.67%,4.69%,59.85%,-13.90%,46.92%,84.02%,13.10%,106.86%,27.85%,-6.25%,-13.23%,-11.22%,6.76%
"VG","NYSE","Venture Global Inc","Energy","Oil & Gas Midstream",36826.36,14.73,-2.51%,13959514,14188.30,0.98,3.01%,14.72%,17.65%,31.99%,115.98%,13.31%,4.39%,91.77%,235.77%,47.63%,13.74%,3.62%,18.79%,8.24%,4.58%,11.65%,30.17%,-0.14%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5103.23,17.69,0.31%,9789108,6454.83,1.52,-3.02%,33.21%,-11.37%,-9.51%,100.79%,302.96%,6.02%,212.78%,235.56%,497.89%,,16.05%,47.18%,11.47%,7.95%,16.40%,19.19%,-1.94%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",9742.07,54.70,1.79%,3248284,5926.48,0.55,-7.77%,15.23%,-20.20%,-11.22%,8.27%,-18.73%,5.21%,107.20%,39.60%,119.66%,,8.21%,79.02%,20.16%,-2.25%,6.30%,-5.18%,1.85%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",41304.53,184.52,6.89%,6952545,6909.60,1.01,1.30%,-18.77%,-14.15%,,-47.28%,,4.71%,,-237.28%,74.32%,,79.53%,30.76%,16.50%,-11.44%,-8.66%,-14.73%,8.54%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",2918.95,10.74,3.77%,9700282,12145.12,0.80,0.66%,-5.62%,-45.51%,35.78%,-4.19%,-24.58%,7.73%,-64.86%,50.81%,47.05%,-11.14%,37.16%,57.20%,39.06%,6.35%,-8.39%,-10.34%,3.27%
"FIG","NYSE","Figma Inc","Technology","Software - Application",13714.34,25.73,-5.40%,9598223,20495.82,0.47,-4.81%,-5.13%,12.90%,-13.19%,-31.15%,-60.76%,7.28%,-36.54%,-13387.50%,48.25%,2.64%,11.63%,39.10%,18.67%,-2.32%,7.70%,-1.28%,-3.92%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",11310.43,91.73,-0.05%,2203182,2691.02,0.82,-1.15%,6.39%,9.38%,134.06%,46.86%,91.58%,7.66%,19.55%,81.82%,28.73%,20.47%,7.83%,93.20%,7.79%,-0.41%,3.42%,40.32%,-0.55%
"TEAM","NASD","Atlassian Corp","Technology","Software - Application",47195.20,186.44,-0.32%,3544765,4668.96,0.76,10.67%,69.01%,83.63%,142.73%,14.99%,7.97%,6.12%,-6.08%,703.74%,27.60%,13.21%,1.49%,63.92%,7.48%,11.61%,53.64%,71.30%,-0.60%
"MDB","NASD","MongoDB Inc","Technology","Software - Infrastructure",30194.15,375.40,-13.54%,7351552,1557.82,4.72,-7.56%,-1.22%,1.92%,51.36%,-10.55%,17.94%,4.60%,30.44%,186.04%,30.50%,24.46%,2.26%,93.49%,3.67%,-11.92%,1.37%,9.72%,-1.02%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",55482.93,204.09,2.28%,10716572,20936.18,0.51,-4.60%,-9.59%,-18.91%,108.72%,143.82%,210.54%,4.36%,-4.59%,-127.74%,454.04%,,26.00%,63.16%,24.99%,-7.48%,-4.93%,33.00%,4.31%
"RBRK","NYSE","Rubrik Inc","Technology","Software - Infrastructure",17516.39,87.18,-1.38%,3203413,3701.65,0.87,-9.31%,7.64%,9.72%,58.88%,13.99%,-0.82%,8.34%,5054.68%,39.09%,37.89%,,4.77%,62.78%,9.81%,-9.57%,1.67%,26.90%,-2.04%
"ZETA","NYSE","Zeta Global Holdings Corp","Technology","Software - Infrastructure",7640.86,30.44,-3.55%,8656017,8904.25,0.97,7.83%,25.47%,30.81%,62.26%,49.58%,64.27%,5.04%,32.96%,154.07%,43.55%,25.23%,1.51%,75.76%,10.38%,5.48%,25.24%,52.60%,-1.62%
"DKS","NYSE","Dicks Sporting Goods Inc","Consumer Cyclical","Specialty Retail",12292.33,137.34,3.30%,3194607,2360.36,1.35,5.92%,-31.58%,-38.73%,-31.44%,-30.63%,-34.37%,4.33%,-11.32%,-25.63%,53.21%,7.02%,4.05%,78.13%,9.87%,-21.08%,-31.03%,-34.01%,3.26%
"UUUU","AMEX","Energy Fuels Inc","Energy","Uranium",3572.00,14.29,0.49%,4007844,8317.96,0.48,-8.98%,11.12%,-20.61%,-34.48%,-1.72%,25.79%,5.25%,34.21%,-34.98%,496.11%,,6.41%,73.58%,21.56%,-2.54%,5.46%,-17.83%,0.63%
