"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2103.20,12.20,5.72%,2159580,1315.11,1.64,-2.63%,-36.16%,-44.77%,,-41.20%,,6.75%,,-3159.49%,47.42%,,30.96%,23.15%,6.95%,-14.06%,-29.94%,-32.63%,4.27%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",15098.76,25.03,3.43%,62611699,38446.89,1.63,-5.37%,39.91%,51.51%,21.80%,-7.81%,-47.63%,6.32%,-263.44%,51.19%,2167.95%,,8.98%,41.38%,6.94%,7.79%,29.51%,12.54%,2.12%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",101209.70,112.57,-0.67%,19631265,24098.32,0.81,-9.74%,18.61%,22.05%,47.88%,-0.47%,-4.40%,6.18%,4.35%,44.87%,34.50%,20.51%,6.63%,67.71%,4.67%,5.14%,8.83%,18.30%,-0.69%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",12153.39,98.60,8.83%,5674052,4586.86,1.24,11.93%,8.63%,-15.23%,103.13%,114.63%,208.51%,8.70%,-119.47%,-207.87%,81.44%,,0.35%,79.04%,13.36%,14.28%,4.62%,29.19%,8.21%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",23295.56,59.86,-0.08%,6620433,15874.44,0.42,-3.65%,-19.45%,-38.64%,-31.27%,-17.58%,56.01%,6.49%,-130.65%,-88.00%,2626.64%,,1.54%,48.05%,34.18%,-5.22%,-7.96%,-26.60%,-1.04%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",83154.59,927.03,-0.93%,3394778,4796.79,0.71,9.40%,-0.58%,4.21%,50.47%,151.51%,462.25%,7.32%,148.16%,-2957.51%,109.34%,75.44%,3.64%,95.11%,8.15%,2.66%,12.17%,32.56%,-1.96%
"VIAV","NASD","Viavi Solutions Inc","Technology","Communication Equipment",9561.55,38.75,3.61%,4730917,6101.81,0.78,15.22%,-10.11%,-22.87%,30.21%,117.45%,216.07%,5.47%,64.43%,255.97%,52.53%,35.88%,2.63%,98.48%,3.95%,1.44%,-0.89%,9.90%,1.43%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",26344.31,40.10,7.28%,46272064,53825.61,0.86,5.89%,6.62%,25.43%,29.77%,37.00%,-8.76%,5.60%,19.52%,445.49%,93.16%,18.32%,23.52%,71.55%,16.33%,5.87%,23.29%,27.34%,6.20%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",239153.48,1633.35,-3.50%,9321510,13942.86,0.67,5.04%,21.50%,-13.19%,163.95%,588.07%,1837.54%,5.36%,198.84%,28016.32%,371.59%,54.54%,1.65%,81.69%,4.16%,1.95%,7.61%,58.01%,-4.68%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",81215.91,275.75,6.68%,13583216,15019.93,0.90,17.07%,16.27%,10.80%,75.45%,217.36%,309.79%,7.48%,255.13%,431.21%,165.52%,118.32%,1.74%,85.13%,6.94%,21.04%,22.17%,41.65%,2.69%
"CLS","NYSE","Celestica Inc","Technology","Electronic Components",43703.42,346.55,6.56%,2548637,2393.93,1.06,11.85%,2.09%,-10.19%,30.83%,17.23%,41.02%,6.02%,85.53%,74.34%,62.39%,63.73%,1.35%,67.62%,3.19%,11.11%,6.31%,5.38%,5.32%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",32504.10,45.50,1.38%,6343777,11919.68,0.53,9.61%,28.02%,4.62%,-19.18%,-43.85%,-65.78%,4.69%,6.75%,37.20%,35.93%,15.77%,3.26%,80.23%,3.70%,12.44%,1.98%,-22.76%,0.44%
"RSI","NYSE","Rush Street Interactive Inc","Consumer Cyclical","Gambling",6125.77,26.43,0.27%,2179979,2838.77,0.77,-1.27%,8.86%,-9.83%,26.88%,36.03%,22.59%,4.12%,67.54%,-18.96%,46.27%,42.21%,11.34%,110.96%,6.84%,1.30%,-7.12%,11.29%,-1.56%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",10115.87,32.77,0.58%,7097824,5445.17,1.30,1.64%,10.67%,13.35%,152.08%,128.04%,68.66%,6.11%,202.01%,221.42%,70.40%,,8.88%,61.57%,6.51%,3.91%,7.04%,57.08%,-0.82%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",7700.61,26.42,2.48%,10056399,18396.89,0.55,1.97%,-15.18%,-36.29%,-3.86%,7.75%,53.78%,5.67%,15.38%,-62.41%,580.68%,,5.20%,74.51%,22.22%,-3.03%,-7.07%,-18.20%,0.30%
"DASH","NASD","DoorDash Inc","Consumer Cyclical","Internet Retail",87509.77,201.95,0.46%,2176262,4422.73,0.49,-9.03%,-4.96%,30.64%,24.85%,-10.83%,-22.38%,4.61%,22.72%,-29.98%,35.63%,50.23%,3.86%,82.55%,4.82%,-8.17%,-1.40%,7.12%,-0.05%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5162.11,67.42,5.10%,3107319,2959.43,1.05,26.80%,9.09%,-11.34%,26.42%,46.66%,122.51%,5.89%,72.44%,-13.90%,46.92%,91.58%,13.17%,106.86%,27.89%,17.97%,14.39%,12.41%,2.63%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4468.57,15.49,-6.52%,11172627,6496.93,1.72,-13.17%,7.79%,-9.26%,-26.45%,75.82%,241.19%,7.02%,212.78%,235.56%,497.89%,,16.08%,47.18%,11.24%,-11.45%,0.98%,2.02%,-9.20%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4247.18,64.77,0.11%,6468186,10372.77,0.62,15.25%,-17.46%,-26.68%,38.60%,296.15%,1810.62%,10.04%,308.78%,208.25%,164.77%,,26.75%,71.64%,14.63%,-4.77%,3.32%,16.14%,-2.54%
"TER","NASD","Teradyne Inc","Technology","Semiconductor Equipment & Materials",59365.71,379.72,2.57%,2392628,3844.97,0.62,12.15%,-5.72%,-0.44%,32.49%,96.18%,228.59%,4.03%,132.49%,385.31%,103.99%,57.45%,3.67%,99.85%,4.53%,1.88%,3.80%,18.45%,-0.17%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",50522.34,291.22,2.35%,2311256,4819.53,0.48,2.97%,-8.65%,-20.75%,142.89%,75.05%,25.04%,8.51%,117.07%,190.33%,104.45%,64.96%,4.28%,74.57%,6.33%,-0.66%,-8.57%,27.64%,-0.36%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",842569.32,516.13,2.49%,18791055,25761.89,0.73,13.15%,6.87%,5.67%,161.01%,141.00%,231.55%,4.19%,82.72%,158.80%,50.11%,76.20%,3.65%,75.19%,2.57%,7.07%,3.94%,48.78%,1.06%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",42963.25,191.93,0.31%,3406385,7083.47,0.48,0.78%,-26.76%,-15.28%,,-45.16%,,7.83%,,-237.28%,74.32%,,79.48%,30.75%,13.89%,-2.84%,-4.89%,-10.72%,-0.24%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",3250.52,11.96,3.73%,6960540,11806.25,0.59,0.42%,32.59%,-32.24%,62.94%,6.69%,-15.24%,7.03%,-64.86%,50.81%,47.05%,-11.14%,37.30%,57.22%,38.21%,9.63%,6.64%,-0.58%,0.67%
"FIG","NYSE","Figma Inc","Technology","Software - Application",12365.82,23.20,4.79%,13497164,20677.39,0.65,-8.01%,-2.32%,19.96%,-11.35%,-37.92%,-58.54%,5.67%,-36.54%,-13387.50%,48.25%,2.64%,11.11%,39.15%,17.27%,-10.54%,-5.17%,-9.65%,5.94%
"NAVN","NASD","Navan Inc","Technology","Software - Application",5346.04,21.02,3.75%,6279808,4173.63,1.50,-24.14%,-26.96%,-7.11%,136.71%,23.07%,,5.73%,,26.99%,35.38%,,12.67%,35.36%,8.12%,-24.08%,-22.17%,15.92%,1.99%
"SNOW","NYSE","Snowflake Inc","Technology","Software - Application",116067.66,328.99,-0.22%,4482232,5633.49,0.80,-7.71%,-0.98%,36.86%,85.61%,49.98%,46.52%,4.90%,77.22%,38.26%,35.09%,49.96%,6.37%,79.61%,5.29%,0.42%,8.40%,49.10%,-0.26%
"CRWV","NASD","CoreWeave Inc","Technology","Software - Infrastructure",49081.24,88.99,-0.15%,17578414,28316.43,0.62,5.24%,-17.40%,-7.05%,11.43%,24.27%,-21.03%,7.15%,-162.99%,-79.20%,112.32%,,32.99%,61.82%,15.96%,-1.16%,4.05%,-3.15%,-2.29%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",61045.10,224.55,-1.56%,11163124,20900.78,0.53,6.61%,-13.37%,1.04%,107.84%,168.26%,151.77%,6.84%,-15.31%,-127.74%,454.04%,13.28%,26.06%,63.29%,20.40%,-0.56%,6.08%,42.39%,-4.37%
"NET","NYSE","Cloudflare Inc","Technology","Software - Infrastructure",109149.11,306.53,-1.49%,2433872,3418.06,0.71,7.74%,-1.58%,34.77%,44.51%,55.48%,36.45%,5.09%,35.64%,-230.37%,35.87%,34.44%,0.92%,81.61%,2.13%,4.23%,7.52%,36.49%,-2.01%
"ZETA","NYSE","Zeta Global Holdings Corp","Technology","Software - Infrastructure",7575.59,30.18,-1.24%,3353904,8732.77,0.38,-7.65%,5.71%,50.45%,67.20%,48.30%,45.38%,4.74%,32.96%,154.07%,43.55%,25.23%,1.56%,76.01%,11.05%,1.26%,17.40%,48.23%,-1.24%
"DKS","NYSE","Dicks Sporting Goods Inc","Consumer Cyclical","Specialty Retail",12007.80,135.03,1.42%,2536450,2555.43,0.99,-3.39%,-33.37%,-39.71%,-31.66%,-31.79%,-41.53%,4.35%,-11.47%,-25.63%,53.21%,5.07%,4.04%,78.64%,13.09%,-11.80%,-27.92%,-34.43%,2.14%
