"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",4093.04,24.45,3.47%,2098207,5886.84,0.36,-8.32%,18.12%,-42.95%,22.37%,9.30%,-47.16%,7.40%,-33.26%,-2.13%,656.85%,19.62%,17.03%,36.64%,10.64%,2.88%,-2.46%,-11.00%,1.28%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",4193.89,18.32,2.18%,8158613,13049.28,0.63,-3.63%,33.63%,-46.50%,4.39%,12.88%,112.04%,7.23%,8.81%,-33.24%,309.77%,,26.12%,78.84%,23.58%,16.58%,4.47%,-5.97%,-2.24%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",7944.21,22.29,0.54%,3851181,11352.04,0.34,-9.72%,-0.31%,-47.53%,-6.74%,13.03%,243.98%,4.73%,-97.12%,-854.63%,42.08%,,6.36%,62.02%,10.25%,-1.05%,-12.09%,-16.17%,-0.71%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",3004.91,12.02,2.12%,11418908,31972.15,0.36,-11.49%,29.53%,-21.69%,50.44%,58.16%,38.16%,7.23%,66.94%,86.71%,89.56%,59.63%,10.58%,59.52%,16.17%,5.38%,6.13%,16.18%,0.17%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",43422.30,72.57,-0.52%,12476290,24030.82,0.52,-9.57%,3.69%,-42.15%,2.41%,4.03%,74.74%,5.36%,25.79%,39.33%,61.99%,,2.04%,54.65%,7.77%,-2.03%,-11.56%,-7.82%,-2.13%
"TPG","NASD","TPG Inc","Financial","Asset Management",20149.10,52.40,1.61%,2057276,2584.02,0.80,-1.19%,24.67%,25.51%,17.73%,-17.92%,-12.80%,4.18%,18.17%,832.83%,99.01%,21.12%,0.39%,87.91%,7.64%,7.38%,17.09%,6.31%,0.13%
"HSAI","NASD","Hesai Group ADR","Consumer Cyclical","Auto Parts",2485.67,19.10,2.58%,2278250,1811.90,1.26,4.89%,29.40%,-8.61%,-31.20%,-14.73%,-17.17%,5.91%,11.82%,41.56%,29.50%,43.12%,3.37%,33.18%,7.42%,6.84%,13.03%,-10.16%,1.06%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",13771.66,22.83,5.84%,57707260,36625.98,1.58,26.27%,37.61%,16.42%,13.41%,-15.91%,-52.17%,6.58%,,51.19%,2167.95%,,15.44%,41.35%,7.23%,23.20%,37.10%,-0.71%,2.61%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",97217.76,108.13,13.70%,50061117,25836.66,1.94,13.15%,6.45%,42.43%,42.07%,-4.39%,1.72%,5.25%,1.90%,44.87%,34.50%,18.32%,4.26%,66.49%,4.36%,15.18%,7.80%,12.54%,6.95%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",9966.76,80.86,-8.79%,9555267,4455.29,2.14,-5.36%,-31.28%,-23.18%,50.24%,76.01%,278.38%,7.89%,-119.47%,-207.87%,81.44%,,9.13%,79.06%,11.13%,-12.54%,-21.50%,10.65%,-12.50%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",10555.93,124.82,-3.32%,8467246,12191.34,0.69,-16.94%,11.43%,-29.40%,141.52%,258.06%,426.67%,13.28%,384.62%,-74.24%,86.42%,,6.34%,61.39%,13.06%,2.94%,-3.17%,28.13%,-3.52%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",286592.07,442.08,1.68%,3664204,8681.65,0.42,-9.93%,0.62%,74.87%,261.56%,251.19%,245.83%,5.67%,82.48%,281.26%,87.49%,38.06%,0.27%,37.45%,4.38%,-0.44%,3.29%,86.47%,0.62%
"IONQ","NYSE","IonQ Inc","Technology","Computer Hardware",18174.49,44.86,8.02%,19522968,24287.81,0.80,-3.03%,31.67%,-23.82%,40.63%,-0.02%,20.69%,6.26%,-89.38%,-620.99%,286.83%,-12.50%,0.19%,48.75%,12.59%,9.18%,0.71%,-0.00%,6.30%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",5977.79,17.91,11.48%,23026106,36294.26,0.63,-4.84%,20.61%,-18.74%,12.50%,-19.14%,25.51%,6.05%,-17.61%,-18.72%,185.29%,-4.82%,19.52%,51.87%,19.33%,6.33%,2.76%,-10.67%,9.78%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24089.55,37.24,2.03%,36219228,59015.74,0.61,-6.53%,19.36%,11.30%,14.87%,27.23%,-11.98%,5.88%,19.51%,418.57%,93.16%,18.32%,13.40%,71.51%,16.23%,13.38%,22.16%,18.40%,0.23%
"ERO","NYSE","Ero Copper Corp","Basic Materials","Copper",4111.51,39.42,9.44%,3801684,1213.85,3.13,16.63%,49.49%,47.53%,30.75%,39.34%,181.37%,4.89%,85.41%,24.55%,73.88%,26.83%,2.21%,74.54%,5.07%,23.63%,36.90%,40.00%,4.73%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",25797.24,77.03,2.64%,2384692,3984.94,0.60,-1.68%,8.17%,14.66%,50.77%,3.49%,3.41%,5.15%,734.62%,3549.38%,33.75%,158.06%,5.45%,78.74%,5.47%,2.42%,0.69%,16.05%,1.61%
"SOFI","NASD","SoFi Technologies Inc","Financial","Credit Services",24423.59,18.91,5.52%,62084164,76724.24,0.81,3.39%,13.57%,20.83%,-0.58%,-27.77%,-18.95%,4.39%,52.88%,40.48%,39.09%,39.63%,5.43%,51.36%,15.04%,6.51%,7.00%,-7.82%,4.02%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2770.55,38.42,1.24%,2372087,4395.55,0.54,-21.13%,1.94%,9.49%,106.34%,77.54%,29.27%,9.60%,-716.26%,27.46%,55.86%,,0.85%,50.22%,8.89%,-7.87%,-10.18%,30.51%,-2.76%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",27410.60,38.37,-0.67%,9796776,11913.85,0.82,0.37%,-19.31%,-16.84%,-38.11%,-52.65%,-66.59%,4.17%,6.80%,37.20%,35.93%,15.64%,5.65%,80.28%,3.81%,-3.14%,-17.85%,-39.17%,-0.96%
"RSI","NYSE","Rush Street Interactive Inc","Consumer Cyclical","Gambling",5979.76,25.80,0.74%,2511580,2782.00,0.90,0.86%,-17.62%,-5.84%,39.31%,32.78%,27.91%,4.36%,67.54%,-18.96%,46.27%,42.21%,7.13%,109.42%,7.36%,-2.76%,-12.44%,11.67%,0.98%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",21555.80,20.97,-0.66%,45720273,36281.32,1.26,11.48%,37.60%,17.61%,-14.86%,17.61%,79.69%,4.89%,33.66%,7.09%,124.47%,26.60%,24.28%,78.66%,5.32%,19.46%,25.19%,12.65%,-3.57%
"IAG","NYSE","Iamgold Corp","Basic Materials","Gold",12070.94,21.14,3.12%,5983757,5614.62,1.07,15.52%,43.52%,25.98%,-4.77%,28.20%,149.88%,4.29%,73.55%,191.88%,47.51%,23.74%,0.46%,69.08%,1.04%,24.08%,30.01%,21.27%,-0.14%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9890.53,32.04,1.49%,5353552,6207.93,0.86,-2.20%,10.79%,44.72%,142.18%,122.96%,107.78%,5.89%,202.01%,221.42%,70.40%,,1.06%,61.55%,7.09%,5.75%,6.87%,62.49%,1.94%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",7930.87,27.21,-5.03%,17852095,20220.02,0.88,-12.79%,-8.97%,-43.34%,-6.30%,10.97%,72.54%,6.62%,15.38%,-62.41%,580.68%,,2.92%,74.43%,27.67%,-5.49%,-17.23%,-15.76%,-6.91%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4079.47,53.28,-1.77%,3080385,2893.08,1.06,-15.83%,-11.76%,-27.44%,8.20%,15.90%,89.74%,7.65%,56.84%,-13.90%,46.92%,83.98%,5.73%,106.84%,29.00%,-5.42%,-18.16%,-10.28%,-3.13%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5339.77,18.51,4.64%,8483549,6318.94,1.34,22.66%,30.54%,-1.49%,25.58%,110.10%,332.48%,7.89%,213.46%,235.56%,497.89%,,35.24%,47.18%,12.87%,31.91%,21.84%,28.69%,2.83%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",10695.00,60.05,9.10%,8383639,6092.95,1.38,2.23%,34.49%,-2.74%,8.51%,18.86%,-12.05%,5.77%,108.39%,39.60%,119.66%,,4.55%,78.99%,19.54%,19.06%,15.99%,4.02%,5.93%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",9019.82,11.75,-1.43%,6966261,13131.73,0.53,-9.75%,9.00%,38.72%,14.08%,11.16%,38.40%,5.37%,284.92%,63.96%,109.07%,,17.94%,89.90%,6.68%,-4.17%,1.53%,17.08%,-2.16%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4638.65,70.74,-3.25%,8501871,10533.37,0.81,-13.35%,33.65%,-41.55%,138.34%,332.66%,2752.42%,13.95%,308.78%,208.25%,164.77%,,9.83%,71.53%,16.01%,2.37%,3.85%,35.94%,-6.21%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",49438.05,284.97,-1.91%,3003359,5428.02,0.55,-11.39%,-12.85%,-4.32%,119.75%,71.30%,60.52%,7.38%,114.72%,190.33%,104.45%,64.07%,6.65%,74.48%,6.42%,-7.34%,-18.79%,30.24%,-3.01%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",43903.42,196.13,-6.54%,7731555,6987.59,1.11,-10.43%,-10.85%,-30.42%,,-43.96%,,9.90%,,-237.28%,74.32%,,52.58%,30.75%,13.59%,-9.25%,-5.82%,-10.99%,-6.46%
"CRDO","NASD","Credo Technology Group Holding Ltd","Technology","Semiconductors",42996.21,230.57,-0.34%,2689355,7807.66,0.34,-11.29%,-2.51%,19.23%,85.85%,60.24%,107.98%,7.17%,78.48%,336.83%,157.02%,48.33%,0.17%,72.15%,3.63%,-0.92%,-4.54%,33.38%,-1.06%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6041.07,66.61,2.04%,2086954,3906.86,0.53,-21.49%,-26.99%,-33.17%,260.64%,282.16%,339.67%,10.08%,464.52%,105.90%,55.17%,120.20%,0.38%,82.81%,4.92%,-4.59%,-18.62%,47.74%,-1.00%
"AG","NYSE","First Majestic Silver Corp","Basic Materials","Silver",10395.47,21.09,-0.47%,12778810,11085.25,1.15,9.50%,28.21%,5.98%,-23.45%,26.59%,142.14%,4.61%,77.17%,103.07%,57.25%,30.08%,0.35%,48.23%,4.46%,17.32%,21.27%,9.58%,-3.70%
"EXK","NYSE","Endeavour Silver Corp","Basic Materials","Silver",3145.01,10.62,-3.19%,13060703,6964.29,1.88,-0.38%,34.26%,13.83%,-17.61%,12.98%,88.63%,5.59%,3928.57%,381.97%,149.32%,,5.80%,53.11%,8.04%,13.75%,22.79%,9.85%,-6.35%
"BRZE","NASD","Braze Inc","Technology","Software - Application",3498.34,31.06,1.14%,3315061,2676.95,1.24,7.36%,46.37%,32.68%,81.00%,-9.42%,21.64%,5.00%,66.62%,29.87%,30.20%,47.98%,15.22%,83.63%,13.70%,13.16%,25.92%,26.77%,1.70%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",3090.17,11.37,9.01%,28138282,12086.99,2.33,24.53%,-6.57%,-23.79%,46.14%,1.43%,-9.83%,9.80%,-63.45%,50.81%,47.05%,-11.14%,28.97%,57.19%,39.80%,12.87%,-11.49%,-7.32%,2.48%
"FIG","NYSE","Figma Inc","Technology","Software - Application",14444.56,27.10,-0.77%,10727177,21146.29,0.51,6.61%,35.50%,25.52%,3.87%,-27.48%,-62.75%,4.86%,-36.54%,-13387.50%,48.25%,2.64%,21.13%,39.08%,26.42%,7.20%,20.67%,1.41%,-0.37%
"CRWV","NASD","CoreWeave Inc","Technology","Software - Infrastructure",48452.49,87.85,-2.13%,22012070,29956.64,0.73,-16.54%,8.32%,-18.34%,-1.57%,22.68%,-3.24%,7.59%,-162.91%,-79.20%,112.32%,,21.54%,61.69%,17.63%,0.20%,-2.30%,-4.46%,-2.82%
"DLO","NASD","DLocal Limited","Technology","Software - Infrastructure",4279.62,15.17,5.79%,4464904,2602.89,1.72,7.06%,7.74%,23.94%,13.29%,7.28%,5.24%,4.59%,8.69%,23.13%,55.84%,19.95%,12.70%,23.70%,23.53%,3.72%,7.52%,13.58%,4.19%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",23345.46,39.94,2.46%,3132198,6044.44,0.52,0.38%,26.83%,32.47%,49.09%,12.67%,21.62%,4.49%,27.16%,294.10%,30.52%,26.80%,8.85%,68.24%,10.00%,3.02%,10.84%,18.89%,2.41%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",59571.63,219.13,-0.45%,20118458,21602.79,0.93,-21.09%,-0.83%,-0.36%,123.78%,161.79%,231.11%,8.57%,-7.25%,-127.74%,454.04%,,31.66%,63.16%,27.14%,2.65%,-1.78%,46.82%,-3.19%
