"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2106.64,12.22,4.89%,2846595,1305.33,2.18,-1.37%,-31.81%,-38.22%,,-41.11%,,7.42%,,-3159.49%,47.42%,,31.05%,23.15%,6.95%,-10.07%,-27.99%,-31.87%,1.24%
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",4966.04,37.47,7.86%,4271389,3345.43,1.28,-5.59%,-39.57%,-22.37%,-64.00%,-48.79%,-41.27%,7.05%,58.60%,106.03%,58.18%,54.53%,12.38%,89.47%,15.11%,-15.57%,-23.31%,-47.14%,5.11%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2687.42,10.75,2.48%,10284264,18599.82,0.55,-4.27%,-20.84%,-27.51%,12.68%,41.45%,18.65%,7.25%,67.06%,86.71%,89.56%,62.87%,7.08%,58.29%,17.20%,-3.26%,0.80%,0.06%,4.07%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",38032.12,63.55,1.60%,20271931,21136.35,0.96,-3.52%,-20.81%,-41.83%,-10.88%,-8.90%,17.60%,5.49%,25.20%,39.33%,61.99%,,4.88%,54.82%,7.70%,-4.54%,-10.44%,-20.68%,-0.20%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",14236.14,23.60,-8.39%,51681865,39179.51,1.32,-4.72%,30.53%,37.93%,0.90%,-13.08%,-55.56%,6.59%,-263.44%,51.19%,2167.95%,,8.75%,41.38%,6.94%,-1.04%,19.70%,6.36%,-4.03%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",99303.64,110.45,-3.39%,28573913,23539.91,1.21,-5.87%,15.58%,12.57%,46.66%,-2.34%,-3.81%,5.03%,4.36%,44.87%,34.50%,20.54%,6.62%,67.71%,4.67%,1.60%,6.90%,16.10%,-1.13%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",10734.66,87.09,-4.43%,3816205,4663.62,0.82,-12.46%,1.93%,-27.53%,70.13%,89.57%,154.69%,7.87%,-119.47%,-207.87%,81.44%,,0.47%,79.04%,13.24%,0.66%,-7.15%,13.37%,-3.24%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",22871.37,58.77,-2.05%,7137385,14821.35,0.48,-11.12%,-17.20%,-32.89%,-34.05%,-19.08%,43.45%,6.28%,-135.80%,-88.00%,2626.64%,,1.48%,48.05%,34.18%,-5.19%,-8.31%,-27.97%,-1.57%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",75254.71,838.96,0.47%,2854933,4782.30,0.60,-14.26%,-9.41%,-12.36%,34.27%,127.61%,397.10%,7.28%,148.54%,-2957.51%,109.34%,76.28%,3.61%,95.15%,8.15%,-5.95%,0.99%,19.04%,-0.44%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",32313.05,96.97,3.40%,3004109,2988.79,1.01,-4.12%,-17.93%,29.81%,54.29%,44.71%,11.77%,4.62%,34.86%,53.84%,37.73%,29.48%,0.52%,83.43%,2.41%,-3.53%,7.24%,27.83%,-1.57%
