"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",4077.97,24.36,5.50%,5281226,3426.25,1.54,16.17%,9.43%,-4.62%,-9.14%,8.90%,-35.32%,7.28%,-41.05%,-2.13%,656.85%,22.04%,19.58%,36.70%,10.75%,12.28%,8.78%,-12.35%,4.50%
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",4730.13,35.69,2.21%,4803685,3466.39,1.39,-0.17%,-26.23%,-23.12%,-58.50%,-51.22%,-47.05%,6.65%,58.60%,106.03%,58.18%,54.53%,12.54%,89.47%,12.08%,-4.33%,-23.56%,-48.76%,2.68%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3573.51,15.61,-0.57%,6565778,9327.11,0.70,12.14%,-3.10%,-21.12%,-18.82%,-3.82%,54.55%,8.20%,12.50%,-33.24%,309.77%,,12.81%,78.81%,23.78%,4.68%,2.59%,-22.53%,-1.20%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",6341.87,17.43,-1.08%,13973512,9438.95,1.48,6.15%,-17.63%,-35.61%,-46.20%,-11.61%,45.74%,5.60%,-33.25%,65.01%,58.14%,,4.34%,60.88%,10.28%,-0.62%,-14.55%,-36.20%,-2.68%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2904.91,11.62,0.17%,13246317,16212.13,0.82,8.19%,3.11%,6.31%,31.00%,52.89%,29.69%,6.87%,67.06%,86.71%,89.56%,62.87%,7.23%,58.28%,18.26%,6.29%,6.49%,5.95%,-1.53%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",44256.09,73.95,0.46%,18762209,20062.17,0.94,14.53%,11.74%,-12.53%,12.15%,6.01%,58.59%,6.55%,25.20%,39.33%,61.99%,,4.89%,54.86%,7.38%,12.23%,6.42%,-8.81%,-0.27%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",16624.92,27.56,-1.68%,31456066,39780.14,0.79,6.04%,10.64%,103.24%,41.55%,1.51%,-44.40%,4.83%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.76%,8.66%,27.94%,25.71%,-2.55%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",107350.42,119.40,-1.18%,13835497,21938.81,0.63,-0.35%,10.01%,20.98%,69.72%,5.57%,-2.65%,4.61%,5.00%,44.87%,34.50%,20.72%,6.57%,67.66%,4.75%,4.09%,14.54%,26.18%,-1.83%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",11933.98,96.82,-4.65%,2627716,4746.96,0.55,-1.94%,13.91%,-21.30%,91.42%,110.75%,177.58%,7.50%,-118.20%,-207.87%,81.44%,31.08%,0.47%,79.06%,14.84%,4.60%,3.52%,22.42%,-5.09%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",24054.45,61.81,1.23%,6416963,13125.15,0.49,5.62%,3.22%,-13.49%,-29.65%,-14.90%,25.15%,7.27%,-135.80%,-88.00%,2626.64%,,1.61%,48.05%,34.77%,1.68%,-1.57%,-24.18%,-0.27%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",84466.00,941.65,1.36%,3844846,4684.80,0.82,1.15%,0.28%,15.26%,36.71%,155.47%,491.82%,5.18%,148.54%,-2957.51%,109.34%,76.28%,4.04%,95.25%,7.45%,3.29%,9.61%,29.13%,0.60%
"VIAV","NASD","Viavi Solutions Inc","Technology","Communication Equipment",10037.79,40.68,9.27%,8401766,5364.16,1.57,15.05%,4.90%,-14.59%,18.12%,128.28%,231.00%,5.01%,64.37%,255.97%,52.53%,35.88%,3.03%,98.34%,4.61%,12.41%,6.88%,12.47%,7.38%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",41986.64,126.00,3.38%,6161660,4305.85,1.43,20.99%,15.70%,82.19%,103.09%,88.03%,50.95%,7.86%,34.73%,53.84%,37.73%,38.96%,0.26%,83.44%,2.16%,23.57%,31.22%,63.44%,2.54%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",5560.58,16.66,0.97%,17461831,19839.76,0.88,5.71%,4.52%,-9.26%,15.61%,-24.79%,-48.10%,6.22%,-17.61%,-18.72%,185.29%,-4.82%,2.08%,51.87%,19.07%,6.77%,3.80%,-10.37%,1.06%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",28420.32,43.26,4.22%,49129687,46643.83,1.05,10.67%,15.70%,41.23%,94.78%,47.80%,-6.44%,4.74%,19.50%,445.49%,93.16%,18.32%,23.02%,71.57%,16.62%,10.95%,23.49%,36.06%,3.00%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",260303.72,1777.80,1.38%,7214439,13721.10,0.53,-0.78%,18.57%,-14.97%,194.74%,648.93%,1785.46%,7.08%,199.85%,28016.32%,371.59%,54.54%,1.69%,81.88%,3.89%,6.85%,17.21%,60.46%,-0.79%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",24132.37,71.52,-0.07%,2526117,4368.34,0.58,0.44%,-6.46%,-10.03%,63.10%,-3.91%,-8.24%,4.84%,-64.07%,2187.18%,33.55%,-10.40%,6.03%,78.11%,5.74%,-0.33%,-3.08%,7.14%,-0.82%
