"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2549.95,14.72,-4.17%,4707294,11139.64,0.42,-11.33%,12.37%,-62.80%,-19.12%,-9.30%,67.84%,4.70%,12.50%,-33.24%,309.77%,,12.41%,78.84%,23.54%,-12.53%,-9.57%,-25.26%,-1.47%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",14097.40,23.37,-7.70%,40008561,39110.31,1.02,-5.84%,34.16%,30.05%,19.42%,-13.92%,-46.42%,7.36%,,51.19%,2167.95%,,8.97%,41.34%,8.03%,11.38%,31.16%,4.08%,-4.18%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",93064.01,103.51,-1.24%,22524099,24901.86,0.90,-7.65%,14.58%,17.41%,36.07%,-8.48%,-0.50%,5.51%,2.55%,44.87%,34.50%,18.85%,6.44%,67.59%,4.35%,4.09%,2.23%,8.81%,-1.74%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",77944.81,868.95,-5.01%,3828594,5118.70,0.75,-1.88%,11.42%,-15.57%,25.13%,135.75%,554.28%,5.69%,148.16%,-2957.51%,109.34%,75.44%,3.51%,94.74%,8.31%,-1.44%,6.61%,28.59%,-3.56%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",31172.94,93.78,0.89%,2692144,3136.22,0.86,-8.78%,17.02%,13.02%,51.90%,39.95%,20.83%,7.97%,34.86%,50.54%,37.73%,27.82%,0.42%,83.66%,2.79%,-9.45%,8.68%,24.73%,1.35%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",23746.70,36.71,-1.53%,26426982,57119.37,0.46,-4.55%,28.18%,-26.83%,19.65%,25.42%,-11.63%,5.01%,19.51%,445.49%,93.16%,18.32%,23.74%,72.64%,16.19%,2.39%,17.04%,17.19%,0.77%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",225026.98,1536.87,-1.90%,11670500,13909.72,0.84,3.79%,19.32%,-10.46%,171.82%,547.43%,2829.05%,6.43%,199.10%,28016.32%,371.59%,57.27%,1.61%,81.56%,5.32%,3.95%,-2.58%,56.26%,0.71%
"ERO","NYSE","Ero Copper Corp","Basic Materials","Copper",3631.73,34.82,-6.22%,2419864,1316.10,1.84,-13.81%,27.22%,8.14%,12.94%,23.08%,142.82%,4.74%,84.79%,24.55%,73.88%,27.69%,0.17%,74.58%,5.65%,-3.16%,16.07%,21.13%,-3.14%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",62919.88,213.63,3.55%,10737969,14575.67,0.74,-1.76%,-2.15%,-29.46%,39.61%,145.86%,303.53%,5.60%,251.37%,431.21%,165.52%,116.38%,1.66%,84.79%,6.60%,-1.73%,-7.72%,12.83%,4.98%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",29053.67,40.67,-1.50%,9231066,11988.46,0.77,3.96%,10.91%,-9.62%,-39.27%,-49.81%,-67.36%,5.41%,6.75%,37.20%,35.93%,15.77%,3.37%,80.23%,2.19%,6.97%,-10.84%,-33.11%,-0.32%
