"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3821.02,22.83,8.85%,2815453,3612.65,0.78,6.86%,-3.41%,-21.18%,-1.70%,2.03%,-49.50%,7.16%,-41.05%,-2.13%,656.85%,22.04%,19.58%,36.68%,10.46%,5.91%,2.74%,-17.65%,5.87%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3598.68,15.72,12.93%,11492757,9443.84,1.22,13.26%,-12.33%,-28.51%,-11.83%,-3.14%,61.89%,5.85%,12.50%,-33.24%,309.77%,,12.81%,78.81%,23.26%,4.45%,3.92%,-21.63%,10.63%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",6210.88,17.07,3.96%,8782570,9564.14,0.92,5.37%,-23.00%,-40.67%,-49.54%,-13.44%,53.65%,4.67%,-33.25%,65.01%,58.14%,,4.34%,60.89%,10.27%,-7.20%,-18.72%,-37.32%,2.31%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2899.91,11.60,8.01%,13933919,16907.67,0.82,10.58%,-1.44%,-10.91%,26.09%,52.63%,45.91%,6.95%,67.06%,86.71%,89.56%,62.87%,7.23%,58.29%,17.20%,6.52%,8.11%,6.81%,5.07%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",41826.36,69.89,8.24%,25437438,20129.82,1.26,11.73%,-4.19%,-30.31%,3.96%,0.19%,46.24%,5.52%,25.20%,39.33%,61.99%,,4.89%,54.82%,7.70%,7.78%,0.31%,-13.30%,7.05%
"JHX","NYSE","James Hardie Industries plc","Basic Materials","Building Materials",15470.92,26.65,3.21%,16199591,8492.30,1.91,-5.93%,-11.26%,8.73%,40.56%,28.43%,38.30%,4.75%,21.98%,22.93%,63.86%,20.25%,3.20%,53.11%,1.78%,-7.01%,-5.44%,12.76%,1.35%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",17041.14,28.25,8.70%,51779365,39631.25,1.31,9.67%,30.97%,78.12%,34.91%,4.05%,-53.91%,6.45%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.94%,14.15%,37.48%,28.04%,2.50%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",110856.85,123.30,2.90%,28055090,22670.31,1.24,7.85%,29.65%,16.64%,73.93%,9.02%,-1.19%,6.50%,4.36%,44.87%,34.50%,20.54%,6.57%,67.69%,4.67%,10.04%,19.24%,29.94%,-1.40%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",12747.49,103.42,4.74%,5684583,4734.67,1.20,13.49%,16.66%,-14.56%,117.91%,125.12%,185.38%,7.75%,-119.39%,-207.87%,81.44%,38.12%,0.47%,79.06%,13.24%,16.14%,10.93%,32.78%,-1.15%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",24085.57,61.89,5.76%,10497746,13823.98,0.76,3.15%,-4.87%,-15.44%,-31.18%,-14.79%,37.23%,6.02%,-135.80%,-88.00%,2626.64%,,1.61%,48.06%,34.18%,1.88%,-1.79%,-24.25%,3.94%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",85617.75,954.49,2.53%,4710460,4761.87,0.99,14.31%,8.55%,6.77%,35.13%,158.96%,465.69%,6.17%,148.54%,-2957.51%,109.34%,76.28%,4.04%,95.17%,8.15%,5.52%,12.98%,33.13%,-0.50%
"VIAV","NASD","Viavi Solutions Inc","Technology","Communication Equipment",8932.34,36.20,2.38%,4453969,5457.79,0.82,7.04%,-6.12%,-31.62%,15.14%,103.14%,195.75%,5.56%,64.43%,255.97%,52.53%,35.88%,3.03%,98.35%,3.95%,-0.13%,-5.35%,1.18%,0.86%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",37874.62,113.66,9.14%,7090951,4049.27,1.75,21.20%,3.35%,47.53%,81.48%,69.62%,29.35%,4.81%,34.86%,53.84%,37.73%,29.48%,0.26%,83.47%,2.41%,14.68%,22.89%,49.23%,7.73%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",5517.20,16.53,4.89%,15903083,20842.30,0.76,8.25%,2.89%,-22.68%,11.09%,-25.37%,-42.04%,6.22%,-17.61%,-18.72%,185.29%,-4.82%,2.08%,51.88%,18.02%,5.93%,3.62%,-12.18%,1.97%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",27066.98,41.20,5.40%,47699440,48761.06,0.98,12.14%,12.88%,16.19%,100.68%,40.76%,-10.06%,5.83%,19.50%,445.49%,93.16%,18.32%,23.02%,71.56%,16.32%,8.20%,21.84%,30.19%,1.40%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",258669.68,1766.64,-1.41%,10341364,13842.51,0.75,13.83%,10.37%,-22.30%,148.92%,644.22%,1628.44%,5.73%,199.99%,28016.32%,371.59%,54.54%,1.69%,81.81%,4.15%,10.42%,17.68%,64.18%,-3.25%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",23973.78,71.05,-0.22%,4013584,4289.14,0.94,-3.18%,-5.33%,-1.59%,62.18%,-4.54%,-22.92%,4.28%,-64.19%,2187.18%,33.55%,-10.40%,6.03%,78.16%,5.52%,-2.73%,-4.87%,6.50%,-1.86%
"HIMS","NYSE","Hims & Hers Health Inc","Healthcare","Drug Manufacturers - Specialty & Generic",6847.75,29.35,4.86%,8309824,13186.26,0.63,1.87%,-7.88%,-12.49%,33.29%,-9.61%,-49.24%,5.33%,-215.55%,-320.75%,38.25%,10.70%,2.10%,67.15%,25.94%,1.86%,-2.47%,5.02%,2.98%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",80373.57,272.89,2.73%,14494245,16217.87,0.89,6.16%,34.77%,-21.10%,81.78%,214.06%,221.31%,5.45%,255.11%,431.21%,165.52%,118.74%,1.76%,85.14%,6.94%,11.83%,20.75%,36.66%,1.07%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2748.93,38.12,8.76%,2888653,3455.06,0.84,13.93%,0.45%,-20.05%,90.12%,76.16%,9.98%,5.29%,-715.68%,27.46%,55.86%,,9.52%,50.29%,9.99%,7.92%,-0.66%,24.24%,4.41%
"TTMI","NASD","TTM Technologies Inc","Technology","Electronic Components",13065.37,124.02,5.13%,2047238,2778.02,0.74,9.54%,8.43%,-44.00%,35.48%,79.74%,137.95%,5.40%,96.75%,94.92%,37.42%,47.35%,0.21%,94.09%,3.23%,4.47%,-1.08%,0.92%,1.61%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",36611.77,51.25,7.17%,9530227,11611.20,0.82,-0.08%,32.67%,8.42%,-10.02%,-36.75%,-62.09%,5.46%,6.69%,37.20%,35.93%,15.96%,3.30%,80.23%,3.70%,17.09%,16.99%,-11.03%,0.69%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",20065.30,19.52,-1.21%,19605884,36343.23,0.54,-1.81%,-7.53%,11.73%,10.47%,9.48%,12.06%,5.13%,33.91%,7.09%,124.47%,26.30%,1.11%,78.61%,4.81%,-5.51%,6.49%,1.80%,-1.56%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9659.01,31.29,-2.61%,8430580,5486.66,1.54,-7.45%,-0.89%,9.64%,147.74%,117.75%,64.94%,6.37%,212.94%,221.42%,70.40%,,8.91%,61.50%,6.51%,-1.17%,1.76%,46.78%,0.94%
"QXO","NYSE","QXO Inc","Industrials","Industrial Distribution",12657.38,12.20,7.21%,22870126,21892.27,1.04,0.74%,-8.55%,-27.12%,-34.55%,-36.75%,-40.83%,4.08%,-20.87%,4.57%,70.27%,47.07%,21.64%,81.60%,10.80%,-4.48%,-11.21%,-35.25%,4.45%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8216.51,28.19,0.25%,18120609,18151.80,1.00,14.69%,-1.61%,-37.63%,8.72%,14.97%,37.65%,6.11%,-5.66%,-62.41%,580.68%,,5.06%,74.50%,22.22%,7.39%,1.81%,-12.71%,-1.28%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5538.65,69.09,-0.82%,2504041,3063.28,0.82,13.06%,27.38%,-15.92%,11.78%,50.29%,83.60%,4.94%,88.94%,-13.90%,46.92%,97.07%,12.26%,101.32%,26.45%,17.02%,17.66%,14.15%,-3.07%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4229.12,14.66,5.92%,6095528,6575.14,0.93,-0.27%,-17.13%,-21.44%,-9.51%,66.40%,189.15%,6.88%,218.99%,235.56%,497.89%,,16.18%,47.17%,11.24%,-12.55%,-3.35%,-4.90%,0.21%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",8905.08,50.00,5.80%,5293469,5769.45,0.92,-1.34%,-9.16%,-17.07%,-1.19%,-1.03%,-31.71%,4.37%,114.81%,39.60%,119.66%,,8.26%,79.06%,22.16%,-6.59%,-1.70%,-12.62%,2.91%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",5241.26,79.93,14.14%,12509970,10310.71,1.21,40.08%,9.31%,-13.53%,47.36%,388.87%,1741.70%,7.54%,308.78%,208.25%,164.77%,,27.12%,71.64%,14.63%,24.91%,25.95%,39.16%,8.82%
