"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2790.74,16.11,-2.95%,5310601,12790.34,0.42,-13.01%,30.23%,-60.06%,1.38%,-0.74%,80.81%,6.36%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.54%,-1.34%,-4.46%,-17.71%,-1.77%
"PL","NYSE","Planet Labs PBC","Industrials","Aerospace & Defense",7541.47,21.16,-1.81%,3957141,11098.60,0.36,-6.45%,3.62%,-58.08%,-14.09%,7.30%,203.15%,4.66%,-97.12%,-854.63%,42.08%,,4.46%,62.03%,9.98%,-6.76%,-14.42%,-20.81%,-1.17%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2817.42,11.27,-1.83%,7764746,30427.31,0.26,-9.11%,31.51%,-53.04%,30.74%,48.29%,21.31%,5.66%,67.32%,86.71%,89.56%,59.63%,7.00%,59.56%,17.04%,-4.92%,1.83%,8.21%,-3.26%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",39606.07,66.18,-1.09%,10872121,23316.07,0.47,-12.74%,3.58%,-55.95%,-5.73%,-5.13%,37.50%,4.95%,25.79%,39.33%,61.99%,,4.64%,54.68%,7.53%,-11.37%,-16.81%,-16.14%,-0.33%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",15026.37,24.91,0.36%,35055780,38260.20,0.92,23.07%,41.78%,32.36%,15.86%,-8.25%,-50.13%,8.53%,,51.19%,2167.95%,,8.92%,41.34%,8.03%,26.96%,45.38%,9.39%,2.76%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",97586.39,108.54,-3.17%,13233076,26373.18,0.50,13.33%,17.01%,42.38%,40.00%,-4.03%,-0.24%,8.52%,1.94%,44.87%,34.50%,18.32%,5.90%,67.60%,4.35%,12.85%,7.33%,13.45%,-1.42%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",10477.05,85.00,-0.58%,4028070,4542.25,0.89,3.56%,-15.96%,-27.75%,53.71%,85.02%,228.06%,10.65%,-119.47%,-207.87%,81.44%,,0.26%,79.07%,12.11%,-5.83%,-15.76%,15.43%,0.94%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",23303.35,59.88,-3.43%,7232734,19039.99,0.38,-9.86%,5.89%,-53.80%,-27.29%,-17.55%,18.74%,6.29%,-76.64%,-88.00%,2626.64%,,1.82%,48.04%,31.76%,-10.54%,-13.05%,-26.57%,-1.73%
"LITE","NASD","Lumentum Holdings Inc","Technology","Communication Equipment",84230.99,939.03,6.04%,4418979,5222.49,0.85,13.46%,44.04%,4.07%,29.81%,154.76%,653.51%,7.62%,147.90%,-2957.51%,109.34%,74.39%,1.90%,94.75%,8.31%,10.25%,15.62%,41.72%,6.71%
"VIAV","NASD","Viavi Solutions Inc","Technology","Communication Equipment",9568.96,38.78,2.84%,2303121,6644.50,0.35,0.10%,10.48%,-26.91%,25.71%,117.62%,246.56%,5.83%,64.37%,255.97%,52.53%,35.88%,2.75%,98.47%,3.62%,-1.97%,-7.24%,13.46%,2.84%
"RGTI","NASD","Rigetti Computing Inc","Technology","Computer Hardware",5320.27,15.94,-5.90%,15085704,31132.10,0.48,-6.24%,9.78%,-35.26%,-9.59%,-28.04%,4.18%,7.75%,-17.61%,-18.72%,185.29%,-4.82%,2.33%,51.86%,18.04%,-6.98%,-6.93%,-19.34%,-4.55%
