"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9466.88,31.40,10.80%,7408276,7066.12,1.05,2.05%,5.40%,82.77%,100.00%,118.51%,114.04%,4.47%,164.58%,124.38%,52.55%,,1.45%,55.39%,8.02%,3.69%,13.96%,67.38%
"QXO","NYSE","QXO Inc","Industrials","Industrial Distribution",14788.73,14.25,0.85%,22661835,21626.76,1.05,2.22%,-19.85%,-30.11%,-40.48%,-26.13%,-34.57%,4.57%,-9.09%,-1037.83%,12708.71%,50.73%,2.72%,63.95%,11.21%,-3.72%,-10.79%,-27.60%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",7607.18,26.62,0.93%,40638031,20946.48,1.94,-11.41%,-32.02%,-20.94%,-26.42%,8.56%,151.61%,8.20%,12.50%,-62.41%,580.68%,,8.77%,73.42%,26.94%,-11.50%,-30.31%,-18.70%
"AS","NYSE","Amer Sports Inc","Consumer Cyclical","Leisure",20812.00,35.99,2.30%,4497604,4226.17,1.06,4.32%,5.33%,1.67%,-4.96%,-3.64%,-6.76%,4.41%,30.04%,19.14%,32.12%,24.57%,8.71%,28.88%,7.75%,3.63%,3.21%,2.10%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",8996.43,11.88,0.68%,8324818,14172.29,0.59,4.03%,4.21%,46.85%,-12.52%,12.39%,61.63%,5.06%,266.64%,128.96%,99.38%,,27.43%,84.55%,7.02%,0.13%,18.12%,23.70%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",53429.80,192.72,2.18%,4701673,7722.53,0.61,-7.60%,6.13%,,,-44.94%,,15.55%,,44.27%,94.35%,,47.31%,4.77%,13.02%,-2.48%,-12.02%,-12.74%
"BRZE","NASD","Braze Inc","Technology","Software - Application",2828.18,25.11,6.81%,2161220,2843.30,0.76,3.42%,19.46%,8.00%,-0.04%,-26.77%,-15.68%,8.30%,66.62%,29.87%,30.20%,47.98%,13.02%,84.55%,14.71%,3.11%,8.49%,2.65%
"FIG","NYSE","Figma Inc","Technology","Software - Application",12881.82,24.38,6.28%,18274463,21036.83,0.87,11.17%,30.93%,40.84%,-16.42%,-34.76%,,7.02%,-39.30%,-1719.05%,46.12%,0.78%,18.99%,29.22%,33.16%,10.45%,13.49%,-17.25%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6701.63,26.35,2.21%,2966658,4483.00,0.66,-1.01%,15.47%,65.52%,75.67%,54.27%,,9.23%,,66.82%,39.86%,,0.21%,19.56%,9.62%,3.77%,16.30%,61.02%
"AVPT","NASD","AvePoint Inc","Technology","Software - Infrastructure",2737.14,12.91,0.78%,3876165,2383.08,1.63,-0.77%,18.55%,30.40%,0.86%,-7.06%,-29.72%,4.85%,22.35%,340.52%,25.98%,22.41%,0.80%,53.99%,8.83%,3.51%,13.85%,9.55%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",21919.26,37.50,6.11%,6728141,6031.57,1.12,3.96%,20.42%,27.25%,16.50%,5.78%,-5.45%,7.39%,27.16%,294.10%,30.52%,26.80%,10.47%,63.05%,11.22%,4.48%,10.83%,11.77%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",4839.01,11.98,0.34%,2788952,5728.86,0.49,-10.13%,16.42%,22.37%,-22.31%,-31.70%,,8.86%,62.65%,-40.26%,27.80%,,3.11%,35.74%,6.74%,-3.42%,6.98%,-15.24%
"ZETA","NYSE","Zeta Global Holdings Corp","Technology","Software - Infrastructure",5456.25,21.89,5.54%,7133080,9243.52,0.77,3.30%,15.33%,21.01%,3.89%,7.57%,36.39%,5.67%,31.42%,45.37%,49.88%,25.08%,1.20%,74.33%,14.37%,3.32%,6.47%,16.41%
