"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8595.94,30.08,0.10%,14374875,21856.39,0.66,3.62%,-33.45%,-3.96%,-15.17%,22.68%,174.70%,7.55%,-1127.78%,-120.39%,139.29%,,5.02%,73.40%,27.38%
"AS","NYSE","Amer Sports Inc","Consumer Cyclical","Leisure",19880.99,34.38,-0.35%,4177311,4190.94,1.00,-3.45%,-4.79%,-4.90%,-5.70%,-7.95%,-8.00%,4.36%,30.04%,19.14%,32.12%,24.57%,8.48%,28.80%,7.99%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4054.64,14.29,-4.73%,5238451,5341.14,0.98,2.00%,-23.42%,-34.87%,51.38%,62.20%,217.56%,9.40%,190.60%,89.47%,235.97%,,24.52%,41.11%,6.41%
"HL","NYSE","Hecla Mining Co","Basic Materials","Other Precious Metals & Mining",10523.47,15.69,2.62%,36189055,25431.02,1.42,1.49%,-1.81%,-13.27%,-44.44%,-18.24%,148.65%,4.85%,84.92%,466.67%,56.55%,30.95%,0.74%,73.42%,7.06%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",8526.93,11.26,-1.40%,9766301,13871.07,0.70,-10.99%,15.13%,43.81%,-11.76%,6.53%,54.25%,4.79%,225.97%,128.96%,99.38%,,27.81%,84.47%,7.51%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",56718.03,330.89,3.47%,3081851,5942.70,0.52,-5.63%,-24.74%,72.37%,80.08%,98.90%,183.03%,7.57%,64.19%,148.21%,93.40%,48.52%,3.01%,71.37%,9.04%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",900629.65,552.33,1.45%,24573204,35419.36,0.69,4.38%,0.13%,94.15%,138.16%,157.91%,256.99%,6.79%,79.74%,92.25%,37.85%,64.29%,0.31%,69.48%,2.56%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",58165.06,209.80,0.59%,10739383,7736.95,1.39,14.02%,-6.52%,,,-40.06%,,11.10%,,44.27%,94.35%,,46.18%,4.72%,16.90%
"BRZE","NASD","Braze Inc","Technology","Software - Application",2534.22,22.50,-7.33%,2588763,2795.83,0.93,-14.15%,17.13%,-5.06%,-7.06%,-34.38%,-20.52%,5.39%,66.62%,29.87%,30.20%,47.98%,13.14%,84.53%,17.88%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",2983.02,12.26,-1.76%,4133005,9531.15,0.43,-2.47%,-29.66%,1.49%,-15.85%,9.37%,-16.31%,8.34%,-51.78%,-138.15%,169.41%,-9.13%,39.37%,47.36%,37.80%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",87484.34,245.77,-3.54%,3709936,5715.92,0.65,-7.07%,11.02%,90.09%,110.06%,80.73%,69.63%,5.26%,18.05%,115.46%,32.15%,19.42%,1.55%,82.72%,4.55%
"FIG","NYSE","Figma Inc","Technology","Software - Application",11344.25,21.47,-2.10%,13400458,21148.23,0.63,-8.64%,12.53%,14.69%,-22.66%,-42.55%,,7.69%,-39.30%,-1719.05%,46.12%,0.78%,18.95%,29.15%,42.40%
"NAVN","NASD","Navan Inc","Technology","Software - Application",5986.96,23.54,-11.57%,4358546,4386.45,0.99,-6.92%,8.68%,52.46%,66.95%,37.82%,,6.26%,,66.82%,39.86%,,0.21%,19.55%,10.98%
"CRWV","NASD","CoreWeave Inc","Technology","Software - Infrastructure",45085.93,82.64,3.85%,23023969,28974.76,0.79,7.16%,-25.74%,-28.24%,-13.21%,15.40%,-36.32%,7.61%,-152.56%,-76.43%,111.69%,,9.82%,44.93%,23.89%
"FLYW","NASD","Flywire Corp","Technology","Software - Infrastructure",2010.34,16.54,-5.32%,3558751,2358.39,1.51,-11.93%,7.19%,20.82%,24.36%,16.81%,43.33%,4.12%,302.23%,389.35%,40.96%,99.14%,4.48%,98.21%,11.49%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",19481.83,33.33,-7.60%,5931080,6011.77,0.99,-8.51%,7.03%,6.05%,4.19%,-5.98%,-11.76%,6.32%,27.18%,294.10%,30.52%,26.80%,10.27%,63.01%,11.85%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",54900.06,218.16,0.57%,16418898,18075.28,0.91,9.35%,-23.08%,39.35%,119.72%,160.63%,327.68%,11.62%,-44.20%,521.40%,621.52%,-14.09%,15.59%,50.44%,30.20%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",4828.91,11.95,-10.32%,4856678,5635.05,0.86,-9.77%,33.58%,18.48%,-20.25%,-31.84%,,7.52%,62.65%,-40.26%,27.80%,,3.11%,35.71%,11.36%
"ZETA","NYSE","Zeta Global Holdings Corp","Technology","Software - Infrastructure",5030.02,20.18,-4.77%,7322770,9225.24,0.79,-9.95%,9.26%,13.31%,0.85%,-0.84%,29.19%,6.31%,31.42%,45.37%,49.88%,25.08%,1.46%,74.41%,16.44%
