"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2139.42,18.76,2.29%,1071889,2244.00,0.48,3.76%,30.64%,-53.66%,,-18.47%,,7.19%,306.31%,,99.53%,,47.27%,56.26%,10.04%,-4.84%,4.71%,-16.21%,1.79%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2802.86,16.18,0.43%,4628910,12056.05,0.38,-9.76%,42.05%,-64.60%,-8.43%,-0.31%,79.98%,5.74%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.54%,-2.09%,-3.23%,-17.49%,-0.80%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2817.42,11.27,0.00%,7787735,28857.60,0.27,-4.25%,44.86%,-56.49%,18.01%,48.29%,25.36%,5.66%,67.32%,86.71%,89.56%,59.63%,7.00%,59.56%,17.04%,-6.03%,2.24%,7.96%,-0.88%
"VOYG","NYSE","Voyager Technologies Inc","Industrials","Aerospace & Defense",2119.54,34.73,0.29%,565402,2156.84,0.26,-8.41%,53.54%,-32.91%,21.18%,32.86%,8.67%,5.83%,-50.86%,-27.98%,15.48%,36.38%,18.43%,79.99%,18.63%,-8.34%,5.21%,13.83%,-1.64%
"FIGS","NYSE","Figs Inc","Consumer Cyclical","Apparel Manufacturing",2508.71,15.10,-0.79%,2309997,3048.74,0.76,4.79%,42.99%,23.16%,21.09%,32.92%,113.28%,4.67%,93.76%,253.77%,28.81%,30.27%,2.89%,94.47%,11.93%,10.33%,28.50%,22.31%,-1.56%
"ASST","NASD","Strive Inc","Financial","Asset Management",1989.18,23.12,7.53%,13227762,4615.15,2.87,43.34%,109.04%,29.89%,182.30%,56.64%,-80.44%,10.53%,75.55%,-10.31%,-19.20%,,17.87%,53.95%,24.42%,56.36%,72.53%,57.15%,2.98%
"DXYZ","NYSE","Destiny Tech100 Inc","Financial","Asset Management",1078.64,35.40,2.46%,699616,2648.96,0.26,2.16%,67.53%,-34.58%,26.79%,15.57%,24.91%,6.55%,,136.77%,-13.60%,,,23.34%,0.72%,17.36%,29.55%,14.27%,3.54%
"NMAX","NYSE","Newsmax Inc","Communication Services","Broadcasting",1353.61,10.48,-0.76%,744970,1240.48,0.60,-3.59%,37.17%,19.91%,72.37%,35.58%,-31.73%,5.21%,98.96%,103.81%,16.53%,,8.33%,46.46%,11.31%,8.34%,20.64%,36.86%,-1.41%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",15460.69,25.63,2.89%,55857956,38316.57,1.46,18.82%,54.49%,33.14%,25.39%,-5.60%,-44.32%,6.73%,,51.19%,2167.95%,,8.92%,41.34%,8.03%,28.17%,47.96%,12.91%,-1.08%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",23925.26,94.24,4.82%,14208151,13827.26,1.03,12.65%,53.59%,-12.93%,8.06%,18.84%,-26.03%,7.84%,336.68%,108.51%,6.57%,,5.42%,44.62%,12.79%,25.96%,34.09%,10.97%,2.27%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",8499.95,38.02,2.54%,3353291,3959.77,0.85,5.44%,52.26%,9.47%,11.69%,-6.90%,,7.15%,123.14%,179.01%,84.85%,49.29%,12.28%,46.64%,9.41%,16.23%,23.45%,2.84%,1.60%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9885.59,25.29,2.64%,7211714,7153.66,1.01,7.75%,38.50%,-16.06%,15.27%,13.10%,3.61%,6.62%,-17.43%,-191.71%,-73.19%,,3.54%,77.63%,14.61%,16.01%,4.90%,0.40%,0.92%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14463.43,40.53,2.40%,42786324,45454.40,0.94,-4.86%,38.28%,-36.72%,-8.39%,7.31%,81.30%,6.84%,-280.93%,-802.55%,2.30%,64.54%,21.48%,63.40%,30.61%,-1.48%,-3.66%,-12.01%,-0.30%
