"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2508.77,26.90,0.79%,8689066,5500.65,1.58,10.61%,113.15%,86.42%,191.44%,82.25%,-83.37%,8.66%,75.60%,-10.31%,-19.20%,62.11%,16.29%,49.38%,22.13%,29.73%,71.97%,81.73%,3.22%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",14598.08,24.20,-0.04%,25967864,38513.22,0.67,4.94%,33.78%,54.73%,14.96%,-10.87%,-46.93%,5.83%,-263.44%,51.19%,2167.95%,,8.98%,41.38%,8.03%,5.75%,26.64%,8.78%,2.24%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",8175.78,36.57,-4.07%,3814205,4133.14,0.92,10.18%,31.36%,30.28%,-3.97%,-10.46%,,7.82%,125.59%,179.01%,84.85%,51.31%,12.18%,46.53%,9.43%,0.71%,13.39%,-0.88%,0.03%
"IOND","NASD","Ionic Digital Inc","Financial","Capital Markets",3594.30,79.88,4.75%,654145,856.48,0.76,10.38%,35.16%,,,59.76%,,8.05%,,,,,2.06%,18.27%,1.54%,11.91%,16.54%,16.54%,3.67%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2178.20,11.01,-8.48%,18293895,15969.46,1.15,-2.74%,67.58%,45.44%,88.53%,209.27%,,9.10%,-93.15%,43889.58%,,,65.93%,56.64%,13.76%,4.23%,30.68%,73.41%,-4.88%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",247827.34,1692.59,-4.06%,8650995,13968.70,0.62,8.96%,33.16%,3.00%,158.24%,613.03%,2189.76%,5.69%,198.84%,28016.32%,371.59%,54.54%,1.65%,81.69%,5.32%,5.99%,10.93%,64.89%,-1.90%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4027.71,32.09,-0.96%,1670434,2457.88,0.68,-6.96%,35.80%,138.41%,114.94%,165.65%,171.26%,4.57%,1.51%,16.00%,,44.87%,0.23%,85.63%,12.65%,-4.30%,27.82%,87.10%,0.88%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",3955.52,45.49,-2.53%,1562938,1879.75,0.83,-9.02%,53.99%,54.57%,104.82%,56.05%,35.87%,5.06%,74.39%,-65.19%,47.57%,,33.59%,82.75%,10.51%,-2.86%,31.02%,50.54%,-1.09%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",3025.51,13.86,-1.14%,3888677,2758.11,1.41,5.00%,54.86%,101.16%,97.16%,69.65%,67.80%,4.06%,36.04%,39.56%,13.73%,18.94%,7.09%,43.27%,4.62%,4.54%,26.03%,63.05%,-1.21%
"CVI","NYSE","CVR Energy Inc","Energy","Oil & Gas Refining & Marketing",4885.79,48.60,1.82%,1656012,1030.42,1.61,13.23%,42.73%,56.02%,71.31%,91.04%,52.26%,4.51%,136.37%,97.37%,55.48%,,1.90%,32.53%,20.13%,19.76%,35.20%,57.65%,-0.33%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",3133.65,11.53,-6.49%,8485726,11842.20,0.72,7.36%,32.68%,-28.39%,46.88%,2.85%,-15.47%,7.55%,-64.86%,50.81%,47.05%,-11.14%,37.30%,57.23%,39.06%,7.26%,2.18%,-4.09%,-2.12%
"MSTR","NASD","Strategy Inc","Technology","Software - Application",49396.03,128.56,-3.12%,14264069,23295.37,0.61,4.36%,33.79%,11.45%,-7.06%,-15.39%,-60.62%,6.33%,-66.14%,-175.02%,6.88%,,1.65%,56.71%,8.77%,6.25%,21.03%,-6.99%,0.09%
"BLSH","NYSE","Bullish","Technology","Software - Infrastructure",5092.24,33.88,-1.34%,1103589,1596.47,0.69,3.80%,38.17%,29.81%,-8.90%,-10.54%,-35.61%,5.65%,45.83%,-292.45%,65.78%,53.75%,3.10%,39.49%,22.17%,8.40%,26.10%,-0.39%,0.39%
