"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",5874.26,46.27,-3.72%,2671644,3145.82,0.85,5.78%,33.73%,116.01%,99.53%,183.69%,237.00%,6.40%,-130.22%,62.53%,-2.61%,-5.68%,1.40%,98.58%,14.45%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",980.36,25.81,1.53%,972604,1837.91,0.53,-7.26%,40.88%,76.54%,59.52%,46.56%,-22.28%,8.59%,93.59%,-284.42%,0.01%,,-3.53%,68.13%,59.61%
"ACHC","NASD","Acadia Healthcare Company Inc","Healthcare","Medical Care Facilities",3173.78,34.51,1.47%,2263562,3073.50,0.74,0.03%,38.26%,26.23%,127.79%,143.20%,58.74%,3.98%,-24.66%,-50.33%,7.57%,0.55%,14.10%,139.63%,26.21%
"QDEL","NASD","QuidelOrtho Corp","Healthcare","Medical Devices",1094.47,16.05,-3.20%,913040,1863.87,0.49,-7.65%,31.45%,42.79%,-47.48%,-43.80%,-39.04%,6.06%,-12.52%,-615.20%,-10.69%,11.58%,-1.64%,127.59%,17.08%
"VG","NYSE","Venture Global Inc","Energy","Oil & Gas Midstream",35551.17,14.31,-5.61%,19390098,16566.14,1.17,3.70%,36.16%,10.50%,50.16%,109.82%,-1.04%,5.48%,73.19%,20.11%,58.91%,13.04%,-0.93%,18.64%,8.67%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7291.35,61.63,-0.52%,2908078,2906.88,1.00,-1.78%,52.78%,50.43%,86.76%,127.25%,164.17%,5.55%,378.05%,146.86%,11.86%,,2.12%,85.16%,14.23%
"NIQ","NYSE","NIQ Global Intelligence plc","Technology","Software - Application",3172.71,10.75,3.07%,1291706,1476.16,0.88,-2.27%,31.10%,-4.19%,-40.28%,-34.81%,-45.54%,4.49%,325.39%,-22.26%,11.06%,84.80%,-0.71%,20.97%,10.37%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",4051.21,48.31,25.09%,8913775,1761.34,5.06,16.92%,34.76%,25.06%,78.07%,67.28%,76.77%,5.32%,15.30%,215.14%,5.90%,12.25%,9.20%,102.59%,12.88%
"CBZ","NYSE","Cbiz Inc","Industrials","Specialty Business Services",2287.04,42.63,5.91%,719876,809.81,0.89,0.50%,36.55%,43.49%,-1.04%,-15.50%,-44.32%,3.64%,12.83%,37.21%,1.26%,11.60%,-4.62%,92.54%,7.92%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2387.22,51.33,2.76%,1188186,1206.56,0.98,-1.93%,57.50%,75.43%,63.73%,72.65%,14.68%,5.73%,22.11%,178.22%,7.54%,30.17%,-3.53%,115.10%,14.77%
